OWNERCITYCODE,OWNERTOWNCODE,RECEIVEYYYY,GENDER,BDATE,EDUCATION,RELATION,OTHERNOTFAMILYMEMBER
1001900000,,2020,F,108,I,O,
1001900000,,2020,F,108,I,O,
6500000000,6500200000,2020,F,094,D,F,
6500000000,6500600000,2020,M,095,D,F,
1002100000,,2020,F,095,D,U,
1001900000,,2020,M,108,I,O,
1001900000,,2020,F,094,D,Z,
1002100000,,2020,F,096,D,U,
1002100000,,2020,F,096,D,U,
6300000000,6300800000,2020,M,092,E,Z,
1002100000,,2020,F,099,C,Z,
6500000000,6501300000,2020,F,107,Z,G,
1001900000,,2020,M,104,I,G,
1001900000,,2020,M,101,C,H,
6500000000,,2020,F,104,I,F,
1002100000,,2020,F,092,E,H,
1002100000,,2020,M,095,D,F,
6500000000,6500800000,2020,M,094,D,F,
6300000000,6300800000,2020,F,095,Z,Q,
6500000000,6500100000,2020,M,091,E,Y,
1000700000,,2020,F,092,E,F,
1001900000,,2020,M,102,C,F,
1000700000,1000703000,2020,F,107,I,F,
1001900000,,2020,F,101,C,T,
6500000000,6501400000,2020,M,092,Z,H,
1002100000,,2020,F,092,Z,Q,
6500000000,6500500000,2020,M,103,I,F,
1000700000,1000722000,2020,M,104,I,G,
6500000000,6501300000,2020,M,097,C,H,
1002100000,,2020,M,098,Z,Q,
6500000000,6500500000,2020,F,093,D,G,
1001900000,,2020,M,092,E,9,
1001900000,,2020,M,098,C,B,
1000700000,1000701000,2020,M,096,D,9,
1000900000,1000919000,2020,M,097,C,L,
1001900000,,2020,F,108,I,9,
1001900000,,2020,M,092,E,9,
0902000000,0902005000,2020,M,099,C,H,
6500000000,6500200000,2020,F,094,D,Y,
1001900000,,2020,F,102,Z,Q,
6500000000,6501000000,2020,F,096,Z,Q,
6500000000,6501400000,2020,F,108,I,9,
1001500000,1001503000,2020,M,099,C,F,
1001400000,1001409000,2020,F,100,Z,Q,
6500000000,6500600000,2020,M,097,C,F,
6500000000,6500600000,2020,M,095,D,F,
6400000000,6400900000,2020,F,108,I,O,
6400000000,6400400000,2020,M,107,Z,N,
1001500000,1001513000,2020,F,107,I,Z,
1001300000,1001306000,2020,M,097,C,F,
6500000000,6500300000,2020,F,101,C,G,
6500000000,6501100000,2020,M,095,D,G,
6500000000,6501400000,2020,F,095,D,G,
6400000000,6403100000,2020,M,104,I,F,
6500000000,6500300000,2020,M,101,Z,Q,
6400000000,6401100000,2020,F,095,D,G,
1001900000,,2020,F,095,D,H,
1002100000,,2020,F,093,E,X,
1001400000,1001409000,2020,M,102,C,Z,
1000800000,1000806000,2020,M,094,D,F,
1002100000,,2020,F,093,D,G,
1000400000,1000401000,2020,M,101,C,F,
6500000000,6500600000,2020,M,103,Z,9,
1000700000,1000701000,2020,M,104,Z,G,
1001900000,,2020,M,102,Z,C,
6500000000,,2020,M,096,Z,Q,
1001000000,1001013000,2020,F,109,I,G,
6500000000,6500200000,2020,F,100,Z,Y,
1002100000,,2020,F,101,C,Z,
6500000000,6500500000,2020,M,096,D,F,
6500000000,6500900000,2020,M,098,C,G,
1002100000,,2020,M,102,C,M,
6500000000,6501600000,2020,F,106,I,F,
6500000000,6500100000,2020,M,094,D,F,
6500000000,6500700000,2020,F,093,Z,F,
6500000000,6500600000,2020,F,099,C,H,
1001500000,1001504000,2020,M,093,D,Q,
6300000000,6300500000,2020,M,093,Z,E,
1002100000,,2020,M,102,I,G,
6500000000,6500500000,2020,M,105,I,G,
6500000000,6500400000,2020,M,091,Z,F,
6500000000,6501000000,2020,M,102,C,G,
1002100000,,2020,M,094,D,X,
1002100000,,2020,M,093,D,X,
1002100000,,2020,M,095,D,X,
6400000000,6401200000,2020,F,095,D,G,
1002100000,,2020,F,098,C,F,
6300000000,6300600000,2020,M,100,C,H,
6500000000,6500800000,2020,M,095,D,F,
6400000000,6400200000,2020,F,101,Z,Q,
1000300000,1000301000,2020,F,104,I,F,
6400000000,6400700000,2020,M,096,D,F,
1000300000,1000301000,2020,M,099,C,L,
6400000000,6400400000,2020,F,095,Z,Q,
6300000000,6301200000,2020,F,095,D,Z,
6400000000,6400900000,2020,M,108,I,G,
1001900000,,2020,M,091,E,G,
6400000000,6400500000,2020,F,094,Z,Q,
6400000000,6401700000,2020,M,100,C,H,
6400000000,6400500000,2020,M,102,Z,Q,
6400000000,6400500000,2020,M,102,Z,Q,
6500000000,6500100000,2020,F,097,C,G,
1001300000,1001301000,2020,M,095,D,G,
1002100000,,2020,M,095,D,F,
6400000000,6400400000,2020,F,106,Z,F,
1002100000,,2020,M,099,C,Q,
6400000000,6401200000,2020,F,093,D,9,
6400000000,6401200000,2020,M,092,D,9,
6500000000,6502300000,2020,M,103,I,G,
6400000000,6400300000,2020,F,094,Z,Q,
6500000000,6500100000,2020,M,102,C,G,
0902000000,0902001000,2020,F,100,Z,Z,
6500000000,6501200000,2020,M,096,Z,Q,
6500000000,6500300000,2020,M,091,Z,F,
6400000000,6401000000,2020,M,103,I,S,
1001900000,,2020,F,091,E,9,
6400000000,6401200000,2020,F,092,E,G,
6400000000,6403700000,2020,M,105,I,F,
1002100000,,2020,M,097,C,F,
6400000000,6400600000,2020,F,096,D,G,
1001300000,1001309000,2020,M,093,Z,F,
1001300000,1001306000,2020,F,095,D,F,
6500000000,6501700000,2020,F,092,E,F,
6500000000,6501700000,2020,M,097,C,F,
1001900000,,2020,M,092,E,Z,
1002100000,,2020,F,107,I,9,
1001900000,,2020,F,107,I,9,
1002100000,,2020,M,096,C,F,
1002100000,,2020,F,101,C,F,
1002100000,,2020,M,100,C,H,
1001500000,1001505000,2020,M,101,C,F,
6500000000,6501300000,2020,F,095,Z,Q,
6500000000,6501300000,2020,F,096,Z,Q,
6500000000,6501300000,2020,F,095,Z,Q,
1000300000,1000301000,2020,M,101,C,F,
6300000000,6300400000,2020,F,092,E,F,
1000300000,1000301000,2020,F,103,I,F,
1000800000,1000804000,2020,F,106,I,G,
1002100000,,2020,F,099,C,U,
6300000000,6300400000,2020,F,098,C,F,
6500000000,6501300000,2020,M,094,D,Z,
1002100000,,2020,M,099,Z,Q,
1002100000,,2020,F,100,Z,Q,
1002100000,,2020,F,100,Z,Q,
1002100000,,2020,F,100,Z,Q,
6500000000,6500300000,2020,M,099,C,F,
1001800000,1001801000,2020,F,097,Z,Q,
1000400000,1000413000,2020,F,095,D,F,
1000700000,1000710000,2020,F,092,Z,Q,
6400000000,6401400000,2020,M,102,Z,Q,
1000300000,1000304000,2020,M,092,E,F,
1002100000,,2020,M,101,Z,Y,
1000700000,1000703000,2020,M,095,Z,F,
1002100000,,2020,F,100,C,K,
6400000000,6401700000,2020,M,108,I,G,
1001300000,1001301000,2020,F,102,I,G,
1001500000,1001511000,2020,M,095,D,F,
1001700000,1001702000,2020,F,093,Z,X,
1001500000,1001504000,2020,M,108,I,G,
6400000000,6400300000,2020,M,104,Z,X,
1001700000,1001702000,2020,M,105,I,9,
1001700000,1001707000,2020,M,093,Z,F,
1001400000,1001403000,2020,F,098,C,F,
6400000000,6400500000,2020,F,095,D,Q,
6500000000,6500200000,2020,M,094,D,G,
6500000000,6500200000,2020,M,098,C,G,
6500000000,,2020,M,105,I,F,
1001900000,,2020,M,091,D,9,
1001300000,1001312000,2020,M,094,Z,Q,
6400000000,6400500000,2020,F,093,Z,Q,
6400000000,6400300000,2020,F,094,Z,Q,
6400000000,6400500000,2020,F,094,Z,Q,
6500000000,6500100000,2020,M,094,D,9,
6500000000,6500600000,2020,F,093,D,F,
1000700000,1000701000,2020,M,095,D,9,
1000700000,1000720000,2020,F,108,I,I,
1001900000,,2020,F,101,Z,Q,
6500000000,6500300000,2020,M,102,C,G,
1002100000,,2020,F,095,D,X,
6400000000,6401400000,2020,F,095,Z,Q,
1002100000,,2020,F,096,D,K,
1002100000,,2020,M,100,C,Z,
1001900000,,2020,F,105,I,F,
1001900000,,2020,F,102,Z,Q,
1002100000,,2020,M,101,C,Q,
1002100000,,2020,F,095,D,X,
6400000000,6400400000,2020,M,103,I,F,
1002100000,,2020,M,100,C,F,
1002100000,,2020,F,101,Z,B,
6500000000,6500800000,2020,F,096,D,G,
6300000000,6300300000,2020,M,098,Z,Q,
1002100000,,2020,M,103,I,F,
1002100000,,2020,F,101,C,F,
1000700000,1000712000,2020,M,099,C,G,
1002100000,,2020,F,104,I,F,
6400000000,6400300000,2020,F,107,I,F,
6500000000,6501400000,2020,F,092,E,Z,
6400000000,6400900000,2020,F,095,D,Z,
1000500000,1000501000,2020,F,108,I,F,
6500000000,6501400000,2020,F,096,C,F,
6400000000,6400900000,2020,F,093,D,E,
6400000000,6400800000,2020,M,094,D,E,
1002100000,,2020,F,099,C,G,
1001700000,1001706000,2020,M,095,D,9,
1001700000,1001706000,2020,F,095,D,9,
1001700000,1001707000,2020,F,103,Z,9,
1001700000,1001706000,2020,M,105,I,F,
6400000000,6401200000,2020,M,096,D,G,
6300000000,6300600000,2020,M,103,I,H,
6300000000,6300600000,2020,F,104,I,H,
1000700000,1000701000,2020,M,105,I,F,
6300000000,6300800000,2020,F,098,C,F,
6500000000,6501100000,2020,M,096,C,Q,
1001900000,,2020,F,097,C,G,
1002100000,,2020,F,098,D,Z,
1002100000,,2020,F,108,I,G,
1001900000,,2020,M,101,Z,Q,
1001900000,,2020,F,091,E,9,
6500000000,6500200000,2020,F,105,I,9,
6500000000,6500500000,2020,M,094,C,F,
6300000000,6300600000,2020,F,096,Z,Q,
6300000000,6300400000,2020,M,095,Z,Q,
6400000000,6401400000,2020,M,106,I,Q,
1002100000,,2020,M,102,C,Z,
1000700000,1000711000,2020,M,096,Z,G,
6500000000,6501300000,2020,F,095,Z,Q,
6500000000,6501300000,2020,F,096,Z,Q,
6400000000,6400900000,2020,M,096,Z,F,
6500000000,6501300000,2020,F,095,Z,Q,
6500000000,6501300000,2020,F,095,Z,Q,
1001900000,,2020,F,104,I,G,
6400000000,6402500000,2020,F,092,Z,Q,
6300000000,6301000000,2020,M,102,C,G,
6500000000,6501400000,2020,M,107,I,G,
6500000000,6501500000,2020,M,107,Z,F,
6400000000,6400200000,2020,M,093,E,F,
1000700000,1000701000,2020,F,092,E,9,
6400000000,6401400000,2020,M,101,C,F,
6300000000,6300700000,2020,F,094,Z,9,
6300000000,6300300000,2020,F,095,Z,Q,
1002100000,,2020,M,103,I,F,
1000900000,1000902000,2020,M,105,I,F,
6500000000,6500500000,2020,M,102,Z,F,
6400000000,6400400000,2020,F,092,E,F,
6300000000,6300100000,2020,F,100,C,A,
1000900000,1000920000,2020,M,109,I,9,
1001500000,1001509000,2020,M,095,D,Q,
1000800000,1000803000,2020,F,096,Z,Q,
6500000000,6501400000,2020,M,108,I,G,
6500000000,6500900000,2020,M,098,Z,Q,
6500000000,6500300000,2020,M,107,I,F,
6400000000,6401400000,2020,M,102,I,G,
6500000000,6501400000,2020,M,092,E,F,
1001400000,1001401000,2020,F,099,C,Z,
6300000000,6301100000,2020,M,103,C,F,
1001900000,,2020,M,094,D,F,
1001900000,,2020,M,091,E,9,
1000300000,1000312000,2020,F,095,Z,Q,
1000300000,1000305000,2020,F,093,Z,S,
1001900000,,2020,F,104,I,G,
1000300000,1000301000,2020,F,093,D,F,
1000300000,1000307000,2020,M,101,Z,Q,
1000300000,1000310000,2020,F,099,C,F,
1000300000,1000308000,2020,M,092,E,Z,
1000300000,1000312000,2020,F,097,Z,Q,
1000300000,1000301000,2020,F,108,I,9,
1000300000,1000308000,2020,M,096,D,Z,
1000300000,1000303000,2020,M,092,E,Z,
1000300000,1000301000,2020,M,101,C,I,
1001000000,1001004000,2020,M,094,D,F,
1000700000,1000723000,2020,M,098,C,9,
6500000000,6500300000,2020,M,093,Z,Z,
6400000000,6400500000,2020,F,094,D,G,
6400000000,6401200000,2020,F,098,Z,S,
6400000000,6400200000,2020,M,093,E,F,
6400000000,6401400000,2020,F,097,C,G,
1001900000,,2020,F,105,I,G,
6500000000,6500200000,2020,M,099,C,F,
6400000000,6400900000,2020,F,093,D,I,
1000700000,1000701000,2020,M,097,Z,F,
6400000000,6400400000,2020,Z,095,Z,S,
6400000000,6401200000,2020,F,098,Z,H,
6500000000,6500400000,2020,M,095,D,F,
6400000000,6401200000,2020,F,105,I,G,
1000700000,1000724000,2020,F,093,D,F,
6500000000,6500100000,2020,M,091,E,F,
6500000000,6500300000,2020,F,093,E,F,
6400000000,6403000000,2020,F,091,Z,X,
1002100000,,2020,F,101,C,F,
6300000000,6301200000,2020,M,098,C,F,
6300000000,6300400000,2020,F,098,Z,Q,
1001900000,,2020,F,092,E,9,
1000300000,1000310000,2020,M,107,I,F,
1000300000,1000302000,2020,F,098,C,F,
1000300000,1000302000,2020,F,101,C,F,
1000300000,1000301000,2020,M,095,D,F,
1000300000,1000301000,2020,M,104,I,H,
1000300000,,2020,F,095,D,F,
1000300000,1000308000,2020,M,095,Z,Q,
1001900000,,2020,F,108,I,F,
1000300000,1000306000,2020,M,099,C,F,
6400000000,6400800000,2020,M,101,C,F,
1001000000,1001015000,2020,M,103,I,F,
1001000000,1001013000,2020,M,101,C,G,
1000400000,1000401000,2020,F,095,Z,Z,
1001500000,1001512000,2020,M,105,I,F,
6400000000,6400500000,2020,F,101,C,G,
6500000000,6500100000,2020,F,101,Z,9,
1000800000,1000810000,2020,F,093,Z,Q,
1000800000,1000813000,2020,F,106,I,Z,
1001900000,,2020,F,105,Z,G,
1000500000,1000505000,2020,M,099,C,F,
6300000000,6300200000,2020,F,100,C,H,
1000500000,1000510000,2020,M,100,C,Z,
6400000000,6400800000,2020,F,098,C,X,
1001300000,1001301000,2020,F,095,D,Y,
6400000000,6400900000,2020,M,096,D,F,
6500000000,6501100000,2020,M,101,C,F,
1000700000,1000721000,2020,M,099,Z,Z,
1000800000,1000813000,2020,M,098,C,Z,
1000500000,1000512000,2020,F,093,D,Z,
6400000000,6400900000,2020,M,101,C,G,
6300000000,6300700000,2020,M,101,Z,Q,
1002100000,,2020,F,108,I,O,
1001900000,,2020,M,104,I,F,
1001400000,1001408000,2020,M,102,I,Y,
6400000000,6401900000,2020,F,094,D,F,
6500000000,6500800000,2020,M,102,C,H,
1001300000,1001319000,2020,F,105,Z,Y,
1001300000,1001317000,2020,M,109,I,9,
1001300000,1001301000,2020,F,096,C,S,
1001300000,1001313000,2020,M,094,D,Q,
1002000000,1002002000,2020,M,,I,S,
1002000000,1002002000,2020,M,106,I,G,
1000800000,1000813000,2020,F,096,Z,Q,
6500000000,6500100000,2020,F,102,I,S,
1000700000,1000706000,2020,F,106,I,9,
6400000000,6400500000,2020,F,094,Z,Q,
6500000000,6500300000,2020,F,099,Z,Q,
6500000000,6501800000,2020,F,092,E,F,
1000800000,1000813000,2020,F,096,Z,Q,
6400000000,6401200000,2020,F,102,C,G,
1000800000,1000813000,2020,F,096,Z,Q,
1002100000,,2020,F,093,Z,Q,
6400000000,6401700000,2020,F,096,Z,Q,
6500000000,6500100000,2020,M,105,I,G,
1001900000,,2020,M,092,E,9,
1002100000,,2020,M,095,D,G,
1000900000,1000901000,2020,F,092,Z,9,
6500000000,6501400000,2020,F,092,E,F,
6500000000,6500200000,2020,M,097,C,F,
1000800000,1000810000,2020,F,104,I,G,
6400000000,6400900000,2020,F,095,Z,W,
1000800000,1000804000,2020,M,091,Z,Q,
1001500000,1001501000,2020,M,095,D,F,
1000700000,1000714000,2020,M,092,E,F,
1000900000,1000901000,2020,M,101,C,F,
6400000000,6400900000,2020,M,094,Z,F,
1002100000,,2020,F,096,D,Z,
1000900000,1000913000,2020,F,093,D,Y,
1001900000,,2020,M,095,D,G,
1001900000,,2020,F,097,C,G,
1002100000,,2020,M,099,C,Z,
1002100000,,2020,M,108,I,G,
1000500000,1000501000,2020,F,107,I,G,
6500000000,6500100000,2020,M,094,D,F,
6500000000,6501300000,2020,F,100,C,G,
6500000000,6500200000,2020,M,094,D,Q,
6500000000,6500200000,2020,F,101,C,F,
1002100000,,2020,M,097,C,G,
1001300000,1001302000,2020,F,098,C,H,
1002100000,,2020,F,096,D,Y,
1002100000,,2020,M,096,C,Z,
1002100000,,2020,F,100,C,G,
1002100000,,2020,F,097,C,X,
6400000000,6403800000,2020,M,098,C,G,
6500000000,6501300000,2020,F,091,Z,Q,
6500000000,6500500000,2020,M,095,D,F,
6500000000,6500500000,2020,F,097,C,F,
1002100000,,2020,F,091,E,Z,
1000700000,1000709000,2020,M,094,D,Z,
6400000000,6401200000,2020,F,108,I,F,
1000800000,1000802000,2020,M,107,I,Z,
1000300000,1000305000,2020,M,095,D,G,
1000300000,1000308000,2020,M,104,I,F,
1000300000,1000310000,2020,M,107,I,G,
1000300000,1000302000,2020,M,095,D,Z,
1001000000,1001005000,2020,M,092,E,F,
1001000000,1001012000,2020,F,108,I,9,
1001000000,1001010000,2020,F,095,D,9,
1001800000,1001803000,2020,M,103,I,C,
6400000000,6400800000,2020,F,109,I,S,
1000800000,1000801000,2020,M,095,Z,Q,
1001900000,,2020,M,098,C,G,
6400000000,6401200000,2020,M,095,D,F,
6400000000,6400900000,2020,M,108,I,F,
6500000000,6501000000,2020,M,108,I,9,
1002100000,,2020,M,091,Z,Q,
1002100000,,2020,F,093,Z,Q,
1002100000,,2020,F,108,I,O,
1002100000,,2020,M,108,I,O,
1002100000,,2020,F,108,I,O,
1001500000,1001505000,2020,F,106,I,G,
1000800000,1000813000,2020,F,096,Z,Q,
1002100000,,2020,F,095,Z,Q,
1000800000,1000813000,2020,F,096,Z,Q,
6400000000,6400500000,2020,F,093,D,F,
1001900000,,2020,F,105,I,9,
6500000000,6501600000,2020,M,109,Z,G,
1000700000,1000702000,2020,M,103,I,F,
6300000000,6300400000,2020,M,103,I,F,
1000800000,1000813000,2020,F,096,Z,Q,
6400000000,6400200000,2020,F,101,Z,G,
1000900000,1000905000,2020,M,101,C,F,
1001700000,1001707000,2020,M,102,Z,Q,
1001500000,1001505000,2020,M,094,D,K,
1001500000,1001504000,2020,M,101,C,F,
1002100000,,2020,F,109,Z,P,
6400000000,6402400000,2020,F,095,D,F,
1002100000,,2020,M,096,Z,Q,
6400000000,6401200000,2020,F,093,Z,Q,
1001900000,,2020,M,105,I,F,
1001700000,1001706000,2020,M,051,Z,9,
6500000000,6500300000,2020,M,093,F,F,
6500000000,6501300000,2020,M,099,C,Y,
1001900000,,2020,F,095,D,G,
1000700000,1000710000,2020,M,097,C,G,
1002100000,,2020,M,096,Z,9,
1000700000,1000701000,2020,M,098,C,F,
1002100000,,2020,M,094,Z,Q,
6400000000,6400400000,2020,M,103,I,F,
1000800000,1000813000,2020,F,093,F,G,
1001300000,1001312000,2020,F,091,E,E,
6400000000,6401700000,2020,F,093,E,F,
1001300000,1001313000,2020,F,094,D,F,
1001700000,1001706000,2020,F,093,Z,Q,
1001700000,1001702000,2020,F,097,Z,Y,
1002100000,,2020,M,099,Z,F,
6400000000,6401400000,2020,M,107,Z,G,
6400000000,6400800000,2020,M,097,C,G,
1001900000,,2020,F,102,C,G,
1000800000,1000802000,2020,M,104,I,F,
1002000000,1002002000,2020,M,099,C,F,
6400000000,6400300000,2020,M,094,D,F,
1001900000,,2020,M,106,I,G,
1000800000,1000802000,2020,F,106,I,F,
1000500000,1000508000,2020,F,092,Z,Q,
1002100000,,2020,F,094,Z,Q,
1000800000,1000802000,2020,X,093,Z,Q,
1000800000,1000802000,2020,M,092,Z,Q,
6500000000,6500600000,2020,M,100,C,G,
6300000000,6300100000,2020,M,096,Z,Z,
6400000000,6402500000,2020,F,105,I,H,
1001500000,1001506000,2020,F,093,D,Z,
6400000000,6401100000,2020,M,100,C,G,
6300000000,6301200000,2020,F,094,D,G,
1002100000,,2020,F,096,D,G,
1002100000,,2020,M,107,I,G,
1002100000,,2020,F,108,I,G,
1002100000,,2020,M,107,I,G,
1002100000,,2020,F,098,C,N,
6400000000,6401400000,2020,M,095,D,F,
1002100000,,2020,M,108,I,F,
1002100000,,2020,M,103,I,F,
6500000000,6500200000,2020,M,105,I,F,
6300000000,6301000000,2020,M,099,C,A,
6400000000,,2020,F,092,E,G,
1001900000,,2020,M,099,C,F,
1001300000,1001301000,2020,F,093,E,K,
6400000000,6401000000,2020,M,095,D,H,
1000900000,1000906000,2020,M,103,I,G,
1000500000,1000503000,2020,F,093,Z,Q,
1000400000,1000407000,2020,F,095,Z,Q,
1002100000,,2020,M,095,D,F,
1001900000,,2020,M,093,D,G,
1002100000,,2020,M,095,D,X,
1000900000,1000901000,2020,F,092,E,X,
1001900000,,2020,F,093,E,F,
1001900000,,2020,M,096,D,F,
1001900000,,2020,M,106,I,Z,
6500000000,6500500000,2020,M,096,Z,Q,
1002100000,,2020,M,096,C,F,
6500000000,6500100000,2020,M,104,I,F,
6500000000,6500600000,2020,F,102,I,G,
6400000000,6401400000,2020,M,103,I,G,
6300000000,6300300000,2020,F,091,Z,Q,
1002000000,1002002000,2020,M,097,C,G,
6500000000,6501900000,2020,M,,D,S,
1002100000,,2020,F,096,D,K,
1002100000,,2020,M,099,C,F,
6500000000,6500100000,2020,M,096,Z,Q,
6300000000,6300700000,2020,M,101,C,C,
6400000000,6400800000,2020,F,096,Z,Q,
1001800000,1001803000,2020,F,096,D,F,
1000800000,1000801000,2020,F,093,Z,S,
1001400000,1001404000,2020,F,098,Z,Q,
6300000000,6300200000,2020,F,098,Z,Q,
6500000000,6500300000,2020,M,099,C,F,
6500000000,6501700000,2020,F,097,C,Z,
1001800000,1001803000,2020,M,109,Z,F,
1001500000,1001513000,2020,M,094,D,F,
1000500000,1000510000,2020,M,093,D,X,
1001900000,,2020,F,092,Z,Q,
1001900000,,2020,M,106,I,9,
1002100000,,2020,M,095,Z,9,
1001400000,1001402000,2020,M,101,C,Z,
1001900000,,2020,X,094,Z,Q,
1000700000,1000701000,2020,M,102,C,G,
1001900000,,2020,M,093,E,G,
1000700000,1000710000,2020,M,102,I,G,
1001900000,,2020,F,098,C,G,
6400000000,6400400000,2020,F,108,I,G,
6500000000,6502300000,2020,F,106,I,9,
6500000000,6500200000,2020,M,098,Z,N,
6500000000,6501100000,2020,F,093,Z,Q,
6400000000,6401700000,2020,M,095,D,F,
6400000000,6400900000,2020,F,101,C,G,
6500000000,6501100000,2020,F,091,Z,Q,
1001900000,,2020,F,107,I,G,
1001900000,,2020,M,091,Z,X,
1000900000,1000903000,2020,F,093,Z,Q,
6500000000,6500800000,2020,F,095,Z,Q,
6500000000,6500500000,2020,M,096,Z,Q,
6500000000,6501100000,2020,F,093,Z,Q,
6500000000,6501200000,2020,F,095,D,H,
6500000000,6501100000,2020,M,103,I,F,
6500000000,6500200000,2020,F,094,D,V,
6400000000,6400300000,2020,M,096,Z,F,
6300000000,6300800000,2020,F,098,C,H,
1001900000,,2020,F,106,I,9,
6500000000,6500500000,2020,M,102,C,T,
1001500000,1001501000,2020,M,101,Z,Q,
6400000000,6400700000,2020,M,094,D,F,
1001900000,,2020,F,093,D,G,
6300000000,6300700000,2020,M,096,C,F,
6300000000,6301100000,2020,F,094,D,G,
6500000000,6501000000,2020,M,106,I,9,
1001800000,1001802000,2020,M,099,C,G,
1001900000,,2020,F,097,C,W,
6400000000,6400500000,2020,F,095,Z,V,
6300000000,6300700000,2020,M,100,C,G,
1002100000,,2020,F,094,D,Y,
6300000000,6301200000,2020,F,093,D,F,
1000700000,1000710000,2020,M,094,Z,Q,
6400000000,6400900000,2020,F,091,E,F,
6500000000,6500500000,2020,F,106,I,9,
6500000000,6501400000,2020,F,092,E,E,
6500000000,6501700000,2020,M,098,C,G,
6300000000,6301000000,2020,F,098,Z,S,
1002100000,,2020,F,106,I,Z,
6400000000,6401000000,2020,F,095,Z,G,
6400000000,6400800000,2020,M,093,D,F,
6300000000,,2020,F,,Z,Q,
1001300000,1001301000,2020,M,105,I,Z,
1002100000,,2020,F,100,C,F,
6400000000,6400500000,2020,F,095,D,G,
1002100000,,2020,M,099,C,G,
6500000000,6500300000,2020,M,104,I,G,
6500000000,6500300000,2020,M,105,I,G,
6500000000,6501300000,2020,F,099,C,G,
6500000000,6500700000,2020,F,106,I,G,
1002100000,,2020,M,098,C,F,
1001500000,1001501000,2020,F,095,D,Z,
6500000000,6500100000,2020,M,104,Z,F,
6500000000,6501600000,2020,X,093,Z,Z,
1001300000,1001304000,2020,F,096,D,F,
1001300000,1001316000,2020,M,102,C,G,
1000800000,1000803000,2020,M,100,C,G,
1001800000,1001803000,2020,F,094,Z,Q,
1002100000,,2020,F,098,Z,Q,
1002100000,,2020,F,099,Z,Q,
1002100000,,2020,F,099,Z,Q,
6400000000,6400900000,2020,F,101,Z,Q,
1000300000,1000310000,2020,M,106,I,Y,
6300000000,6300400000,2020,M,098,C,G,
1001900000,,2020,M,100,C,G,
6300000000,6300700000,2020,F,104,I,I,
1001300000,1001301000,2020,M,092,D,9,
1001500000,1001512000,2020,F,095,D,F,
1002100000,,2020,F,097,Z,Q,
1001300000,1001311000,2020,M,106,I,G,
6500000000,6500500000,2020,F,,D,G,
6500000000,6500500000,2020,M,,C,G,
1002100000,,2020,M,096,Z,Q,
1002100000,,2020,M,095,Z,Q,
1002100000,,2020,F,094,Z,Q,
1002100000,,2020,M,095,Z,Q,
1001900000,,2020,F,093,D,9,
1002100000,,2020,F,100,C,Z,
1002100000,,2020,M,109,Z,9,
1001800000,1001801000,2020,M,098,C,F,
1000900000,1000920000,2020,M,095,D,F,
6500000000,6501300000,2020,F,094,D,V,
6300000000,6300800000,2020,F,100,C,H,
6300000000,6300500000,2020,F,098,Z,9,
6300000000,6300900000,2020,F,102,Z,Q,
6300000000,6300600000,2020,M,097,C,Z,
6300000000,6301100000,2020,M,097,Z,Q,
1000300000,1000304000,2020,F,094,Z,9,
1000300000,1000305000,2020,F,095,D,G,
1000300000,1000304000,2020,M,093,E,9,
1000300000,1000304000,2020,F,094,D,9,
1000300000,1000301000,2020,M,099,C,F,
1000300000,1000303000,2020,F,105,I,G,
1000300000,1000304000,2020,F,095,D,Z,
1000300000,1000305000,2020,M,106,I,F,
1000300000,1000301000,2020,M,101,C,F,
1000300000,1000302000,2020,F,103,I,G,
1000300000,1000304000,2020,M,094,D,F,
1000300000,1000301000,2020,F,108,I,F,
1000300000,1000307000,2020,M,104,I,G,
1000300000,1000302000,2020,M,106,I,9,
1001900000,,2020,F,093,Z,9,
1001900000,,2020,M,107,I,F,
1001900000,,2020,M,106,I,F,
1001000000,1001007000,2020,M,107,I,G,
1001900000,,2020,F,092,E,I,
1000900000,1000916000,2020,F,104,I,F,
1001900000,,2020,F,100,C,Z,
1000300000,1000302000,2020,F,096,D,9,
6300000000,6301000000,2020,M,097,Z,Q,
1001900000,,2020,F,,Z,Q,
6400000000,6403400000,2020,F,095,D,G,
6300000000,6300300000,2020,M,103,I,G,
1001300000,1001309000,2020,M,095,D,F,
1001300000,1001302000,2020,M,103,I,K,
6400000000,6401100000,2020,F,106,Z,F,
1000800000,1000803000,2020,M,107,I,K,
1000700000,1000712000,2020,X,109,Z,S,
1001900000,,2020,F,102,C,G,
6400000000,6401100000,2020,F,108,I,F,
6500000000,,2020,F,095,D,F,
6400000000,6402500000,2020,M,095,D,F,
1001700000,1001702000,2020,F,096,C,Q,
1001300000,1001304000,2020,M,105,I,F,
1001900000,,2020,M,104,I,G,
1001900000,,2020,F,094,D,G,
1001400000,1001411000,2020,M,096,Z,Q,
6500000000,,2020,F,102,C,9,
6500000000,6500900000,2020,M,101,C,F,
6300000000,6301200000,2020,M,096,Z,Q,
6300000000,6300600000,2020,F,091,Z,C,
6400000000,6400300000,2020,M,103,C,I,
1000900000,,2020,F,109,I,G,
1000700000,1000708000,2020,M,100,C,F,
6400000000,6400500000,2020,M,107,I,H,
6400000000,6402000000,2020,M,101,C,Z,
1002100000,,2020,M,101,C,F,
1000900000,1000907000,2020,F,102,C,Y,
