OWNERCITYCODE,OWNERTOWNCODE,RECEIVEYYYY,GENDER,BDATE,EDUCATION,RELATION,OTHERNOTFAMILYMEMBER
6500000000,6500100000,2022,M,108,I,G,
6400000000,6401200000,2022,F,099,Z,Q,
6400000000,6401100000,2022,M,095,Z,Q,
1000300000,1000310000,2022,M,099,C,K,
6400000000,6400500000,2022,F,098,Z,Q,
6400000000,6400300000,2022,F,102,Z,Q,
1001900000,,2022,M,095,D,F,
6400000000,6401200000,2022,M,094,Z,G,
6300000000,6300100000,2022,M,098,C,F,
1000200000,1000207000,2022,F,094,Z,Q,
1000900000,1000913000,2022,M,105,I,2,
1000500000,1000504000,2022,M,098,C,G,
6400000000,6401400000,2022,F,098,Z,Q,
6500000000,6501700000,2022,M,103,C,G,
6500000000,6501700000,2022,F,104,C,G,
6300000000,6300400000,2022,M,106,I,F,
1000300000,1000305000,2022,M,095,Z,Q,
1000300000,1000303000,2022,F,102,Z,Q,
1000300000,1000311000,2022,F,104,Z,Q,
6500000000,6501100000,2022,F,099,C,C,
6400000000,6402000000,2022,F,093,E,V,
1000900000,1000910000,2022,M,109,I,F,
1000900000,1000913000,2022,F,104,I,2,
1000900000,1000913000,2022,M,105,I,2,
1000900000,1000913000,2022,M,105,I,2,
6400000000,6401400000,2022,M,096,D,F,
6300000000,6301200000,2022,M,101,Z,Q,
1000500000,1000503000,2022,M,103,C,F,
6400000000,6402400000,2022,F,097,D,Z,
1001700000,1001706000,2022,F,098,C,G,
1001000000,1001012000,2022,F,098,D,F,
6500000000,6500100000,2022,M,102,C,F,
1000700000,,2022,M,093,D,9,
1001900000,,2022,M,101,Z,Q,
6500000000,6501500000,2022,M,100,C,Y,
6400000000,6403100000,2022,M,099,Z,Q,
6500000000,6500400000,2022,F,103,Z,F,
6400000000,6401500000,2022,F,098,Z,Q,
1000800000,1000801000,2022,F,103,C,F,
1000800000,1000813000,2022,F,104,C,S,
6400000000,6401300000,2022,M,097,Z,Q,
1002100000,,2022,F,097,Z,Q,
1002100000,,2022,F,097,Z,Q,
1001400000,1001412000,2022,F,104,I,G,
6400000000,6401100000,2022,M,103,Z,Q,
1000800000,1000802000,2022,F,104,Z,Q,
1000700000,1000716000,2022,F,103,C,F,
6300000000,6300800000,2022,M,099,C,Z,
6500000000,6501600000,2022,F,102,C,G,
6500000000,6501500000,2022,F,098,Z,Q,
6500000000,6500100000,2022,F,098,Z,Q,
6300000000,6300300000,2022,F,104,Z,G,
1000700000,1000720000,2022,F,093,E,F,
1000400000,1000401000,2022,M,101,C,H,
1001900000,,2022,F,095,Z,X,
6500000000,6501500000,2022,F,098,C,F,
1000900000,1000911000,2022,M,093,E,F,
1001000000,1001015000,2022,F,107,I,9,
1001900000,,2022,F,096,Z,X,
1000500000,1000504000,2022,M,101,C,F,
1001900000,,2022,F,103,C,G,
1000700000,1000707000,2022,F,099,C,G,
1000400000,1000405000,2022,F,095,E,9,
1000400000,1000401000,2022,F,097,Z,Q,
6400000000,6401100000,2022,M,103,Z,Q,
6400000000,6401100000,2022,F,095,D,F,
1001900000,,2022,F,101,Z,Q,
1000300000,1000310000,2022,F,101,C,G,
1000300000,1000309000,2022,F,104,C,G,
6400000000,6401700000,2022,M,103,C,Y,
6300000000,6300200000,2022,F,096,Z,Q,
6400000000,6401400000,2022,M,104,C,Y,
6400000000,6402000000,2022,M,096,Z,Q,
1001900000,,2022,M,101,Z,9,
6500000000,6500200000,2022,F,096,D,Z,
6400000000,6400900000,2022,M,102,C,F,
6400000000,6402900000,2022,F,095,Z,Q,
6500000000,6501600000,2022,M,100,C,Z,
6500000000,6501700000,2022,M,103,Z,F,
1000700000,1000710000,2022,M,104,I,Z,
1001300000,1001304000,2022,F,106,I,G,
1001900000,,2022,F,098,Z,Q,
6500000000,6500700000,2022,M,100,Z,Q,
6500000000,6500700000,2022,M,100,Z,Q,
1002100000,,2022,F,093,Z,Q,
1002100000,,2022,F,106,I,G,
6400000000,6400200000,2022,M,100,C,F,
6300000000,6300100000,2022,M,094,E,Z,
6400000000,6400500000,2022,M,096,D,F,
6500000000,6500100000,2022,F,097,D,F,
1001300000,1001301000,2022,M,097,D,F,
1002000000,1002001000,2022,M,103,C,F,
1000300000,1000301000,2022,M,104,C,F,
1001300000,1001313000,2022,F,094,Z,Q,
6400000000,6403400000,2022,M,101,Z,Z,
1001400000,1001401000,2022,M,101,C,G,
1000500000,1000501000,2022,M,100,C,Q,
6500000000,6501000000,2022,M,096,Z,S,
1001900000,,2022,F,096,D,Y,
6400000000,6401500000,2022,F,102,Z,Q,
6500000000,6501000000,2022,M,096,Z,S,
6500000000,6501000000,2022,M,096,Z,S,
6400000000,6401500000,2022,F,102,Z,Q,
1002100000,,2022,M,106,I,G,
6400000000,6400300000,2022,M,100,Z,Q,
6500000000,6501800000,2022,F,097,Z,Q,
6400000000,6401300000,2022,F,099,Z,Q,
1001900000,,2022,F,096,D,F,
1001900000,,2022,F,098,Z,Q,
6500000000,6500500000,2022,M,097,Z,Q,
1001900000,,2022,M,109,I,F,
6400000000,6401300000,2022,M,097,Z,Q,
6300000000,6300900000,2022,F,096,D,G,
1000200000,1000202000,2022,M,100,C,F,
1001500000,1001510000,2022,M,097,D,Z,
1000700000,1000702000,2022,F,105,I,F,
6500000000,6501800000,2022,X,096,Z,Q,
6400000000,6400900000,2022,F,096,Z,Q,
6300000000,,2022,F,106,I,G,
1001900000,,2022,F,101,Z,Q,
1001900000,,2022,F,096,Z,9,
1000300000,1000308000,2022,M,097,Z,Q,
1001900000,,2022,M,094,D,Y,
1001900000,,2022,F,097,Z,9,
1001900000,,2022,M,109,I,2,
1002100000,,2022,F,101,Z,Q,
1002100000,,2022,F,100,Z,Q,
1002100000,,2022,F,100,Z,Q,
6500000000,6502700000,2022,F,098,Z,9,
6300000000,6300500000,2022,F,096,Z,Q,
6500000000,6500800000,2022,F,098,Z,Q,
6500000000,6500600000,2022,F,094,Z,Y,
6400000000,6400500000,2022,F,099,C,Z,
6400000000,6402300000,2022,F,095,Z,Q,
1001900000,,2022,F,104,C,F,
6400000000,6401000000,2022,F,106,I,G,
1001600000,1001601000,2022,M,110,Z,O,
6400000000,6400900000,2022,M,101,C,Z,
6400000000,6400200000,2022,F,096,Z,G,
6400000000,6403000000,2022,F,100,C,F,
6300000000,6301000000,2022,M,101,C,F,
1001600000,1001601000,2022,F,104,Z,9,
1001600000,1001601000,2022,M,101,Z,Q,
6300000000,6301100000,2022,F,098,D,G,
6300000000,6300400000,2022,M,104,C,F,
6300000000,6301100000,2022,M,099,Z,Z,
6300000000,6300100000,2022,F,102,C,F,
6300000000,6301000000,2022,F,105,I,F,
6300000000,6300200000,2022,M,093,Z,Q,
6300000000,6301000000,2022,M,098,Z,Q,
6300000000,6300100000,2022,M,100,Z,Q,
6300000000,6301000000,2022,F,098,Z,Q,
6300000000,6300300000,2022,F,095,E,Z,
1001900000,,2022,F,096,D,F,
1001900000,,2022,F,110,Z,9,
1001900000,,2022,M,093,E,F,
1000300000,1000309000,2022,F,101,Z,Q,
1000300000,1000312000,2022,F,103,Z,Q,
1000300000,1000309000,2022,F,100,C,G,
1001900000,,2022,F,110,I,G,
1000300000,1000301000,2022,F,107,I,F,
1000300000,1000310000,2022,M,093,E,G,
1001900000,,2022,M,096,Z,Q,
1000300000,1000301000,2022,F,094,E,F,
1000400000,1000405000,2022,F,095,Z,Q,
1000400000,1000405000,2022,F,095,Z,Q,
1000400000,1000401000,2022,F,094,Z,Q,
1000300000,1000302000,2022,F,099,Z,Q,
1000300000,1000304000,2022,M,099,C,G,
1000300000,1000310000,2022,M,098,Z,Q,
1001900000,,2022,M,095,D,X,
1000300000,1000301000,2022,F,100,C,F,
1000300000,1000302000,2022,M,099,C,F,
1000300000,1000307000,2022,F,097,D,p,
1000300000,1000301000,2022,F,096,Z,Q,
6500000000,6500300000,2022,M,106,I,G,
1000300000,1000304000,2022,F,096,D,F,
1000300000,1000301000,2022,F,097,D,F,
1000800000,1000802000,2022,M,110,I,9,
1000300000,1000302000,2022,F,097,Z,Q,
1000300000,1000304000,2022,M,096,Z,Q,
1000300000,1000302000,2022,M,099,C,u,
1000300000,1000304000,2022,M,098,Z,Q,
1001900000,,2022,M,110,A,G,
1001300000,1001310000,2022,F,097,D,u,
1000500000,1000509000,2022,M,099,Z,Q,
1001800000,1001802000,2022,F,096,Z,Q,
6400000000,6402400000,2022,F,098,Z,S,
6400000000,6401600000,2022,M,109,Z,Z,
1001900000,,2022,M,103,C,Z,
1001700000,1001704000,2022,M,101,C,F,
1001700000,1001705000,2022,M,095,D,F,
1001900000,,2022,M,103,C,F,
1001900000,,2022,M,097,D,G,
6300000000,6300100000,2022,F,094,Z,Q,
1000900000,1000912000,2022,F,102,C,F,
6500000000,6501100000,2022,F,095,D,F,
6500000000,6501000000,2022,F,097,D,F,
1000500000,,2022,F,101,C,F,
1002000000,1002002000,2022,F,100,C,G,
6400000000,6402600000,2022,M,094,Z,Q,
1001800000,1001801000,2022,M,104,C,K,
1000800000,1000803000,2022,M,104,I,Z,
1001900000,,2022,F,095,Z,Q,
1001900000,,2022,M,107,I,G,
6400000000,6401900000,2022,M,098,Z,Q,
6500000000,6500900000,2022,F,103,C,G,
1001900000,,2022,F,102,C,F,
1001800000,1001802000,2022,F,093,Z,9,
1001900000,,2022,M,096,D,F,
1001900000,,2022,M,104,I,F,
1002100000,,2022,F,093,Z,Q,
1001800000,1001801000,2022,M,096,D,F,
1000900000,1000903000,2022,M,093,Z,Q,
1000900000,1000904000,2022,M,105,I,F,
1000900000,1000904000,2022,M,106,I,F,
6400000000,6400300000,2022,M,096,Z,Q,
6400000000,6400600000,2022,M,101,C,H,
6400000000,6400900000,2022,F,101,C,F,
1001400000,1001402000,2022,M,100,C,K,
6500000000,6500700000,2022,F,093,E,W,
1001900000,,2022,M,094,E,F,
1001900000,,2022,F,104,C,S,
6500000000,6501300000,2022,M,094,Z,9,
1001900000,,2022,F,099,C,F,
1000300000,1000305000,2022,F,093,E,X,
1000300000,1000311000,2022,F,098,Z,Q,
1000300000,1000311000,2022,M,099,Z,Q,
1000300000,1000308000,2022,F,105,I,9,
1000300000,1000304000,2022,F,098,Z,Q,
1000300000,1000302000,2022,F,105,I,G,
1000300000,1000308000,2022,F,095,D,S,
1000300000,1000309000,2022,F,096,D,F,
1000300000,1000303000,2022,M,100,C,G,
1000300000,1000306000,2022,F,102,C,J,
1000300000,1000301000,2022,M,101,C,S,
1000300000,1000301000,2022,M,095,Z,Q,
1000300000,1000307000,2022,F,098,D,G,
1000300000,1000304000,2022,M,097,D,F,
1000300000,1000308000,2022,M,095,E,F,
6300000000,6300700000,2022,F,103,C,H,
6300000000,6300700000,2022,M,105,I,H,
1001000000,1001005000,2022,M,095,Z,Y,
1000400000,1000406000,2022,M,095,Z,Q,
1002100000,,2022,M,109,I,p,
1002100000,,2022,F,099,C,Q,
1001500000,1001509000,2022,M,108,I,Z,
6400000000,6400900000,2022,F,094,E,G,
6300000000,6301200000,2022,F,095,D,F,
6500000000,6501700000,2022,M,103,C,F,
6500000000,6502500000,2022,F,103,C,Z,
6500000000,6500200000,2022,F,095,D,F,
6500000000,6500200000,2022,F,098,D,G,
6500000000,6501400000,2022,M,103,C,F,
6300000000,6300800000,2022,F,108,I,F,
6400000000,6400500000,2022,M,095,E,X,
6500000000,6500100000,2022,M,107,I,F,
1002000000,,2022,M,100,C,G,
6400000000,6400500000,2022,M,095,D,X,
1000400000,1000401000,2022,F,098,D,F,
6400000000,6401200000,2022,M,100,Z,Q,
1000400000,1000401000,2022,F,107,I,2,
6300000000,,2022,F,109,I,G,
1001900000,,2022,F,097,D,G,
6400000000,6400600000,2022,M,095,Z,Q,
1000300000,1000305000,2022,F,093,E,G,
1000300000,1000310000,2022,M,098,D,H,
6300000000,6300100000,2022,M,093,Z,Z,
6300000000,6301000000,2022,M,097,Z,Q,
1000500000,1000506000,2022,F,108,I,G,
6300000000,6300400000,2022,M,096,Z,Q,
6400000000,6401500000,2022,M,109,I,G,
1000400000,1000401000,2022,M,103,C,G,
1000400000,1000401000,2022,F,102,C,G,
1001300000,1001316000,2022,M,096,Z,Q,
1001300000,1001310000,2022,M,096,Z,Q,
1001300000,,2022,M,097,D,F,
6300000000,6300300000,2022,M,103,Z,Q,
1000200000,1000206000,2022,F,109,I,G,
6400000000,6400300000,2022,M,104,C,F,
1000700000,1000726000,2022,F,104,C,E,
1001900000,,2022,M,093,D,Z,
1002100000,,2022,F,098,D,W,
1001900000,,2022,M,094,E,9,
6500000000,6501000000,2022,M,093,E,S,
6500000000,6500500000,2022,M,099,Z,G,
1001300000,,2022,M,097,Z,Z,
1001500000,1001501000,2022,F,094,E,Z,
1001300000,1001310000,2022,F,095,E,G,
1000700000,,2022,F,094,E,K,
6400000000,6400200000,2022,F,093,E,F,
1001400000,1001401000,2022,F,094,D,Z,
6400000000,6401900000,2022,F,107,I,G,
1001000000,1001005000,2022,M,095,Z,Q,
6300000000,6300200000,2022,M,105,I,F,
1001300000,1001333000,2022,F,099,C,J,
1001300000,1001302000,2022,M,103,C,F,
1000700000,1000703000,2022,M,102,C,F,
1001300000,1001301000,2022,M,101,Z,Q,
6500000000,6501400000,2022,F,098,D,u,
6500000000,6501400000,2022,F,098,D,u,
6500000000,6501400000,2022,F,097,Z,S,
6500000000,6500200000,2022,M,096,D,G,
1001900000,,2022,M,102,C,F,
1001800000,1001801000,2022,F,097,D,G,
6300000000,6300200000,2022,F,094,E,G,
6400000000,6400300000,2022,M,094,Z,9,
6400000000,6400900000,2022,M,096,D,X,
6300000000,6301200000,2022,F,095,D,G,
6300000000,6301000000,2022,F,101,C,G,
1001900000,,2022,F,095,Z,9,
1000700000,1000717000,2022,M,096,D,F,
6300000000,6300700000,2022,M,104,I,F,
6300000000,6300900000,2022,M,098,Z,Q,
1001900000,,2022,M,102,Z,Q,
1001900000,,2022,M,101,C,F,
1001000000,1001005000,2022,M,094,Z,Q,
1001400000,1001413000,2022,M,097,Z,Q,
1001900000,,2022,M,104,C,G,
1000700000,1000703000,2022,M,093,Z,F,
1000300000,1000307000,2022,F,096,D,G,
1001900000,,2022,F,101,C,G,
6500000000,6501500000,2022,M,100,C,G,
6300000000,6300400000,2022,M,100,C,G,
1001900000,,2022,M,101,C,F,
1002100000,,2022,M,094,Z,Q,
1002100000,,2022,M,093,Z,Q,
1002100000,,2022,F,094,E,F,
6500000000,6501700000,2022,F,096,D,G,
6400000000,6401000000,2022,F,106,I,Z,
6400000000,6402400000,2022,M,102,Z,Q,
1001800000,1001803000,2022,M,103,C,G,
1001900000,,2022,F,098,Z,Q,
1001300000,1001328000,2022,F,109,I,G,
1001800000,1001801000,2022,M,103,C,F,
1002100000,,2022,F,101,Z,Q,
1001000000,1001012000,2022,M,097,Z,Q,
6400000000,6403000000,2022,F,095,Z,X,
6400000000,6403000000,2022,F,097,Z,X,
6400000000,6403000000,2022,F,096,Z,X,
6400000000,6403000000,2022,F,096,Z,X,
6400000000,6403000000,2022,F,097,Z,X,
6400000000,6403500000,2022,F,098,Z,X,
6400000000,6403000000,2022,F,096,Z,X,
6400000000,6403000000,2022,F,096,Z,X,
6400000000,6401700000,2022,M,104,C,T,
6400000000,6400300000,2022,M,104,C,Y,
6400000000,6401700000,2022,F,103,C,Y,
1000300000,1000308000,2022,F,105,I,F,
1000300000,1000310000,2022,M,102,C,G,
1000300000,1000302000,2022,F,097,D,G,
1000300000,1000301000,2022,M,097,D,Y,
1000300000,1000307000,2022,F,101,C,Z,
1000300000,1000308000,2022,M,103,Z,Q,
1000300000,1000301000,2022,M,098,C,G,
1000300000,1000306000,2022,F,096,Z,Q,
1000300000,1000308000,2022,F,102,Z,Q,
1000300000,1000303000,2022,M,105,I,Z,
1000300000,1000301000,2022,F,102,C,G,
1000300000,1000301000,2022,M,095,Z,S,
1001000000,1001006000,2022,F,095,Z,Q,
1000800000,1000813000,2022,M,107,Z,A,
1001900000,,2022,F,093,E,W,
1001900000,,2022,X,103,Z,Q,
1001900000,,2022,M,097,D,G,
1001900000,,2022,M,107,I,K,
1001900000,,2022,M,095,E,G,
1001900000,,2022,M,093,E,F,
1000500000,1000505000,2022,F,098,D,F,
6300000000,6300100000,2022,M,100,C,F,
6500000000,6500500000,2022,M,101,C,F,
6400000000,6403600000,2022,M,102,Z,G,
6300000000,6300600000,2022,M,110,I,F,
6300000000,6300200000,2022,M,102,C,F,
1000400000,1000403000,2022,M,097,D,F,
6400000000,6400400000,2022,M,109,Z,F,
6500000000,6500200000,2022,F,101,C,G,
6300000000,6301000000,2022,M,097,Z,Q,
1001900000,,2022,M,102,C,F,
1002100000,,2022,F,100,Z,Q,
1002100000,,2022,F,094,E,X,
6300000000,6301000000,2022,F,100,Z,Q,
6400000000,6401400000,2022,M,104,Z,Q,
1001900000,,2022,F,102,Z,Q,
1000400000,1000412000,2022,M,105,I,G,
6500000000,6500100000,2022,M,099,C,F,
1002100000,,2022,M,097,D,G,
6400000000,6400500000,2022,F,095,E,Y,
1000400000,1000406000,2022,M,098,C,F,
6400000000,6401200000,2022,F,093,E,9,
1001300000,1001304000,2022,M,099,Z,Q,
6400000000,6400900000,2022,M,095,E,9,
1001400000,1001401000,2022,F,098,D,X,
6400000000,6402100000,2022,F,094,E,Y,
6500000000,6500400000,2022,M,099,Z,Q,
6400000000,6400400000,2022,F,094,E,V,
6500000000,6500900000,2022,F,096,Z,Q,
6500000000,6500800000,2022,F,097,Z,Q,
1001300000,1001301000,2022,F,098,Z,Q,
6300000000,6300400000,2022,F,097,D,H,
6400000000,6400500000,2022,M,103,Z,Q,
6500000000,6500100000,2022,M,096,D,G,
6400000000,6400200000,2022,F,103,C,F,
1000300000,1000302000,2022,F,101,C,u,
1000300000,1000305000,2022,F,103,C,Y,
1000300000,1000310000,2022,M,093,E,F,
1000800000,1000802000,2022,F,094,E,G,
1000300000,1000301000,2022,M,104,Z,Q,
1000300000,1000305000,2022,M,104,C,F,
1000300000,1000302000,2022,F,104,Z,Q,
1000300000,1000301000,2022,F,099,Z,S,
1001900000,,2022,M,095,D,F,
1000300000,1000305000,2022,M,098,C,F,
1001900000,,2022,M,104,C,U,
1000300000,1000301000,2022,F,100,Z,S,
6500000000,6500600000,2022,F,107,I,H,
6400000000,6400800000,2022,M,108,I,F,
6500000000,6500100000,2022,F,094,Z,9,
6500000000,6500300000,2022,F,105,I,9,
6500000000,6500500000,2022,F,101,C,F,
1001900000,,2022,F,098,D,H,
1001900000,,2022,F,097,D,F,
6300000000,6300900000,2022,M,101,C,G,
1001900000,,2022,F,101,C,Z,
1001900000,,2022,M,100,C,Z,
1001900000,,2022,F,097,D,F,
1001900000,,2022,M,098,C,F,
1001900000,,2022,F,105,I,F,
1001900000,,2022,F,097,D,G,
1000300000,1000303000,2022,F,110,I,G,
1002100000,,2022,F,103,C,G,
1001900000,,2022,F,104,I,F,
6500000000,6500500000,2022,F,097,Z,Q,
6500000000,6501400000,2022,M,096,Z,K,
6500000000,6501400000,2022,M,105,I,F,
6400000000,6401700000,2022,F,095,E,F,
1001400000,1001401000,2022,F,111,X,G,
1000700000,1000701000,2022,M,104,C,F,
6500000000,6501500000,2022,M,107,I,F,
6500000000,6501500000,2022,M,109,I,F,
1000800000,1000803000,2022,M,101,C,F,
1001500000,1001513000,2022,F,096,D,G,
6400000000,6400200000,2022,M,098,D,G,
6300000000,6300700000,2022,M,098,D,X,
1001800000,1001802000,2022,F,094,Z,9,
1001800000,1001802000,2022,F,096,D,9,
1001800000,1001802000,2022,F,094,E,9,
1000700000,1000720000,2022,M,097,D,n,
1001300000,1001303000,2022,F,105,I,F,
1001300000,1001303000,2022,F,108,I,F,
1002100000,,2022,M,107,I,F,
1002100000,,2022,F,110,I,F,
1002100000,,2022,F,098,D,E,
1002100000,,2022,F,096,D,F,
1001800000,1001802000,2022,F,103,C,G,
6300000000,6301000000,2022,F,095,Z,Q,
6300000000,6301000000,2022,F,096,Z,Q,
6500000000,6501100000,2022,M,097,Z,9,
6500000000,6500400000,2022,M,102,C,F,
1001300000,1001302000,2022,F,104,Z,Q,
6500000000,6501100000,2022,F,096,D,F,
6400000000,6402000000,2022,M,094,E,F,
6500000000,6500400000,2022,F,096,D,F,
1001900000,,2022,F,107,I,G,
6500000000,6500500000,2022,M,101,C,F,
6400000000,6403600000,2022,M,103,C,F,
1000500000,1000506000,2022,M,097,D,F,
6400000000,6400800000,2022,F,108,I,F,
1000500000,1000505000,2022,M,098,D,F,
1001400000,1001401000,2022,M,109,I,F,
1002100000,,2022,M,098,Z,Q,
6400000000,6401400000,2022,F,103,C,F,
1000700000,1000701000,2022,M,099,C,F,
1001400000,1001404000,2022,M,110,Z,F,
1000500000,1000501000,2022,M,095,E,G,
1000700000,1000711000,2022,M,108,I,F,
1000700000,1000706000,2022,F,096,Z,W,
6400000000,6403200000,2022,F,099,C,F,
6400000000,6400800000,2022,M,096,D,F,
6400000000,6401200000,2022,M,110,I,F,
1002100000,,2022,F,104,C,G,
1002100000,,2022,M,098,C,F,
1000400000,1000402000,2022,M,101,C,F,
1001300000,1001304000,2022,M,011,C,F,
6400000000,6402000000,2022,F,109,I,F,
