OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,SCHOOL,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,DID,DSEXID,DBDATE,DEDUCATION,CHILDRELATION,OTHERCHILDRELATION,DMAIMED,DOTHERMAIMED,DOTHERMAIMED2,CPARTICLE1,CPARTICLE2,CPARTICLE3,CPARTICLE4,OCCURTIME,RECEIVETIMEYEAR,RECEIVETIMEMONTH,TOWNCODE
6400000000,H,C,,,,M,104,A,A,I,X,,,,F,039,,I,,X,,,,,,B,107010215,2018,01,6401200000
6500000000,F,F,,,,M,091,J,,Z,,,,,,,,A,,,,,,B,,,107010205,2018,01,6500300000
6500000000,F,F,,,,M,095,J,C,C,Y,,,,F,000,,B,,,,,,B,,,106123100,2018,01,6500500000
6300000000,F,F,,,,M,098,A,C,C,X,,,,M,066,,A,,,,,,Z,,,106123000,2018,01,6300800000
1000700000,F,F,,,,M,000,A,C,D,,,,,M,000,,A,,,,,,B,,,107010220,2018,01,1000726000
6300000000,Z,Z,,,,F,100,A,B,I,X,,,,F,067,,B,,E,,,,N,,,107010223,2018,01,
6500000000,H,H,,,,F,000,J,B,Z,,,,,F,000,,B,,,,,,,,,106120000,2018,01,6501400000
6500000000,H,E,,,,M,090,A,C,E,X,,,,M,071,,A,,X,,,,,,,000000000,2018,01,6500800000
1000300000,H,E,,,,F,105,A,A,I,X,,,,M,000,Z,A,,,,,,B,A,,106123017,2018,01,1000303000
6300000000,H,H,,,,F,101,A,B,I,,,,,M,065,H,A,,X,,,,Z,,,106010300,2018,01,6300700000
6300000000,H,E,,,,F,090,A,C,E,X,,,,M,064,D,A,,X,,,,,,,107010223,2018,01,6300600000
1001900000,H,E,,,,M,103,A,A,I,X,,,,M,073,Z,A,,X,,,,B,,,106123102,2018,01,6600900000
1001300000,D,D,,,,M,099,A,C,C,X,,,,M,070,E,G,,X,,,,B,,,107010214,2018,01,1001317000
6500000000,D,D,,,,M,091,A,C,D,X,,,,M,061,,A,,Z,易怒,,,,D,,107010119,2018,01,6500400000
1000300000,D,D,,,,M,098,A,C,C,X,,,,M,060,Z,A,,X,,,,,,,107010221,2018,01,1000306000
1002100000,D,D,,,,M,090,A,C,E,X,,,,M,066,E,A,,X,,,,B,,,107010219,2018,01,6702500000
1000200000,D,D,,,,F,106,A,A,I,X,,,,M,070,C,A,,X,,,,,BD,,107010218,2018,01,1000202000
1000300000,D,D,,,,M,097,A,C,C,X,,,,M,073,E,A,,X,,,,,,,107010221,2018,01,1000312000
6400000000,D,D,,,,F,089,A,C,E,X,,,,M,045,Z,A,,X,,,,,,,107010218,2018,01,6400800000
6300000000,D,D,,,,F,099,A,C,C,,,,,F,064,G,B,,,,,,B,,,107010223,2018,01,6300900000
1000300000,H,I,,,,F,101,O,B,I,X,,,,,075,Z,A,,,,,,B,,,106120000,2018,01,1000302000
1000300000,F,F,,,,M,095,L,C,C,X,,,,F,074,,B,,,,,,Z,,,107010000,2018,01,1000306000
1000300000,F,F,,,,F,095,J,,Z,X,,,,F,000,,B,,X,,,,B,,,106123100,2018,01,1000305000
1000300000,H,C,,,,M,105,A,A,I,X,,,,M,061,,I,,X,,,,,B,,107010116,2018,01,1000303000
1000300000,F,F,,,,F,100,A,C,C,X,,,,,000,,A,,,,,,Z,,,106010100,2018,01,1000301000
1000300000,F,F,,,,F,092,A,C,D,X,,,,F,000,,B,,X,,,,Z,,,107010212,2018,01,1000302000
1001300000,H,E,,,,F,105,A,A,I,X,,,,F,089,,B,,X,,,,,,B,106000000,2018,01,1001312000
6500000000,H,I,,,,F,089,J,C,E,,,,,M,058,Z,A,,,,,,B,,,107010100,2018,01,
6400000000,H,E,,,,M,105,A,,Z,X,,,,F,064,,B,,X,,,,A,AB,,107010118,2018,01,6400400000
1000300000,F,F,,,,F,097,A,C,C,X,,,,M,098,C,I,,,,,,Z,,,107010100,2018,01,1000302000
6500000000,H,I,,,,M,092,J,C,D,,,,,M,058,Z,A,,,,,,B,,,106110000,2018,01,
1000300000,H,E,,,,M,092,A,C,D,X,,,,M,060,,A,,E,,,,B,,,107010115,2018,01,
6400000000,H,E,,,,M,102,A,B,I,X,,,,M,073,,A,,X,,,,B,,,107010218,2018,01,6400300000
1001800000,H,I,,,,M,000,J,C,D,,,,,M,000,Z,A,,A,,,,B,,,107010200,2018,01,1001803000
1000300000,H,I,,,,M,106,A,A,I,X,,,,M,075,Z,A,,,,,,B,,,107010219,2018,01,
1002100000,H,I,,,,F,092,A,C,D,X,,,,M,062,Z,A,,X,,,,B,,,107010200,2018,01,
6400000000,H,I,,,,M,101,A,B,Z,,,,,M,076,Z,G,,H,,,,B,,,107010219,2018,01,6401700000
1002100000,H,I,,,,F,090,A,C,E,X,,,,F,057,Z,B,,E,,,,B,,,107010220,2018,01,6703200000
6500000000,H,C,,,,F,106,J,,Z,,,,,,,,A,,,,,,,,,106123020,2018,01,6500100000
1000500000,C,C,,,,M,095,A,C,D,X,,,,M,052,,A,,,,,,B,,,107010221,2018,01,1000512000
1001300000,H,I,,,,M,094,M,C,D,,,,,F,070,Z,B,,,,,,B,,,107010200,2018,01,1001304000
1001300000,H,I,,,,M,096,M,C,C,,,,,F,070,Z,B,,,,,,B,,,107010200,2018,01,1001304000
1001000000,H,I,,,,F,089,J,C,E,,,,,F,000,Z,B,,,,,,B,,,106010100,2018,01,1001014000
1000900000,H,I,,,,M,105,J,,Z,,,,,M,080,Z,A,,,,,,B,,,107010220,2018,01,
1001900000,H,I,,,,F,000,J,,Z,,,,,M,000,Z,A,,,,,,B,,,107010300,2018,01,
1001900000,H,I,,,,F,103,J,,Z,,,,,F,065,Z,B,,,,,,B,,,000000000,2018,01,
6500000000,F,F,,,,F,099,J,,Z,L,,,,,000,,A,,,,,,B,,,107010220,2018,01,6500700000
6300000000,H,E,,,,F,101,A,A,I,X,,,,M,060,Z,A,,X,,,,,D,,107010203,2018,01,6300400000
1001900000,H,I,,,,M,100,J,C,C,,,,,M,066,Z,I,,E,,,,B,,,107010100,2018,01,
1000300000,F,F,,,,F,092,O,C,D,X,,,,M,000,,I,,,,,,K,,,106080000,2018,01,1000304000
1002100000,Y,F,,,,F,100,A,B,I,X,,,,M,076,,A,,X,,,,B,,,107010212,2018,01,6701600000
1000700000,F,F,,,,M,092,J,C,D,X,,,,M,000,,A,,,,,,B,,,107010207,2018,01,1000703000
1000300000,F,F,,,,F,100,A,C,C,X,,,,,000,,B,,,,,,B,,,107010207,2018,01,1000301000
6400000000,F,F,,,,M,093,A,C,D,X,,,,M,057,,A,,X,,,,B,,,107010309,2018,01,6400900000
1002000000,F,F,,,,M,094,J,C,Z,X,,,,M,067,E,A,,,,,,Z,,,107010221,2018,01,1002001000
6500000000,F,F,,,,F,098,A,C,C,X,,,,F,000,E,B,,,,,,B,,,107010200,2018,01,6501600000
6500000000,H,I,,,,F,092,J,,Z,,,,,F,000,Z,B,,,,,,B,,,107010300,2018,01,
1002100000,F,F,,,,F,091,A,C,D,X,,,,F,067,,H,,X,,,,B,,,106123100,2018,01,6703100000
1001000000,F,F,,,,M,100,J,C,C,X,,,,,000,,I,,,,,,B,,,106013119,2018,01,1001013000
1001900000,H,C,,,,F,092,A,C,D,X,,,,M,052,,A,,,,,,B,,,107010219,2018,01,6602000000
1002100000,F,F,,,,F,090,A,C,E,X,,,,M,052,,A,,X,,,,B,,,000000000,2018,01,6703300000
1001500000,H,C,,,,F,104,O,A,I,X,,,,M,082,E,A,,X,,,,B,,,107010101,2018,01,1001506000
6500000000,H,M,,,,M,103,A,B,I,Y,,,,M,071,,A,,,,,,B,,,107010218,2018,01,6501000000
6500000000,F,F,,,,F,092,J,C,Z,X,,,,,066,E,A,,X,,,,,D,,106123004,2018,01,6500100000
6500000000,F,F,,,,F,094,O,C,Z,X,,,,F,000,,I,,X,,,,B,,,107010219,2018,01,6500500000
6400000000,H,E,,,,F,105,A,,Z,X,,,,M,056,,A,,X,,,,,,,107010315,2018,01,6400200000
1001400000,D,D,,,,M,104,O,A,I,X,,,,M,072,D,B,,X,,,,B,,,106011521,2018,01,1001402000
1001000000,D,D,,,,F,093,A,C,D,X,,,,M,067,Z,A,,,,,,,,,107010317,2018,01,1001012000
6400000000,D,D,,,,F,104,A,A,I,X,,,,M,073,Z,A,,X,,,,,,,107010323,2018,01,6400300000
1000900000,D,D,,,,F,104,A,A,I,X,,,,M,064,F,G,,X,,,,,,,107010323,2018,01,1000901000
1000300000,D,D,,,,M,091,A,D,D,X,,,,M,063,D,A,,X,,,,,,,107010320,2018,01,1000302000
1002000000,D,D,,,,M,000,A,A,I,X,,,,M,077,E,A,,X,,,,O,,,106123121,2018,01,1002001000
1002100000,D,D,,,,M,096,A,C,C,X,,,,F,071,Z,B,,X,,,,N,,,107010406,2018,01,6703700000
1000300000,F,F,,,,Z,096,A,C,C,X,,,,M,000,,A,,X,,,,B,,,106123120,2018,01,1000302000
1000400000,F,F,,,,M,094,A,C,C,,,,,,000,,A,,,,,,,,,106123012,2018,01,1000401000
1000300000,H,I,,,,M,096,J,C,C,X,,,,M,069,Z,A,,,,,,B,,,106123100,2018,01,
1000300000,F,F,,,,M,093,A,C,D,HL,,,,F,000,Z,B,,X,,,,,,,107010200,2018,01,1000307000
1000300000,F,F,,,,M,000,A,C,D,X,,,,,,,B,,,,,,F,B,,107010308,2018,01,1000307000
1001900000,H,E,,,,M,097,A,C,C,X,,,,M,062,Z,A,,X,,,,,,,106122900,2018,01,6602700000
1002000000,H,E,,,,F,000,J,A,Z,X,,,,M,066,D,A,,,,,,,,,107010317,2018,01,1002001000
6400000000,H,I,,,,M,105,A,,Z,X,,,,F,076,Z,B,,X,,,,,,,107010316,2018,01,6401200000
1001900000,H,I,,,,F,093,J,C,D,,,,,F,060,Z,B,,E,,,,B,,,107010300,2018,01,
1001900000,H,I,,,,M,104,A,,I,,,,,M,000,,I,,,,,,B,,,107010200,2018,01,
6400000000,H,I,,,,M,106,A,B,I,X,,,,F,083,E,B,,X,,,,B,,,000000000,2018,01,6400300000
6400000000,H,I,,,,M,090,A,,Z,X,,,,F,074,Z,I,,X,,,,B,,,107010403,2018,01,6400400000
6300000000,F,F,,,,F,096,J,C,Z,X,,,,,000,,B,,,,,,Z,,,107010400,2018,01,
6500000000,H,C,,,,M,099,A,C,Z,X,,,,M,064,F,A,,X,,,,,,,106060000,2018,01,6500200000
1001300000,H,E,,,,F,096,A,C,C,X,,,,,000,,G,,,,,,,,,106000000,2018,01,1001321000
1001900000,,Z,,,,F,095,A,C,C,X,,,,,058,E,B,,X,,,B,AKO,AB,,106122021,2018,01,6600700000
6500000000,F,F,,,,F,098,A,C,C,X,,,,F,062,,B,,,,,,Z,,,106010409,2018,01,6500200000
6300000000,F,F,,,,M,090,J,C,E,,,,,M,051,,A,,,,,,,,,107010410,2018,01,6300800000
1000700000,H,I,,,,M,093,J,C,D,,,,,M,000,D,A,,,,,,B,,,107010200,2018,01,
1002000000,H,Z,,,,M,105,A,A,I,Z,,,,F,083,,B,,X,,,,,B,,107010410,2018,01,1002002000
6400000000,F,F,,,,M,093,A,C,D,X,,,,M,063,,A,,X,,,,Z,,,107010200,2018,01,6400700000
6400000000,H,E,,,,F,093,A,C,D,X,,,,M,055,,A,,X,,,,B,,,107010411,2018,01,6400800000
1000700000,H,I,,,,F,101,J,B,I,,,,,F,000,Z,B,,,,,,B,A,,107010000,2018,01,
1000300000,F,F,,,,M,095,A,C,C,X,,,,M,000,,A,,X,,,,B,,,106123100,2018,01,1000305000
1002100000,H,I,,,,M,090,A,C,E,X,,,,M,066,Z,A,,H,,,,B,,,107010400,2018,01,
1001700000,H,I,,,,F,095,J,C,C,,,,,F,000,Z,B,,,,,,Z,,,106120000,2018,01,
1002100000,F,F,,,,F,091,A,C,D,L,,,,F,069,,B,,M,,,,B,B,B,107010313,2018,01,
1002100000,H,C,,,,M,093,A,C,Z,X,,,,,000,,I,,,,,,B,,,107010318,2018,01,6703100000
6400000000,H,C,,,,M,098,A,C,C,X,,,,F,067,E,B,,X,,,,,,,107010320,2018,01,6401900000
1002100000,H,C,,,,F,101,A,B,I,X,,,,F,069,Z,B,,X,,,,B,,B,107010200,2018,01,6703300000
1001900000,F,F,,,,M,096,A,C,C,Y,,,,M,000,,A,,,,,,Z,,,106123000,2018,01,6602800000
6500000000,F,F,,,,F,099,A,C,C,X,,,,,000,,B,,,,,,B,,,107010300,2018,01,6500500000
6400000000,H,E,,,,F,102,P,B,I,X,,,,F,067,,B,,X,,,,A,,B,107010415,2018,01,6403600000
6500000000,H,E,,,,M,103,A,C,I,,,,,F,073,E,B,,L,,,,B,,,107010100,2018,01,6500200000
1001900000,H,E,,,,F,102,A,B,I,X,,,,M,077,,A,,,,,,B,,,106040000,2018,01,6602700000
6300000000,H,C,,,,M,095,A,C,C,X,,,,M,057,G,A,,X,,,,B,,,107010321,2018,01,6301000000
6300000000,F,F,,,,M,094,A,C,D,X,,,,M,050,,A,,,,,,,,,107010100,2018,01,6300800000
6300000000,H,E,,,,F,095,A,C,C,X,,,,M,053,Z,A,,X,,,,,,,106123100,2018,01,6301200000
6500000000,H,H,,,,Z,000,J,,Z,,,,,M,000,,A,,,,,,,,,000000000,2018,01,6500200000
6500000000,D,D,,,,M,090,A,,E,X,,,,M,060,Z,A,,X,,,,,,,106122723,2018,01,6500100000
1000400000,H,E,,,,M,089,A,C,E,Y,,,,M,090,E,I,,L,,,,,,,106060713,2018,01,1000401000
1000300000,H,H,,,,M,105,A,A,I,X,,,,,,,A,,,,,,,,,107010320,2018,01,1000307000
1001700000,H,E,,,,M,098,J,C,C,,,,,M,065,H,A,,,,,,,,,106010309,2018,01,1001702000
6500000000,D,D,,,,M,097,A,C,C,X,,,,F,062,F,B,,E,,,,AB,D,,107010418,2018,01,6500200000
1002100000,D,D,,,,F,093,A,C,D,X,,,,M,058,E,A,,X,,,,B,,,107010423,2018,01,6700800000
6500000000,D,D,,,,M,091,J,C,E,X,,,,F,064,,H,,E,,,,B,,,107010423,2018,01,6500300000
6300000000,D,D,,,,M,094,A,C,D,,,,,F,072,Z,B,,,,,,,,,107010500,2018,01,6300800000
6500000000,D,D,,,,M,101,J,B,I,X,,,,M,080,E,A,,X,,,,,,,107010519,2018,01,6501400000
