OWNERCITYCODE,OWNERTOWNCODE,RECEIVEYYYY,GENDER,BDATE,EDUCATION,RELATION,OTHERNOTFAMILYMEMBER
6500000000,6501300000,2019,F,096,Z,F,
1000700000,1000723000,2019,M,108,I,G,
1001400000,1001404000,2019,F,100,C,F,
1001900000,,2019,F,092,E,,
1001900000,,2019,M,091,E,,
1001900000,,2019,M,093,D,,
6500000000,6500300000,2019,M,094,Z,Y,
6400000000,,2019,F,091,Z,X,
6500000000,6500200000,2019,M,094,Z,Y,
1001800000,1001802000,2019,F,095,C,Z,
1001800000,1001801000,2019,F,096,Z,Y,
6500000000,6500500000,2019,M,094,D,F,
1001900000,,2019,F,094,Z,Q,
1001800000,1001801000,2019,M,095,Z,,
1001700000,1001703000,2019,M,102,Z,F,
6500000000,6500400000,2019,F,090,Z,,
6500000000,6502500000,2019,F,101,C,G,
6300000000,6300400000,2019,M,103,I,F,
1001800000,1001801000,2019,F,096,Z,Y,
1001900000,,2019,M,104,I,,
6400000000,6401200000,2019,F,097,C,Z,
1001900000,,2019,F,092,E,F,
1001300000,1001301000,2019,M,095,Z,Q,
6400000000,6400200000,2019,F,094,Z,Q,
1000400000,1000411000,2019,F,103,I,H,
1001900000,,2019,X,092,Z,Q,
1000700000,1000705000,2019,M,106,I,,
1000700000,1000701000,2019,M,107,I,F,
1000400000,1000402000,2019,F,103,I,Z,
1000400000,1000402000,2019,F,092,E,Z,
1000900000,1000913000,2019,M,098,C,G,
6500000000,6500500000,2019,M,102,Z,I,
6400000000,6400300000,2019,M,102,I,G,
6300000000,6300200000,2019,M,101,C,H,
1001800000,1001802000,2019,M,100,C,G,
6400000000,6400900000,2019,M,095,C,Z,
6500000000,6500800000,2019,F,097,C,I,
1001900000,,2019,F,103,I,,
1001900000,,2019,M,091,Z,,
1001300000,1001301000,2019,F,091,E,F,
6500000000,6501400000,2019,M,097,C,F,
6500000000,6500100000,2019,M,098,C,G,
1002100000,,2019,F,095,Z,Q,
6400000000,6401600000,2019,M,096,C,F,
1002100000,,2019,F,097,C,G,
1002100000,,2019,M,107,I,G,
1000300000,1000309000,2019,M,096,Z,,
1002100000,,2019,M,105,I,S,
1001900000,,2019,F,098,C,F,
1001900000,,2019,M,099,C,F,
6500000000,6500500000,2019,M,097,C,,
6300000000,6300400000,2019,M,107,I,,
6400000000,6401200000,2019,F,107,Z,F,
1000700000,1000710000,2019,M,097,C,F,
6300000000,6300400000,2019,M,094,D,F,
1000500000,,2019,F,092,Z,X,
6400000000,6401200000,2019,F,095,D,G,
6500000000,6500200000,2019,M,098,C,F,
1000900000,1000902000,2019,M,092,D,H,
1001900000,,2019,F,091,E,,
1000300000,1000302000,2019,M,097,Z,,
1000300000,1000305000,2019,M,097,C,,
1001900000,,2019,F,092,Z,Q,
1001900000,,2019,F,091,Z,Q,
1001900000,,2019,M,103,I,,
1001900000,,2019,F,094,D,F,
1001900000,,2019,M,092,E,,
1001300000,1001301000,2019,M,095,Z,Q,
1001700000,1001706000,2019,F,094,Z,Q,
1001700000,1001706000,2019,M,094,Z,Z,
1001300000,1001330000,2019,F,093,D,H,
1001300000,1001303000,2019,F,099,Z,F,
6500000000,6500600000,2019,F,101,C,G,
6500000000,6501100000,2019,M,104,I,F,
6500000000,6500600000,2019,M,094,D,F,
1002100000,,2019,M,098,C,F,
1000700000,1000702000,2019,M,107,I,I,
1000700000,1000703000,2019,F,090,E,G,
6400000000,6402300000,2019,M,095,Z,Q,
6400000000,6400500000,2019,M,096,Z,Q,
1002100000,,2019,F,091,E,C,
1002100000,,2019,M,104,I,S,
6400000000,6402300000,2019,M,095,Z,Q,
1002000000,1002001000,2019,M,095,D,F,
6400000000,6402300000,2019,M,095,Z,Q,
1001300000,1001301000,2019,M,104,Z,G,
1000300000,1000310000,2019,F,092,Z,Q,
6400000000,6402300000,2019,F,095,Z,Q,
6400000000,6401200000,2019,M,095,D,H,
6400000000,6402300000,2019,F,095,Z,Q,
1000900000,1000919000,2019,M,101,I,F,
1000700000,1000710000,2019,M,097,C,G,
6500000000,6502100000,2019,F,095,D,H,
6400000000,6401200000,2019,F,106,I,F,
1001400000,1001401000,2019,M,102,I,G,
1000200000,1000202000,2019,M,101,C,G,
6400000000,6402300000,2019,F,095,Z,Q,
6400000000,6402300000,2019,M,094,Z,Q,
1000400000,,2019,M,100,C,S,
6500000000,6500300000,2019,M,098,C,F,
6400000000,6400500000,2019,F,107,I,G,
1000800000,1000802000,2019,F,093,Z,Q,
1002100000,,2019,M,090,E,F,
6500000000,6500300000,2019,F,107,I,,
6500000000,6501700000,2019,M,102,I,Q,
6400000000,6401500000,2019,F,103,I,F,
6500000000,6501700000,2019,M,101,I,Z,
6500000000,6500600000,2019,M,102,I,,
6500000000,6500600000,2019,F,097,Z,F,
1000900000,1000901000,2019,M,106,I,,
1001900000,,2019,F,094,D,W,
1001900000,,2019,F,094,Z,Q,
1001900000,,2019,F,102,I,F,
1001900000,,2019,M,092,E,F,
1001900000,,2019,F,090,E,H,
1001900000,,2019,F,093,Z,,
1000700000,1000726000,2019,M,094,D,F,
6400000000,6400800000,2019,M,091,E,F,
6500000000,6500100000,2019,M,097,Z,,
6500000000,6500500000,2019,F,104,I,F,
6500000000,6500700000,2019,X,,Z,G,
6500000000,6501300000,2019,F,108,I,F,
6500000000,6501700000,2019,F,094,D,F,
1001900000,,2019,F,092,Z,Q,
1001900000,,2019,M,104,I,F,
1000300000,1000301000,2019,F,090,E,G,
1002000000,1002001000,2019,F,093,D,F,
1001000000,1001009000,2019,M,094,D,,
1001000000,1001009000,2019,M,094,D,,
1001000000,1001009000,2019,M,094,D,,
6400000000,6401800000,2019,M,097,C,F,
6500000000,6500300000,2019,F,101,C,A,
1001300000,1001301000,2019,M,092,D,G,
6400000000,6403200000,2019,F,099,C,F,
1001300000,1001318000,2019,M,096,C,F,
1000300000,1000301000,2019,F,095,C,X,
6400000000,6400300000,2019,M,103,Z,F,
1001900000,,2019,M,107,I,,
1000700000,1000710000,2019,F,094,Z,,
1001300000,1001302000,2019,F,094,Z,,
1001800000,1001801000,2019,M,100,C,,
1001900000,,2019,F,092,Z,Q,
6500000000,6500200000,2019,F,092,D,Q,
6500000000,6501000000,2019,M,090,Z,F,
6500000000,6500300000,2019,M,094,D,Z,
6300000000,6301000000,2019,M,098,C,G,
6500000000,6501800000,2019,M,090,Z,,
1001500000,1001511000,2019,F,091,E,Z,
1001500000,1001504000,2019,M,103,Z,G,
1001500000,1001501000,2019,F,093,D,Q,
6400000000,6400500000,2019,M,099,C,G,
6500000000,6502700000,2019,M,090,Z,,
6500000000,6500100000,2019,F,098,C,F,
1000400000,1000405000,2019,F,104,I,,
6400000000,6400300000,2019,M,095,Z,Q,
6400000000,6400300000,2019,M,094,Z,Q,
0902000000,0902001000,2019,M,103,I,F,
6400000000,6400500000,2019,M,096,C,F,
1001900000,,2019,M,092,D,,
6500000000,6500100000,2019,M,098,C,F,
6400000000,6401400000,2019,M,104,Z,F,
6400000000,6402300000,2019,F,095,Z,Q,
6400000000,6402300000,2019,F,094,Z,Q,
6500000000,6500500000,2019,F,100,C,F,
6400000000,6400900000,2019,M,101,C,G,
6400000000,6401200000,2019,F,094,D,F,
1000300000,1000301000,2019,F,093,D,F,
1000300000,1000306000,2019,F,094,Z,Q,
1000300000,1000305000,2019,F,093,Z,Q,
1000300000,1000305000,2019,F,094,Z,Q,
6400000000,6401200000,2019,F,097,C,G,
0902000000,0902004000,2019,M,095,Z,F,
6400000000,6400200000,2019,M,101,Z,F,
1001900000,,2019,F,103,I,C,
1001900000,,2019,F,000,Z,Q,
1001900000,,2019,M,105,I,G,
1001000000,1001001000,2019,F,095,D,F,
6400000000,6400400000,2019,M,096,C,F,
6500000000,6500400000,2019,M,090,Z,Q,
6300000000,,2019,M,094,D,S,
1000700000,1000708000,2019,M,092,D,S,
1001800000,1001801000,2019,F,100,C,H,
1001500000,1001501000,2019,M,096,Z,Q,
6500000000,,2019,F,098,Z,Q,
6400000000,6401900000,2019,F,096,Z,J,
1000900000,1000909000,2019,M,107,I,,
6500000000,,2019,F,094,D,,
1000500000,1000504000,2019,M,101,C,G,
1001900000,,2019,M,092,D,F,
1001900000,,2019,F,103,I,H,
1001900000,,2019,M,106,I,,
1001900000,,2019,F,106,I,,
1001900000,,2019,M,107,I,P,
6400000000,6401500000,2019,M,099,C,Q,
1002100000,,2019,F,090,E,X,
6500000000,6501000000,2019,M,100,C,,
6500000000,6501100000,2019,M,091,E,Z,
6500000000,6502900000,2019,F,107,I,G,
6400000000,6402400000,2019,F,092,Z,Y,
1002000000,1002001000,2019,M,091,Z,,
6400000000,6401700000,2019,M,094,D,F,
6300000000,6300700000,2019,F,101,I,,
6500000000,6500300000,2019,M,101,Z,,
6400000000,6400900000,2019,F,093,D,K,
1001900000,,2019,F,096,C,H,
1001900000,,2019,M,106,Z,F,
1001900000,,2019,F,095,C,F,
6300000000,6300100000,2019,M,098,Z,,
1002100000,,2019,F,096,Z,Y,
6400000000,6400400000,2019,F,095,Z,Q,
6400000000,6400800000,2019,M,100,C,G,
6500000000,6500200000,2019,F,098,Z,,
1001300000,1001306000,2019,F,099,Z,S,
6400000000,6400500000,2019,F,097,C,G,
6400000000,6400300000,2019,F,094,Z,Q,
1000200000,1000207000,2019,F,090,Z,Q,
1001900000,,2019,M,106,I,,
6400000000,6401400000,2019,F,097,C,T,
1000500000,1000509000,2019,F,097,C,G,
1001900000,,2019,F,104,I,,
6300000000,6300200000,2019,M,098,C,,
1000900000,1000915000,2019,F,098,Z,Q,
1001400000,1001401000,2019,M,102,I,,
1000900000,1000911000,2019,M,107,I,,
6400000000,6400800000,2019,F,098,Z,Z,
6500000000,6500300000,2019,F,103,I,F,
6500000000,6501300000,2019,M,091,Z,,
1000500000,1000509000,2019,F,094,D,G,
6500000000,6500600000,2019,M,098,C,Z,
6500000000,6500600000,2019,M,094,D,G,
1001900000,,2019,M,100,C,G,
6500000000,6501500000,2019,M,104,I,F,
6500000000,6500100000,2019,F,091,Z,Q,
6300000000,6301000000,2019,F,098,Z,Q,
1001900000,,2019,F,091,D,,
6300000000,6301000000,2019,F,099,Z,Q,
1000700000,1000726000,2019,M,092,D,F,
6400000000,6400500000,2019,M,091,E,F,
1001900000,,2019,M,091,E,,
6400000000,6401400000,2019,M,105,I,F,
6400000000,6400500000,2019,M,090,E,Q,
1000900000,1000910000,2019,F,105,I,G,
6500000000,6500100000,2019,F,094,Z,,
6500000000,6500200000,2019,M,090,Z,,
6500000000,6500900000,2019,F,093,Z,,
1002100000,,2019,M,100,C,A,
6400000000,6400300000,2019,M,101,C,G,
1001300000,1001311000,2019,M,103,Z,G,
1001300000,1001312000,2019,M,103,I,F,
1001400000,1001401000,2019,F,091,Z,Q,
6400000000,6401100000,2019,M,103,I,F,
1000700000,1000714000,2019,F,100,Z,Q,
1002000000,,2019,F,095,Z,Q,
6400000000,6400700000,2019,M,098,C,P,
1002000000,,2019,F,096,Z,Q,
6400000000,6402300000,2019,M,095,Z,Q,
1001900000,,2019,M,094,D,F,
6500000000,6500300000,2019,F,100,C,F,
1001900000,,2019,M,105,I,F,
1002100000,,2019,F,100,C,G,
1002100000,,2019,M,092,E,G,
1002000000,,2019,F,096,Z,Q,
1002000000,,2019,F,096,Z,Q,
1001700000,1001704000,2019,F,107,I,,
6300000000,6301000000,2019,F,094,Z,Q,
6400000000,6400300000,2019,M,095,D,F,
1000700000,1000719000,2019,M,090,E,,
1001500000,1001510000,2019,F,093,D,F,
1001900000,,2019,M,096,C,F,
1000500000,1000518000,2019,F,092,E,G,
1002100000,,2019,F,098,C,U,
1002100000,,2019,F,099,C,H,
6500000000,,2019,M,107,I,F,
6500000000,6500300000,2019,F,104,I,F,
6500000000,6500300000,2019,F,094,D,F,
6400000000,6400400000,2019,M,105,I,G,
6400000000,6400500000,2019,F,107,Z,H,
1002100000,,2019,M,097,C,A,
1000900000,1000909000,2019,F,090,Z,,
1002100000,,2019,M,095,C,F,
1002100000,,2019,F,102,I,F,
1002100000,,2019,F,093,D,F,
6400000000,6401200000,2019,M,099,C,F,
6500000000,,2019,F,094,Z,,
6500000000,6502200000,2019,M,097,Z,,
6300000000,6301200000,2019,M,103,I,,
6500000000,6500700000,2019,M,096,Z,,
6500000000,6500700000,2019,M,096,Z,,
1000200000,1000206000,2019,F,095,Z,,
6300000000,,2019,M,094,Z,,
6300000000,6301200000,2019,F,093,Z,Z,
6300000000,6300300000,2019,M,091,Z,F,
1000300000,1000306000,2019,F,094,D,Q,
1000300000,1000301000,2019,M,100,C,,
1000300000,1000310000,2019,F,094,D,G,
1000300000,1000302000,2019,M,100,C,N,
1000300000,1000301000,2019,M,101,C,F,
1001900000,,2019,M,103,I,,
1001900000,,2019,M,106,I,G,
1000300000,1000302000,2019,M,102,I,F,
1000300000,1000305000,2019,F,099,C,F,
1000300000,1000302000,2019,M,100,C,F,
1001900000,,2019,M,095,C,F,
1000400000,1000401000,2019,F,102,I,G,
6400000000,6400900000,2019,F,104,Z,F,
1001900000,,2019,F,106,I,F,
6500000000,6501300000,2019,M,094,Z,,
6400000000,6400800000,2019,M,101,I,F,
1000400000,1000406000,2019,M,104,I,F,
1000400000,1000413000,2019,F,102,I,F,
6400000000,6401200000,2019,M,106,Z,F,
6400000000,6400500000,2019,F,108,Z,G,
6400000000,6400600000,2019,F,104,Z,Q,
6400000000,,2019,M,104,I,F,
1002100000,,2019,M,095,C,G,
1001800000,1001803000,2019,M,095,D,G,
1000700000,1000702000,2019,M,107,I,H,
6500000000,6500700000,2019,F,099,C,G,
6500000000,6500100000,2019,F,097,C,F,
1002100000,,2019,F,105,I,F,
6400000000,6401200000,2019,M,104,I,Z,
1000700000,1000710000,2019,F,092,E,F,
6400000000,6401200000,2019,F,097,C,G,
6300000000,6300400000,2019,F,096,Z,Q,
1001900000,,2019,F,091,E,Z,
1001900000,,2019,M,093,D,F,
1002100000,,2019,M,092,Z,Q,
6400000000,6401200000,2019,F,105,I,F,
6500000000,6500300000,2019,M,101,Z,F,
1001800000,1001801000,2019,M,105,I,F,
6400000000,6401500000,2019,M,093,Z,Q,
6300000000,6301000000,2019,F,098,C,F,
1001900000,,2019,F,090,E,W,
6300000000,6300200000,2019,F,099,C,A,
6300000000,6300400000,2019,M,097,C,G,
6300000000,6300700000,2019,F,101,C,A,
6300000000,6300200000,2019,F,093,D,F,
6300000000,6300700000,2019,M,097,C,F,
1002100000,,2019,M,097,C,F,
6400000000,6401300000,2019,M,094,D,F,
1002100000,,2019,F,107,I,,
1001300000,1001305000,2019,M,094,D,F,
6300000000,6300800000,2019,M,099,C,Q,
1001300000,1001308000,2019,F,095,D,F,
6400000000,6400600000,2019,M,098,C,F,
6300000000,6300400000,2019,F,098,C,,
6400000000,6400900000,2019,F,105,I,G,
6400000000,,2019,F,106,I,H,
1000700000,1000703000,2019,F,106,I,F,
1001900000,,2019,M,096,C,F,
6400000000,6401100000,2019,F,095,C,G,
1001300000,1001301000,2019,F,095,D,F,
1001300000,1001301000,2019,F,097,C,F,
1000700000,1000708000,2019,M,090,E,Z,
6500000000,6500200000,2019,M,105,I,G,
6300000000,6300600000,2019,M,100,Z,,
6300000000,6300800000,2019,F,104,I,S,
6300000000,6301200000,2019,M,098,Z,Y,
1001300000,1001301000,2019,F,102,I,Z,
1001800000,1001802000,2019,F,090,Z,,
6400000000,6401700000,2019,F,094,D,F,
6500000000,6500300000,2019,F,100,C,F,
6500000000,6500300000,2019,M,103,I,F,
6500000000,6501400000,2019,M,101,C,H,
1001000000,1001001000,2019,M,106,I,,
1001000000,1001002000,2019,M,090,E,F,
6400000000,6400900000,2019,M,097,C,G,
1000800000,1000802000,2019,F,091,Z,Q,
1000700000,1000725000,2019,F,107,I,,
1000700000,1000715000,2019,M,102,I,,
6500000000,6500200000,2019,F,105,I,,
1001500000,1001505000,2019,F,104,I,F,
6500000000,6501500000,2019,F,097,Z,Q,
1000900000,1000907000,2019,M,104,I,F,
6500000000,6501300000,2019,F,091,E,Z,
6500000000,6500500000,2019,F,103,I,F,
1000500000,1000509000,2019,F,094,Z,G,
6400000000,6401200000,2019,F,091,E,G,
1002100000,,2019,M,098,C,F,
1001900000,,2019,F,100,C,Z,
1001900000,,2019,M,100,C,F,
1001900000,,2019,M,090,E,F,
1001900000,,2019,M,099,C,F,
1001900000,,2019,M,096,C,,
1001900000,,2019,F,092,E,,
6400000000,6401400000,2019,M,094,D,F,
1000300000,1000301000,2019,M,095,Z,Q,
1001000000,1001007000,2019,M,096,C,,
6300000000,6300800000,2019,M,090,Z,,
1001600000,1001602000,2019,M,103,Z,,
1001300000,1001305000,2019,M,096,C,F,
1001300000,1001317000,2019,F,101,C,,
6500000000,6500700000,2019,F,091,Z,,
1001500000,1001502000,2019,F,097,Z,Q,
1000500000,1000509000,2019,M,100,C,,
1001900000,,2019,F,106,I,F,
1000300000,1000303000,2019,F,102,I,F,
6300000000,6300100000,2019,F,096,Z,,
1001900000,,2019,M,099,Z,Y,
1000700000,1000702000,2019,F,091,E,,
1000300000,1000308000,2019,M,100,C,G,
1000300000,1000302000,2019,F,102,I,F,
6300000000,6300100000,2019,X,101,Z,,
1001400000,1001402000,2019,M,103,I,,
1000900000,1000902000,2019,F,091,E,,
6500000000,6500200000,2019,M,093,Z,,
1002100000,,2019,F,093,D,,
6400000000,,2019,F,108,Z,,
1001800000,1001802000,2019,F,090,Z,X,
6400000000,6401900000,2019,M,106,Z,G,
6500000000,6500200000,2019,M,092,D,,
1000300000,1000302000,2019,M,098,C,F,
6500000000,6501100000,2019,M,090,E,F,
1000500000,1000515000,2019,M,099,C,F,
6400000000,6400400000,2019,F,096,Z,Q,
1002000000,,2019,M,000,Z,A,
1000300000,1000304000,2019,F,090,E,F,
1000300000,1000307000,2019,M,102,I,G,
1000300000,1000307000,2019,F,093,D,G,
1000300000,,2019,F,092,Z,,
1000300000,1000305000,2019,F,097,Z,Q,
1000300000,1000308000,2019,M,093,D,F,
1000300000,1000310000,2019,M,092,E,G,
1000300000,1000313000,2019,F,104,I,Q,
1000300000,1000302000,2019,F,093,D,K,
6400000000,6400500000,2019,F,108,Z,F,
1001900000,,2019,M,101,C,G,
1001500000,1001511000,2019,F,091,E,E,
1001300000,1001311000,2019,M,102,I,B,
1001900000,,2019,F,094,D,G,
1001300000,1001306000,2019,F,100,C,G,
1001900000,,2019,F,095,C,G,
1001900000,,2019,F,093,D,F,
1001300000,1001313000,2019,F,091,E,F,
6400000000,,2019,M,091,E,G,
1000900000,1000907000,2019,F,104,I,,
1000900000,1000901000,2019,M,103,I,,
1001900000,,2019,F,091,E,Q,
6500000000,6500500000,2019,M,103,I,F,
1001300000,1001304000,2019,M,095,D,,
1001300000,1001304000,2019,M,095,Z,Q,
1001300000,1001304000,2019,M,095,Z,Q,
6400000000,6400500000,2019,M,099,C,G,
6400000000,6401100000,2019,M,,Z,,
6500000000,6500900000,2019,M,098,C,Z,
6300000000,6300700000,2019,F,091,E,F,
1000500000,1000504000,2019,M,105,I,,
1001000000,1001013000,2019,F,104,I,G,
6400000000,6401100000,2019,M,099,C,F,
1002100000,,2019,M,100,C,,
1001900000,,2019,F,091,Z,,
1001900000,,2019,X,092,Z,,
1001900000,,2019,F,092,Z,,
1002000000,1002001000,2019,F,092,E,,
6300000000,6300400000,2019,M,103,I,O,
6400000000,6403300000,2019,M,090,E,,
1000400000,1000401000,2019,F,092,E,F,
1000400000,1000401000,2019,M,101,C,F,
6400000000,6400400000,2019,M,096,Z,Q,
1001000000,1001010000,2019,F,095,C,F,
1001900000,,2019,F,098,Z,Y,
1001900000,,2019,M,103,I,,
1000900000,1000909000,2019,F,106,I,F,
6400000000,6400400000,2019,M,096,Z,Q,
6500000000,6500100000,2019,F,099,C,N,
6400000000,6401200000,2019,F,095,Z,Q,
1001800000,1001801000,2019,F,098,Z,X,
6500000000,6502300000,2019,M,095,D,,
6400000000,6402100000,2019,M,097,Z,Q,
1001900000,,2019,M,094,Z,Q,
1001900000,,2019,M,094,Z,Q,
1001900000,,2019,F,094,Z,Q,
1001900000,,2019,F,091,E,F,
1000300000,1000307000,2019,M,098,C,F,
1000300000,1000302000,2019,M,095,Z,Q,
1000300000,1000308000,2019,M,090,E,Z,
1000300000,1000308000,2019,F,096,C,,
1000300000,1000301000,2019,F,101,C,F,
1000300000,1000301000,2019,M,097,C,,
1000300000,1000302000,2019,F,097,C,H,
1000300000,1000304000,2019,M,107,I,F,
1000300000,1000310000,2019,F,093,D,K,
1000300000,1000310000,2019,F,094,Z,,
1001000000,1001012000,2019,M,102,I,F,
6300000000,6301100000,2019,M,095,D,F,
1001300000,1001305000,2019,M,090,E,F,
1000800000,1000801000,2019,M,101,C,F,
1000800000,1000802000,2019,M,100,C,F,
1000900000,1000903000,2019,F,091,E,,
1001700000,1001704000,2019,M,105,I,,
1001900000,,2019,M,098,C,,
1001700000,1001701000,2019,F,101,C,G,
6500000000,6500100000,2019,M,100,C,,
6500000000,6500500000,2019,F,094,D,F,
6500000000,,2019,F,092,D,G,
6500000000,,2019,F,091,E,G,
6500000000,6500100000,2019,F,095,Z,F,
6500000000,6501100000,2019,F,006,C,,
1000700000,1000710000,2019,M,097,C,G,
6400000000,6403100000,2019,M,092,D,F,
6300000000,6301100000,2019,F,092,E,F,
6400000000,6401200000,2019,F,093,D,F,
1000700000,1000705000,2019,M,092,Z,,
6400000000,6401100000,2019,F,096,Z,Q,
1000500000,1000505000,2019,F,093,Z,Q,
6400000000,6403400000,2019,F,099,C,,
6500000000,6500500000,2019,F,107,I,,
6400000000,6402800000,2019,F,097,Z,Q,
6500000000,6500200000,2019,F,098,Z,,
6400000000,6401200000,2019,F,097,C,N,
1002000000,1002001000,2019,F,094,D,N,
1001500000,1001501000,2019,M,102,I,F,
1001500000,1001501000,2019,F,092,D,,
1001500000,1001505000,2019,M,102,I,Y,
1001500000,1001504000,2019,M,100,C,G,
6500000000,6500200000,2019,F,099,C,,
6300000000,6301000000,2019,F,094,Z,Q,
6300000000,,2019,F,000,Z,,
1001300000,1001311000,2019,M,094,D,F,
6400000000,6401400000,2019,F,095,C,F,
6500000000,6501300000,2019,F,094,Z,,
6500000000,6500900000,2019,F,095,C,,
1000200000,,2019,F,093,D,F,
6500000000,6501300000,2019,F,094,Z,,
1001900000,,2019,M,094,D,F,
1002100000,,2019,M,094,Z,Q,
6500000000,6501300000,2019,F,094,Z,,
1001900000,,2019,M,090,E,,
1001900000,,2019,F,092,E,F,
6500000000,6501300000,2019,F,093,Z,,
6400000000,6401100000,2019,F,093,D,F,
6500000000,6501000000,2019,M,098,C,Y,
6400000000,6401700000,2019,F,090,Z,Q,
6500000000,6500100000,2019,F,092,Z,,
1000900000,1000920000,2019,M,093,D,,
6500000000,6500100000,2019,F,092,Z,,
6500000000,6500100000,2019,F,092,Z,,
1000900000,1000901000,2019,F,105,I,F,
1000900000,1000904000,2019,F,092,D,F,
1001900000,,2019,F,094,D,F,
1001900000,,2019,M,091,D,,
1001900000,,2019,M,098,Z,Q,
1001900000,,2019,M,091,Z,,
1001900000,,2019,M,092,Z,,
6500000000,6500100000,2019,M,105,Z,,
6300000000,6301000000,2019,F,092,Z,,
6400000000,6401700000,2019,F,096,Z,Q,
6400000000,6401200000,2019,M,093,Z,G,
1000400000,1000408000,2019,M,101,I,K,
6500000000,6500100000,2019,M,100,C,N,
6300000000,,2019,F,093,D,,
1000200000,1000201000,2019,M,092,Z,,
1000700000,1000703000,2019,M,097,C,Y,
6500000000,6501000000,2019,F,093,D,,
1001500000,1001510000,2019,F,093,Z,,
6400000000,6400200000,2019,M,098,Z,Q,
6300000000,6300600000,2019,F,093,D,,
6400000000,6400500000,2019,M,093,Z,Q,
6400000000,6400300000,2019,F,104,I,G,
1001300000,1001310000,2019,M,090,E,,
1001900000,,2019,F,090,Z,,
6400000000,6400900000,2019,F,097,C,G,
1001900000,,2019,F,105,I,G,
1001900000,,2019,M,105,I,F,
1001900000,,2019,M,106,I,F,
1001900000,,2019,M,103,I,F,
1000400000,1000405000,2019,F,092,Z,,
1001700000,1001702000,2019,F,093,Z,Q,
6500000000,6500400000,2019,M,091,E,,
6500000000,6500300000,2019,F,091,Z,,
1002100000,,2019,M,107,I,F,
6400000000,6401200000,2019,M,103,I,F,
6500000000,6500500000,2019,M,093,Z,F,
6500000000,6500100000,2019,M,092,D,,
6500000000,6500700000,2019,F,100,C,V,
6500000000,6500200000,2019,F,091,Z,,
1001900000,,2019,F,091,E,,
1001900000,,2019,M,099,C,,
1001900000,,2019,F,097,Z,Q,
6400000000,6400300000,2019,F,096,Z,Q,
1000700000,1000701000,2019,M,103,I,,
1001900000,,2019,M,097,C,F,
6300000000,,2019,F,097,Z,,
1001900000,,2019,F,098,Z,,
1000500000,1000503000,2019,M,106,I,B,
1002100000,,2019,M,000,Z,F,
1002100000,,2019,F,092,E,,
6300000000,6301000000,2019,M,105,I,F,
1000300000,1000312000,2019,F,106,I,,
1000300000,1000302000,2019,M,107,I,,
1001000000,1001005000,2019,F,092,Z,,
1000300000,1000310000,2019,M,101,C,,
1000300000,1000307000,2019,M,092,E,F,
1000700000,1000710000,2019,M,101,Z,F,
1000700000,1000708000,2019,F,090,E,,
1000800000,1000804000,2019,F,103,I,H,
6500000000,6500600000,2019,F,102,I,F,
6500000000,6501300000,2019,F,093,Z,,
1002100000,,2019,F,090,Z,,
6500000000,6500100000,2019,F,098,C,G,
6500000000,6500100000,2019,M,096,C,G,
6400000000,6401700000,2019,M,108,I,,
6500000000,6500300000,2019,M,107,Z,,
1001700000,1001706000,2019,M,106,I,G,
6500000000,6502300000,2019,M,090,Z,,
6500000000,6502300000,2019,M,090,Z,,
6400000000,6400500000,2019,M,092,E,F,
1001300000,1001331000,2019,F,100,Z,,
1001300000,1001306000,2019,F,096,C,,
1001900000,,2019,M,101,I,,
6400000000,6403000000,2019,F,095,C,F,
6400000000,6401100000,2019,M,095,Z,,
6400000000,6400500000,2019,M,107,I,F,
6500000000,6500100000,2019,M,097,C,F,
6500000000,6500100000,2019,M,102,I,F,
6400000000,6401700000,2019,M,106,Z,H,
6300000000,6300600000,2019,M,108,A,,
6300000000,6300700000,2019,M,106,I,,
6300000000,6300800000,2019,M,100,C,F,
6300000000,6301100000,2019,F,092,D,F,
6300000000,6300600000,2019,M,095,C,F,
6300000000,6300800000,2019,M,094,D,Z,
6300000000,6300900000,2019,M,106,I,F,
6300000000,,2019,M,099,C,F,
6300000000,,2019,M,101,I,F,
1000300000,1000308000,2019,M,097,C,Z,
1000300000,1000310000,2019,M,091,E,Z,
1000300000,1000304000,2019,M,098,Z,Q,
1000300000,1000308000,2019,M,095,Z,Q,
1000300000,1000310000,2019,M,095,Z,Q,
1000300000,1000309000,2019,M,091,D,,
1000300000,1000309000,2019,M,091,D,,
1000300000,1000304000,2019,M,098,Z,,
1000300000,1000302000,2019,M,096,Z,Q,
1001000000,1001002000,2019,M,106,I,,
1001000000,1001012000,2019,M,093,D,,
1000300000,1000309000,2019,M,092,D,,
1000300000,1000302000,2019,M,096,Z,Q,
1000300000,1000302000,2019,M,096,Z,Q,
1000700000,1000701000,2019,F,093,Z,,
1000700000,1000701000,2019,F,104,I,F,
6400000000,6401300000,2019,M,093,D,F,
6500000000,6502900000,2019,M,090,D,Z,
6500000000,6500600000,2019,M,099,C,F,
6400000000,6400900000,2019,M,107,Z,,
1002100000,,2019,F,090,E,F,
1000400000,1000406000,2019,M,000,C,,
6400000000,6401200000,2019,F,105,Z,G,
1000400000,1000401000,2019,F,098,C,F,
1001400000,1001406000,2019,F,102,Z,Q,
6400000000,6402300000,2019,F,093,D,,
1000200000,1000211000,2019,F,096,C,F,
6400000000,6401100000,2019,F,104,I,,
1001900000,,2019,M,097,C,Z,
