OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,SCHOOL,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,DID,DSEXID,DBDATE,DEDUCATION,CHILDRELATION,OTHERCHILDRELATION,DMAIMED,DOTHERMAIMED,DOTHERMAIMED2,CPARTICLE1,CPARTICLE2,CPARTICLE3,CPARTICLE4,OCCURTIME,RECEIVETIMEYEAR,RECEIVETIMEMONTH,TOWNCODE
6400000000,H,E,,,,M,095,A,C,C,X,,,,M,066,,A,,,,,,A,,,,2016,04,6400800000
6300000000,F,F,,,,M,095,A,C,C,,,,,M,061,E,A,,,,,,CI,,,,2016,04,6300800000
1001300000,H,E,,,,M,104,A,A,I,X,,,,M,070,E,A,,X,,,,B,,,,2016,04,1001303000
1001900000,F,F,,,,M,096,A,C,C,X,,,,F,000,,B,,,,,,,,,,2016,04,6600600000
6400000000,H,E,,,,M,103,A,A,Z,X,,,,F,070,,B,,J,,,,,BC,,,2016,04,6400400000
6300000000,H,C,,,,M,102,A,A,Z,X,,,,M,071,G,A,,X,,,,,,,,2016,04,6301200000
1001900000,H,I,,,,M,087,A,E,E,,,,,F,064,Z,B,,,,,,Z,,,,2016,04,6602800000
6500000000,F,F,,,,F,095,A,C,C,X,,,,F,071,D,B,,X,,,,B,,,,2016,04,6500300000
6300000000,F,F,,,,M,100,A,B,I,X,,,,F,000,,B,,X,,,,B,,,,2016,04,6301200000
1000700000,F,F,,,,F,091,A,C,D,X,,,,M,000,,A,,X,,,,,B,,,2016,04,1000711000
6400000000,F,F,,,,M,092,A,C,C,,,,,F,062,,B,,,,,,O,,,,2016,04,6401700000
6500000000,,C,,,,M,096,J,,Z,,,,,M,069,,G,,,,,,,,,,2016,04,6500300000
6500000000,C,C,,,,M,097,J,,Z,,,,,M,069,,G,,,,,,,,,,2016,04,6500300000
1001900000,C,C,,,,M,104,J,A,I,X,,,,F,076,,B,,X,,,,B,,,,2016,04,6600800000
1001900000,C,C,,,,M,091,J,C,D,X,,,,M,073,E,G,,X,,,,B,,,,2016,04,6600600000
1000300000,C,C,,,,M,088,J,C,E,X,,,,M,054,,A,,X,,,,,,,,2016,04,1000308000
6500000000,,C,,,,M,098,J,C,C,,,,,F,068,,B,,,,,,,,,,2016,04,6500600000
6500000000,Z,Z,,,,M,000,J,,Z,,,,,M,000,Z,I,,,,,,,,,,2016,04,6500300000
1001900000,D,D,,,,M,088,A,C,E,X,,,,M,065,F,A,,X,,,,,,,,2016,04,6601700000
1001900000,D,D,,,,F,092,A,C,D,X,,,,M,060,E,A,,X,,,,B,,,,2016,04,6601900000
1000300000,D,D,,,,M,094,Q,C,C,X,,,,,,,B,,,,,,,,,,2016,04,1000303000
1001900000,D,D,,,,F,101,A,B,I,X,,,,M,074,Z,A,,X,,,,,,,,2016,04,6602700000
6500000000,D,D,,,,M,096,J,C,C,X,,,,M,070,E,A,,X,,,,B,,,,2016,04,6500200000
1000900000,D,D,,,,M,095,A,C,C,X,,,,F,062,Z,B,,X,,,,BZ,,B,,2016,04,1000901000
1001900000,D,D,,,,F,095,J,C,Z,X,,,,M,068,,A,,X,,,,N,,,,2016,04,6601400000
6500000000,D,D,,,,M,095,A,C,C,,,,,M,047,G,A,,,,,,B,D,,,2016,04,6500300000
1001900000,D,D,,,,M,090,A,C,D,X,,,,M,061,Z,A,,X,,,,B,,,,2016,04,6602400000
6400000000,D,D,,,,F,101,A,A,Z,X,,,,M,068,E,A,,X,,,,O,,,,2016,04,6400500000
1001900000,D,D,,,,F,101,A,A,I,X,,,,M,070,Z,A,,X,,,,B,,,,2016,04,6600400000
1000300000,D,D,,,,M,090,A,D,C,X,,,,M,052,D,A,,X,,,,Z,,,,2016,04,1000301000
1000700000,D,D,,,,M,088,A,C,E,X,,,,M,068,D,A,,X,,,,,,,,2016,04,1000701000
1001400000,D,D,,,,M,091,A,C,D,X,,,,M,059,D,A,,X,,,,B,A,,,2016,04,1001409000
6400000000,D,D,,,,F,103,A,A,I,X,,,,M,068,E,A,,X,,,,O,,,,2016,04,6400500000
1001300000,D,D,,,,M,094,A,C,C,X,,,,M,043,,A,,,,,,B,D,,,2016,04,1001321000
6300000000,D,D,,,,M,096,A,C,C,X,,,,M,069,F,A,,X,,,,B,,,,2016,04,6300400000
1000400000,H,E,,,,F,098,A,C,C,X,,,,M,065,H,A,,,,,,B,,,,2016,04,1000401000
6400000000,F,E,,,,M,092,A,C,D,X,,,,,062,,A,,,,,,B,,,,2016,04,6400500000
6500000000,H,I,,,,M,100,J,A,I,,,,,F,000,Z,H,,,,,,B,A,,,2016,04,
1000300000,F,F,,,,M,092,A,C,Z,,,,,M,063,Z,A,,,,,,B,,,,2016,04,1000304000
1001000000,F,F,,,,M,099,A,B,I,X,,,,M,047,E,A,,H,,,,B,,,,2016,04,1001002000
1001900000,H,C,,,,M,103,A,A,I,X,,,,F,085,E,B,,X,,,,B,,,,2016,04,6601600000
1000300000,H,E,,,,M,090,A,C,D,X,,,,M,049,Z,A,,X,,,,B,,,,2016,04,1000304000
1000800000,H,I,,,,M,098,L,,Z,,,,,F,066,Z,B,,,,,,B,,,,2016,04,1000812000
6500000000,H,I,,,,F,089,J,C,Z,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
1000300000,H,I,,,,M,090,J,,Z,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
1001900000,H,I,,,,M,096,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
1001000000,H,I,,,,F,000,A,C,C,,,,,M,000,,G,,,,,,B,,,,2016,04,
1001900000,H,E,,,,M,087,A,F,D,X,,,,M,066,Z,A,,X,,,,B,,,,2016,04,6602700000
1000300000,H,C,,,,F,089,A,C,D,X,,,,F,067,D,B,,X,,,,B,,,,2016,04,1000309000
1001900000,H,E,,,,M,099,A,B,I,X,,,,M,065,H,A,,,,,,B,,,,2016,04,6602800000
1001900000,H,I,,,,F,101,A,B,I,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
6500000000,H,I,,,,F,094,A,C,C,X,,,,F,042,Z,I,,X,,,,,,,,2016,04,
6500000000,H,I,,,,F,000,J,,Z,,,,,F,000,Z,B,,,,,,,,,,2016,04,6500300000
1001900000,H,I,,,,F,102,J,A,I,,,,,M,000,Z,A,,,,,,B,,,,2016,04,6600800000
1000300000,H,I,,,,M,096,J,C,C,,,,,F,000,Z,I,,,,,,B,,,,2016,04,1000312000
1001000000,H,I,,,,M,000,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
1000700000,H,I,,,,M,091,J,C,D,,,,,F,000,Z,B,,,,,,A,,,,2016,04,
1001900000,H,I,,,,F,098,J,C,C,X,,,,M,052,Z,I,,X,,,,,,,,2016,04,6602700000
1000900000,H,I,,,,F,103,J,A,Z,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
1001300000,H,I,,,,F,104,J,C,I,,,,,M,000,Z,A,,,,,,B,,,,2016,04,1001302000
6400000000,H,I,,,,F,096,A,C,C,X,,,,M,065,Z,A,,X,,,,B,,,,2016,04,
6500000000,H,I,,,,F,100,J,,I,,,,,F,068,Z,B,,,,,,B,A,,,2016,04,6500600000
1000400000,H,I,,,,F,099,J,B,I,,,,,F,000,Z,B,,,,,,B,,,,2016,04,
1000700000,C,C,,,,M,090,A,C,D,,,,,M,064,D,I,,,,,,B,A,,,2016,04,1000707000
1000300000,C,C,,,,M,097,A,C,C,X,,,,F,060,G,B,,X,,,,,,,,2016,04,1000302000
1000800000,H,I,,,,M,096,J,C,C,,,,,M,070,Z,A,,E,,,,B,,,,2016,04,
6400000000,H,I,,,,F,093,A,C,C,X,,,,M,067,,A,,X,,,,,,,,2016,04,
6400000000,H,I,,,,M,098,A,C,C,X,,,,M,065,Z,A,,X,,,,B,,,,2016,04,6401200000
6400000000,H,I,,,,Z,093,A,C,C,X,,,,F,072,Z,B,,E,,,,B,,,,2016,04,
1000500000,H,I,,,,M,087,J,C,E,X,,,,M,044,Z,A,,,,,,B,,,,2016,04,1000509000
1001900000,H,I,,,,F,091,J,C,D,,,,,M,055,Z,A,,,,,,B,,,,2016,04,6601700000
6500000000,H,I,,,,M,089,J,C,E,,,,,M,086,Z,A,,,,,,B,,,,2016,04,
6500000000,H,I,,,,M,093,J,C,C,,,,,F,000,Z,B,,,,,,B,,,,2016,04,
6400000000,H,H,,,,F,090,A,C,D,H,,,,F,043,D,I,,X,,,,B,,,,2016,04,
6500000000,F,F,,,,F,090,J,C,D,,,,,M,000,,A,,,,,,B,,,,2016,04,
6400000000,F,F,,,,F,092,A,,Z,X,,,,F,071,,B,,X,,,,BO,,,,2016,04,6401300000
0902000000,F,F,,,,F,091,C,C,C,,,,,M,000,,A,,,,,,I,,,,2016,04,0902001000
6500000000,F,F,,,,F,000,J,C,Z,X,,,,,,,A,,,,,,Z,,,,2016,04,6500500000
1000300000,C,C,,,,M,093,A,C,C,X,,,,,,,I,,,,,,,,,,2016,04,1000302000
1001300000,H,E,,,,F,099,A,C,I,,,,,F,064,,B,,,,,,N,,,,2016,04,1001301000
1000800000,H,C,,,,M,093,J,C,C,L,,,,M,063,C,I,,L,,,,B,,,,2016,04,1000802000
1000200000,C,C,,,,M,101,A,A,I,X,,,,M,080,D,A,,X,,,,B,,,,2016,04,1000208000
6300000000,Z,Z,,,,M,088,A,E,E,X,,,,F,071,,B,,,,,,,,,,2016,04,6300400000
6500000000,H,H,,,,M,000,J,,I,,,,,F,000,,B,,,,,,,,,,2016,04,6500200000
1000300000,D,D,,,,F,089,A,,Z,X,,,,M,067,E,I,,X,,,,Z,,,,2016,04,1000301000
1001900000,D,D,,,,F,088,A,C,E,X,,,,M,050,D,A,,X,,,,B,,,,2016,04,6602700000
6400000000,D,D,,,,M,104,A,A,I,X,,,,M,084,D,A,,X,,,,,,,,2016,04,6400800000
1000700000,D,D,,,,M,087,A,A,D,X,,,,M,062,D,A,,X,,,,,,,,2016,04,1000706000
6500000000,D,D,,,,F,092,O,C,D,X,,,,M,069,E,B,,X,,,,B,,,,2016,04,6500800000
1001700000,D,D,,,,M,093,A,C,C,X,,,,F,068,Z,B,,X,,,,Z,,,,2016,04,1001701000
1001500000,D,D,,,,M,090,O,C,D,X,,,,,,,B,,,,,A,,,,,2016,04,1001506000
1001900000,D,D,,,,F,087,A,C,E,X,,,,M,055,E,A,,X,,,,,,,,2016,04,6601800000
6400000000,D,D,,,,M,089,A,C,E,X,,,,F,055,E,B,,X,,,,B,,,,2016,04,6401200000
1000300000,C,C,,,,M,094,A,C,C,L,,,,,,,A,,,,,,B,,,,2016,04,1000308000
1000300000,F,F,,,,F,095,A,C,C,X,,,,M,000,E,A,,,,,,B,,,,2016,04,1000303000
1000300000,Z,G,,,,F,096,J,,Z,,,,,F,064,,B,,M,,,,B,,,,2016,04,1000303000
1001500000,F,F,,,,F,090,L,C,D,X,,,,F,066,,B,,,,,,B,,,,2016,04,1001513000
1001400000,F,F,,,,F,088,L,C,E,X,,,,F,054,C,B,,,,,,,,,,2016,04,1001409000
1000300000,H,C,,,,F,103,J,,Z,X,,,,M,000,,A,,,,,,,B,,,2016,04,1000307000
1001500000,H,C,,,,M,091,X,C,D,X,,,,M,064,,A,,,,,,O,,,,2016,04,1001511000
6400000000,H,I,,,,F,094,A,C,C,X,,,,M,064,Z,A,,,,,,B,,,,2016,04,
6400000000,H,E,,,,M,087,A,E,E,X,,,,M,068,,I,,,,,,,,,,2016,04,6400800000
6500000000,F,F,,,,F,000,J,C,D,,,,,,000,,A,,,,,,B,,,,2016,04,
1001900000,H,I,,,,F,090,J,C,D,,,,,M,063,Z,A,,,,,,B,,,,2016,04,6602000000
1001500000,F,F,,,,F,094,X,C,C,X,,,,F,065,,A,,X,,,,B,,,,2016,04,1001511000
6400000000,C,C,,,,M,105,A,A,Z,,,,,M,075,D,B,,X,,,,,,,,2016,04,6402500000
1001300000,H,I,,,,M,103,J,A,I,X,,,,F,000,Z,I,,X,,,,B,,,,2016,04,1001301000
1000300000,H,I,,,,M,087,J,C,E,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
1000300000,H,I,,,,F,091,J,C,D,,,,,F,056,Z,B,,,,,,B,,,,2016,04,1000301000
6500000000,H,I,,,,M,093,J,C,C,,,,,M,069,Z,A,,,,,,B,,,,2016,04,
6500000000,H,I,,,,M,092,J,C,D,,,,,M,065,Z,A,,,,,,B,,,,2016,04,
1001000000,H,I,,,,M,090,J,C,D,,,,,M,058,Z,A,,H,,,,BF,,,,2016,04,
6400000000,H,E,,,,F,100,A,,Z,X,,,,F,041,,I,,,,,,B,,,,2016,04,6403100000
1002100000,F,F,,,,M,094,A,C,C,X,,,,M,064,,A,,X,,,,B,,,,2016,04,
1000300000,F,F,,,,M,096,A,C,C,L,,,,,000,,B,,,,,,B,,,,2016,04,1000310000
1001400000,H,E,,,,F,104,O,A,Z,X,,,,F,081,E,B,,X,,,,B,,,,2016,04,1001403000
6500000000,F,F,,,,M,099,J,B,I,,,,,F,000,,B,,,,,,B,,,,2016,04,6501300000
1001900000,H,I,,,,F,094,A,C,C,X,,,,M,057,Z,A,,I,,,,B,,,,2016,04,6600600000
1000300000,F,F,,,,F,091,J,C,D,,,,,,000,,A,,,,,,B,,,,2016,04,
1000300000,H,E,,,,M,092,A,C,C,X,,,,F,068,,B,,X,,,,B,,,,2016,04,1000305000
1000300000,F,F,,,,F,096,A,C,C,,,,,F,000,,B,,,,,,B,,,,2016,04,1000310000
1000300000,F,F,,,,F,089,A,D,D,X,,,,,,,B,,,,,A,,,,,2016,04,1000307000
1001900000,H,I,,,,F,091,A,C,D,X,,,,M,062,H,A,,X,,,,B,,,,2016,04,
6400000000,H,H,,,,M,101,A,A,I,X,,,,M,064,D,A,,X,,,,O,,,,2016,04,
1001300000,F,F,,,,M,091,A,C,D,X,,,,,000,,I,,,,,,Z,,,,2016,04,1001317000
6400000000,H,I,,,,F,089,A,C,Z,X,,,,M,062,Z,A,,,,,,B,,,,2016,04,
6500000000,H,C,,,,F,104,A,,Z,,,,,M,072,,A,,,,,,N,A,,,2016,04,6501300000
6500000000,F,F,,,,F,093,A,D,Z,,,,,M,000,,I,,,,,,,BD,,,2016,04,6500100000
1000300000,F,F,,,,M,090,J,C,D,X,,,,F,000,,B,,,,,,Z,,,,2016,04,1000302000
1001900000,H,I,,,,M,000,J,C,C,,,,,M,061,Z,A,,,,,,B,,,,2016,04,6600800000
6400000000,C,C,,,,F,104,A,A,I,,,,,M,067,D,A,,X,,,,B,,,,2016,04,6401400000
6400000000,H,E,,,,M,094,J,C,C,X,,,,F,063,,B,,,,,,,,,,2016,04,6401800000
1000500000,F,F,,,,F,091,A,C,D,,,,,M,000,,A,,,,,,,,,,2016,04,1000505000
6400000000,H,C,,,,M,091,A,C,D,X,,,,M,045,,I,,,,,,B,,,,2016,04,6401000000
1001900000,C,C,,,,F,087,A,C,E,X,,,,M,000,,A,,,,,,B,D,,,2016,04,6602800000
6400000000,F,F,,,,F,090,A,C,Z,X,,,,F,045,Z,I,,X,,,,B,,,,2016,04,6400600000
6400000000,F,F,,,,M,093,A,C,Z,X,,,,F,073,E,B,,X,,,,B,,,,2016,04,6403000000
6500000000,H,C,,,,F,090,A,C,D,E,,,,M,000,,A,,X,,,,,,,,2016,04,6500200000
1001900000,H,C,,,,F,099,A,B,I,,,,,M,065,D,A,,,,,,B,,,,2016,04,6602200000
6500000000,D,D,,,,F,087,A,E,E,,,,,M,065,,A,,,,,,,,,,2016,04,6501100000
1001900000,D,D,,,,M,101,A,A,I,X,,,,M,060,D,G,,X,,,,B,,,,2016,04,6600900000
6400000000,D,D,,,,F,087,A,C,E,X,,,,M,055,E,A,,X,,,,B,,,,2016,04,6400200000
1000300000,H,I,,,,F,099,A,B,I,,,,,M,000,Z,A,,,,,,,,B,,2016,04,
1000300000,H,C,,,,M,105,A,A,I,X,,,,F,080,,B,,X,,,A,,A,,,2016,04,1000302000
1002100000,H,I,,,,F,095,A,C,C,X,,,,M,051,Z,A,,X,,,,B,,,,2016,04,
1000800000,H,I,,,,F,088,J,D,Z,,,,,M,000,Z,A,,,,,,B,,,,2016,04,1000802000
1000300000,H,E,,,,M,100,A,B,I,X,,,,F,072,Z,B,,,,,,,,B,,2016,04,1000307000
1001500000,H,C,,,,F,098,L,B,I,X,,,,M,064,G,A,,X,,,,,,,,2016,04,1001505000
1000900000,H,I,,,,M,103,J,A,Z,N,,,,M,000,Z,A,,,,,,B,,,,2016,04,1000907000
1000300000,F,J,,,,M,095,A,C,C,,,,,,000,,A,,,,,,B,,,,2016,04,1000304000
1001900000,H,E,,,,F,090,A,C,D,N,,,,M,064,,A,,,,,,,,B,,2016,04,6602700000
1001500000,H,C,,,,M,105,A,A,Z,X,,,,M,063,Z,A,,X,,,,,,,,2016,04,1001503000
1000700000,H,E,,,,M,104,A,A,I,X,,,,M,076,F,A,,X,,,,B,,,,2016,04,1000701000
1001000000,H,I,,,,M,103,J,,Z,,,,,M,070,Z,A,,,,,,B,,,,2016,04,
1000300000,H,I,,,,M,089,J,C,D,,,,,M,000,Z,I,,,,,,B,,,,2016,04,
6400000000,H,I,,,,M,096,A,C,C,X,,,,F,069,Z,B,,,,,,B,,,,2016,04,
1000300000,H,I,,,,M,094,Q,C,C,,,,,M,061,Z,A,,,,,,B,,,,2016,04,
1001900000,H,I,,,,F,095,A,C,C,X,,,,F,000,Z,B,,,,,,,,,,2016,04,6600200000
6400000000,H,I,,,,M,096,A,C,C,X,,,,F,064,Z,B,,X,,,,B,,,,2016,04,
1001700000,H,I,,,,M,100,J,,I,,,,,F,070,Z,B,,,,,,B,,,,2016,04,
6400000000,H,I,,,,M,103,A,A,I,X,,,,F,065,Z,B,,,,,,B,,,,2016,04,
6400000000,H,I,,,,M,097,A,C,C,X,,,,F,065,Z,B,,,,,,B,,,,2016,04,
1001900000,H,I,,,,F,089,J,C,E,,,,,M,066,Z,A,,,,,,BZ,,,,2016,04,
1001000000,F,F,,,,M,094,A,C,C,X,,,,,,,G,,,,,,,,,,2016,04,
6500000000,F,F,,,,F,098,J,C,C,,,,,M,000,,A,,,,,,B,,,,2016,04,6500700000
1000300000,H,F,,,,F,088,A,C,E,L,,,,F,065,,B,,,,,,B,,,,2016,04,1000310000
1000900000,E,F,,,,F,094,A,C,C,,,,,,000,,I,,,,,,,D,,,2016,04,1000920000
1002100000,H,C,,,,M,104,A,A,Z,X,,,,F,072,,B,,X,,,,,A,B,,2016,04,6703500000
1001900000,F,F,,,,F,097,A,C,C,X,,,,F,069,,B,,,,,,B,,,,2016,04,6600600000
6300000000,F,F,,,,M,096,A,C,C,X,,,,M,056,,A,,,,,,B,B,,,2016,04,6300300000
1001900000,H,E,,,,F,000,J,,Z,X,,,,M,077,D,A,,X,,,,B,,,,2016,04,6600800000
6400000000,F,F,,,,F,089,A,C,E,X,,,,,056,,B,,,,,,,,,,2016,04,
6500000000,F,F,,,,F,097,A,C,C,X,,,,,000,,I,,,,,,B,,,,2016,04,6500800000
6300000000,H,I,,,,M,000,J,C,I,,,,,F,000,Z,B,,,,,,B,,,,2016,04,
1001900000,H,C,,,,M,100,A,B,I,X,,,,M,062,E,A,,X,,,,B,,,,2016,04,6601100000
6300000000,F,F,,,,F,093,A,C,C,Z,,,,F,000,,B,,,,,,,,,,2016,04,6300500000
6300000000,F,F,,,,M,088,J,C,Z,X,,,,F,000,,B,,E,,,,BO,,,,2016,04,6300600000
6500000000,C,C,,,,F,097,J,,Z,,,,,M,058,,A,,,,,,,,,,2016,04,6501400000
6300000000,H,E,,,,F,088,A,C,Z,X,,,,F,056,C,B,,H,,,,,,,,2016,04,
6300000000,F,F,,,,F,087,J,C,E,X,,,,M,049,G,A,,,,,,,,,,2016,04,6301100000
1000900000,D,D,,,,F,096,A,C,C,X,,,,F,068,Z,B,,X,,,,B,,,,2016,04,1000911000
1002100000,D,D,,,,M,094,A,C,C,X,,,,M,058,E,A,,X,,,,,,,,2016,04,6700400000
6300000000,D,D,,,,F,102,A,A,I,X,,,,M,080,Z,A,,X,,,,B,,,,2016,04,6301100000
1001900000,H,I,,,,F,092,J,C,D,L,,,,F,056,D,B,,X,,,,Z,,,,2016,04,6601100000
1001300000,F,F,,,,M,098,A,C,C,L,,,,M,068,Z,G,,X,,,,B,,,,2016,04,1001302000
1000300000,F,F,,,,M,098,Q,C,C,X,,,,F,000,,B,,,,,,,,B,,2016,04,1000308000
1001300000,H,E,,,,F,097,A,C,C,X,,,,M,000,,G,,,,,,B,,,,2016,04,1001317000
1002100000,H,I,,,,F,093,A,C,C,X,,,,M,057,G,A,,X,,,,B,,,,2016,04,
1001300000,F,F,,,,M,092,A,C,D,Z,,,,M,000,,A,,,,,,B,,,,2016,04,1001323000
6400000000,H,E,,,,M,091,A,C,D,X,,,,M,067,,A,,,,,,B,,,,2016,04,6400200000
1001700000,Z,G,,,,F,000,J,A,I,,,,,M,068,Z,A,,,,,,O,D,,,2016,04,
1000300000,C,C,,,,F,091,A,C,D,X,,,,M,065,E,A,,X,,,,B,A,,,2016,04,1000302000
6400000000,H,I,,,,M,094,A,C,C,,,,,M,063,Z,A,,,,,,B,,,,2016,04,
6300000000,H,I,,,,M,096,J,C,C,,,,,F,000,Z,B,,,,,,B,,,,2016,04,
6400000000,H,C,,,,F,089,A,,Z,X,,,,F,057,,B,,,,,,,B,,,2016,04,6400600000
6400000000,H,I,,,,F,103,A,,I,X,,,,M,064,Z,A,,,,,,B,,,,2016,04,
1000700000,H,I,,,,M,094,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2016,04,1000712000
1001700000,H,I,,,,F,000,J,C,D,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
6400000000,C,C,,,,M,102,A,B,I,X,,,,F,065,G,B,,X,,,,,,B,,2016,04,6400500000
1001700000,H,E,,,,F,087,A,C,E,X,,,,M,057,,A,,X,,,,B,,,,2016,04,1001706000
1000300000,F,F,,,,M,098,O,C,C,,,,,M,000,,A,,,,,,B,,,,2016,04,1000309000
1000400000,H,Z,,,,F,089,A,C,I,X,,,,M,061,Z,A,,,,,,B,,,,2016,04,
6400000000,H,C,,,,M,102,A,A,Z,X,,,,F,077,,B,,,,,,B,,,,2016,04,6401500000
1001800000,H,C,,,,F,103,A,,Z,,,,,,000,,A,,,,,B,,,B,,2016,04,
1001900000,F,F,,,,F,089,J,C,Z,,,,,M,000,,A,,,,,,BK,,,,2016,04,6600700000
6300000000,F,F,,,,M,090,J,C,Z,L,,,,F,091,D,I,,X,,,,Z,,,,2016,04,
1000300000,F,F,,,,M,093,J,C,C,X,,,,F,000,,B,,,,,,B,,,,2016,04,1000301000
1000900000,H,I,,,,M,000,J,A,I,,,,,M,000,Z,A,,,,,,B,,,,2016,04,1000913000
1001700000,H,I,,,,F,094,J,C,C,,,,,M,000,Z,A,,,,,,,,,,2016,04,
1001700000,H,I,,,,M,096,J,C,C,,,,,M,000,Z,A,,,,,,,,,,2016,04,
1000300000,H,E,,,,F,102,A,A,I,,,,,M,000,,I,,,,,,B,,,,2016,04,1000309000
1001300000,F,F,,,,F,092,A,C,D,X,,,,F,065,Z,B,,X,,,,B,,,,2016,04,1001301000
1001300000,H,I,,,,F,105,A,A,I,,,,,M,073,Z,A,,,,,,B,A,,,2016,04,
6300000000,F,F,,,,M,096,A,C,C,M,,,,F,059,Z,B,,,,,,Z,,,,2016,04,6300300000
1002100000,F,F,,,,M,095,A,C,C,X,,,,M,064,,A,,X,,,,B,B,,,2016,04,6703500000
1002100000,F,F,,,,F,095,A,C,C,X,,,,M,070,,A,,X,,,,B,B,,,2016,04,6703500000
1001900000,F,F,,,,F,090,A,C,D,X,,,,M,000,,A,,,,,,B,,,,2016,04,6600200000
1000900000,F,F,,,,M,091,A,C,D,X,,,,M,000,,A,,,,,,O,,,,2016,04,1000912000
6500000000,F,F,,,,F,092,A,D,D,X,,,,,000,,A,,,,,,IM,,,,2016,04,6502100000
1001900000,C,C,,,,M,101,J,B,I,X,,,,M,070,E,A,,X,,,,B,,,,2016,04,6600500000
6500000000,H,H,,,,M,089,A,C,D,,,,,M,000,,A,,,,,,,,,,2016,04,6500900000
1001500000,D,D,,,,M,103,X,A,Z,X,,,,M,045,E,I,,B,,,,B,,,,2016,04,1001504000
1000300000,D,D,,,,M,092,J,C,C,X,,,,M,069,D,A,,X,,,,,,,,2016,04,1000302000
1000700000,D,D,,,,M,102,A,A,I,X,,,,M,069,,A,,,,,,,,,,2016,04,1000719000
6300000000,D,D,,,,F,104,A,A,I,X,,,,M,080,Z,A,,X,,,,B,,,,2016,04,6301100000
1000400000,F,F,,,,F,091,J,C,D,X,,,,F,000,,H,,,,,,B,,,,2016,04,1000413000
1000300000,H,E,,,,F,104,A,A,I,X,,,,M,078,,A,,,,,,B,,B,,2016,04,1000308000
1000400000,F,F,,,,F,100,Q,B,I,X,,,,F,000,,B,,,,,,,,,,2016,04,1000412000
1000300000,F,F,,,,F,096,O,C,C,X,,,,F,000,D,B,,X,,,,,,,,2016,04,1000303000
1000300000,F,F,,,,M,091,J,C,D,,,,,,000,,A,,,,,,Z,B,,,2016,04,1000302000
6500000000,H,E,,,,M,099,A,B,I,,,,,,000,,A,,,,,,B,,,,2016,04,6502800000
1002100000,H,C,,,,M,089,A,C,E,L,,,,M,053,H,A,,M,,,,,,,,2016,04,6703100000
6500000000,F,F,,,,F,000,J,,Z,,,,,,000,,A,,,,,,B,,,,2016,04,
1000700000,H,E,,,,F,103,A,A,I,X,,,,M,075,,A,,,,,,B,,,,2016,04,1000720000
6400000000,H,I,,,,M,092,A,C,D,X,,,,M,062,D,A,,X,,,,B,,,,2016,04,6400800000
6500000000,H,C,,,,F,095,A,C,C,X,,,,M,000,,A,,,,,,B,,,,2016,04,6501100000
1001900000,H,I,,,,M,092,A,C,D,,,,,M,000,Z,A,,,,,,B,,,,2016,04,
6500000000,H,C,,,,M,099,J,,Z,,,,,,000,,A,,,,,,B,,,,2016,04,6500300000
6400000000,H,I,,,,M,094,A,C,C,X,,,,M,063,Z,A,,,,,,B,,,,2016,04,
6400000000,C,C,,,,F,100,A,A,Z,X,,,,F,100,,B,,X,,,,,,B,,2016,04,6400500000
1000700000,F,F,,,,F,095,A,C,C,X,,,,F,067,,B,,X,,,,ABF,,,,2016,04,1000719000
6400000000,F,F,,,,M,095,A,C,C,X,,,,,000,Z,B,,X,,,,B,,,,2016,04,6401200000
6500000000,F,F,,,,F,089,A,C,D,X,,,,M,000,,A,,,,,,BO,,,,2016,04,6501400000
1001900000,F,F,,,,M,098,A,C,C,X,,,,F,000,,B,,X,,,,B,,,,2016,04,6602700000
6500000000,Y,F,,,,M,099,A,B,I,Z,,,,M,064,,A,,,,,,,,,,2016,04,6500100000
1002100000,F,F,,,,F,097,A,C,C,X,,,,M,071,,G,,X,,,,B,,,,2016,04,6703400000
1001300000,H,I,,,,M,101,J,,I,,,,,F,000,Z,I,,,,,,,,B,,2016,04,1001303000
1002100000,H,E,,,,F,091,A,C,D,X,,,,M,061,,A,,X,,,,B,,,,2016,04,6700100000
6400000000,N,M,,,,F,091,A,C,D,X,,,,M,063,E,A,,X,,,,B,,,,2016,04,6400900000
1001500000,H,I,,,,M,088,X,F,Z,X,,,,M,055,Z,A,,,,,,B,,,,2016,04,1001511000
1001400000,H,E,,,,M,097,O,C,C,X,,,,,065,Z,A,,X,,,,B,,,,2016,04,1001402000
6400000000,N,M,,,,F,096,A,C,C,X,,,,M,063,E,A,,X,,,,B,,,,2016,04,6400900000
6400000000,C,C,,,,M,102,A,A,I,X,,,,M,070,F,A,,X,,,,,,,,2016,04,6401900000
