OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,SCHOOL,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,DID,DSEXID,DBDATE,DEDUCATION,CHILDRELATION,OTHERCHILDRELATION,DMAIMED,DOTHERMAIMED,DOTHERMAIMED2,CPARTICLE1,CPARTICLE2,CPARTICLE3,CPARTICLE4,OCCURTIME,RECEIVETIMEYEAR,RECEIVETIMEMONTH,TOWNCODE
1000700000,D,D,,,,M,097,A,C,C,X,,,,M,066,,A,,X,,,,B,,,000000000,2017,01,1000724000
1002100000,D,D,,,,F,093,A,C,D,X,,,,M,055,E,A,,X,,,,Z,D,,105123106,2017,01,6703400000
1000300000,D,D,,,,F,090,H,C,D,X,,,,M,046,E,A,,X,,,,B,,,105123109,2017,01,1000306000
1001900000,D,D,,,,M,093,A,C,D,X,,,,M,055,E,A,,X,,,,B,,,105123006,2017,01,6602700000
1001900000,D,D,,,,M,102,A,B,I,X,,,,M,059,E,A,,X,,,,B,,,105000000,2017,01,6602700000
1002100000,D,D,,,,F,100,A,B,I,X,,,,F,075,,B,,X,,,,BZ,,,105123019,2017,01,6703500000
6400000000,D,D,,,,F,091,A,C,D,X,,,,M,047,,A,,X,,,,,,,105123118,2017,01,6400300000
6400000000,D,D,,,,F,101,A,A,I,X,,,,F,071,F,B,,X,,,,B,,,106010101,2017,01,6400500000
1000300000,D,D,,,,M,090,A,C,E,X,,,,M,048,C,A,,X,,,,B,,,106010109,2017,01,1000308000
1001900000,D,D,,,,M,094,A,C,C,X,,,,F,068,E,B,,E,,,,B,,,106010114,2017,01,6602700000
1000300000,D,D,,,,M,105,A,A,Z,X,,,,M,071,E,A,,X,,,,B,A,,105010114,2017,01,1000309000
1001400000,D,D,,,,M,096,O,C,C,X,,,,F,065,E,B,,X,,,,,,,106010121,2017,01,1001401000
6500000000,D,D,,,,Z,089,A,C,E,X,,,,M,056,,I,,X,,,,B,,,106010123,2017,01,6502500000
6400000000,D,D,,,,F,090,A,C,C,X,,,,M,066,E,A,,X,,,,B,,,106010120,2017,01,6401800000
6400000000,D,D,,,,M,089,A,C,D,X,,,,M,066,E,A,,X,,,,B,,,106010120,2017,01,6401800000
1001000000,D,D,,,,F,088,A,A,E,X,,,,F,060,Z,B,,X,,,,Z,,,105111019,2017,01,1001011000
6500000000,D,D,,,,M,102,A,C,I,X,,,,M,072,D,A,,X,,,,,,B,106010121,2017,01,6501800000
6400000000,D,D,,,,M,089,A,F,D,X,,,,M,056,D,A,,X,,,,Z,,,106010123,2017,01,6402600000
1001900000,D,D,,,,M,100,A,B,I,X,,,,M,065,E,A,,X,,,,B,,,106010213,2017,01,6600600000
6500000000,D,D,,,,M,103,A,A,I,X,,,,M,063,D,A,,X,,,,,,,106010219,2017,01,6500100000
1001400000,D,D,,,,M,091,O,C,D,X,,,,M,059,E,A,,X,,,,,,,105123110,2017,01,1001401000
1002000000,D,D,,,,M,104,A,A,Z,X,,,,M,078,G,A,,X,,,,B,,B,106010205,2017,01,1002002000
6300000000,D,D,,,,F,092,A,C,D,X,,,,F,063,F,B,,X,,,,O,,,106010304,2017,01,6301000000
1001900000,D,D,,,,M,091,A,C,D,X,,,,M,065,Z,I,,,,,,,,,106010213,2017,01,6600300000
1001900000,D,D,,,,M,102,A,A,I,X,,,,M,043,D,A,,X,,,,,,,106010213,2017,01,6600800000
1001900000,D,D,,,,F,104,Q,A,I,X,,,,M,061,E,A,,X,,,,,B,,105123102,2017,01,6602900000
1002100000,D,D,,,,F,093,A,C,C,X,,,,F,068,,B,,X,,,,,D,,106010313,2017,01,6703200000
1001500000,F,F,,,,F,090,O,C,E,X,,,,M,000,,I,,X,,,,,,,099000000,2017,01,1001501000
1001500000,H,C,,,,F,092,B,C,D,X,,,,M,058,F,A,,X,,,,,,,105122913,2017,01,1001501000
1000300000,F,F,,,,M,095,A,C,Z,,,,,F,069,D,B,,X,,,,,,,105122900,2017,01,1000309000
1000300000,F,F,,,,F,093,A,C,C,X,,,,F,000,,B,,,,,,B,,,105123016,2017,01,1000308000
6500000000,H,I,,,,F,000,J,C,C,,,,,F,000,Z,B,,,,,,B,,,105122900,2017,01,
1001900000,H,I,,,,M,102,J,A,Z,X,,,,F,000,Z,B,,,,,,B,,,105123018,2017,01,6600800000
6500000000,H,I,,,,M,099,J,C,C,,,,,M,066,Z,A,,,,,,B,,,105122900,2017,01,
1001900000,H,E,,,,F,096,A,C,C,X,,,,F,072,E,B,,M,,,,O,,,105123018,2017,01,6601700000
6500000000,H,I,,,,F,092,J,C,D,,,,,M,000,Z,A,,,,,,B,,,105123000,2017,01,
6500000000,H,I,,,,F,094,J,C,C,,,,,M,000,Z,A,,,,,,B,,,105123000,2017,01,
6400000000,H,C,,,,F,100,A,B,I,X,,,,F,069,G,B,,X,,,,Z,,B,105123018,2017,01,6403500000
6500000000,C,C,,,,F,090,A,C,D,X,,,,M,000,,A,,,,,,B,,,105122910,2017,01,6500500000
1001500000,H,I,,,,M,089,X,C,E,X,,,,M,082,Z,I,,,,,,B,,,105123000,2017,01,1001511000
1001500000,H,I,,,,M,093,X,C,D,X,,,,M,062,Z,A,,,,,,B,A,,105123000,2017,01,1001511000
6400000000,H,I,,,,F,101,J,A,Z,X,,,,M,068,Z,A,,X,,,,B,,,105123021,2017,01,6401500000
6500000000,H,I,,,,M,097,J,C,C,,,,,,064,Z,B,,,,,,B,,,105123000,2017,01,
6500000000,H,I,,,,F,000,J,E,D,M,,,,F,000,Z,B,,M,,,,B,,,105123101,2017,01,
6500000000,H,I,,,,F,095,J,C,C,,,,,,064,Z,B,,,,,,B,,,105123000,2017,01,
1000300000,H,C,,,,M,101,A,B,I,X,,,,M,044,C,I,,H,,,,B,,,105123022,2017,01,1000305000
1001900000,H,E,,,,F,100,J,B,I,,,,,F,081,D,B,,,,,,B,,,105121800,2017,01,6600100000
1000300000,H,C,,,,M,101,A,B,Z,X,,,,M,065,F,A,,X,,,B,,,,105123007,2017,01,1000306000
1001900000,H,C,,,,F,091,A,C,D,X,,,,F,000,,B,,,,,,B,,,105123023,2017,01,6601100000
1000900000,H,I,,,,M,090,J,,Z,,,,,M,000,Z,A,,,,,,B,,,000000000,2017,01,1000911000
1000700000,H,I,,,,F,100,J,B,I,,,,,M,061,Z,A,,,,,,B,,,105123000,2017,01,
1000500000,H,I,,,,F,093,J,C,C,X,,,,M,000,Z,A,,,,,,B,A,,105123100,2017,01,1000501000
6400000000,H,I,,,,F,098,A,C,C,X,,,,F,066,G,B,,X,,,,B,,,105123115,2017,01,6400500000
6400000000,C,C,,,,M,094,A,C,C,X,,,,M,066,F,I,,X,,,,,D,,105123119,2017,01,6400500000
6400000000,C,C,,,,F,101,A,B,I,X,,,,F,045,,I,,,,,,B,,,105123017,2017,01,6400500000
6400000000,C,C,,,,F,091,A,C,D,X,,,,F,083,G,I,,X,,,,B,,,105123121,2017,01,6400500000
1000300000,H,I,,,,M,105,O,C,I,X,,,,M,081,Z,A,,,,,,B,,,105123115,2017,01,
1000700000,H,I,,,,F,089,J,C,E,,,,,M,000,Z,A,,,,,,B,,,105122900,2017,01,1000701000
1002100000,H,C,,,,M,104,A,A,Z,X,,,,,077,,B,,,,,,,,,105123100,2017,01,
1000700000,H,I,,,,F,090,J,C,D,,,,,M,049,Z,A,,,,,,B,,,105123120,2017,01,
6400000000,H,I,,,,M,096,A,C,C,,,,,F,061,Z,H,,,,,,B,,,105120000,2017,01,6401200000
1002100000,H,I,,,,F,091,A,C,D,X,,,,M,065,,A,,X,,,,B,,,105123120,2017,01,6703200000
6500000000,H,I,,,,F,094,J,C,C,,,,,M,000,Z,A,,,,,,B,,,106010101,2017,01,
1002000000,H,I,,,,F,093,J,C,D,,,,,M,000,Z,I,,,,,,B,,,106010108,2017,01,
6500000000,H,I,,,,M,097,J,C,C,,,,,M,000,Z,A,,,,,,B,,,106010100,2017,01,
6500000000,H,C,,,,F,088,A,,Z,X,,,,,000,,A,,,,,,Z,,,106010101,2017,01,6502900000
1000300000,H,I,,,,F,095,A,C,C,X,,,,F,000,Z,B,,X,,,,B,,,105120000,2017,01,1000308000
6400000000,H,I,,,,F,093,A,C,C,X,,,,F,064,Z,B,,,,,,B,,,000000000,2017,01,6400200000
6400000000,C,C,,,,F,103,A,A,I,X,,,,F,067,,B,,,,,,,,,106010114,2017,01,6403100000
1000300000,,Z,,,,M,089,A,C,E,X,,,,,000,,A,,,,,,BF,,,106010120,2017,01,
1001400000,H,I,,,,M,089,J,C,E,,,,,F,000,Z,B,,,,,,B,,,106010100,2017,01,1001401000
1000500000,H,I,,,,F,102,A,B,I,X,,,,M,000,Z,A,,X,,,,B,,,106010100,2017,01,
1000300000,H,I,,,,F,092,A,C,D,,,,,M,061,Z,I,,,,,,B,,,106010121,2017,01,
1000300000,H,I,,,,F,103,A,A,I,X,,,,M,076,Z,A,,,,,,B,,,105123100,2017,01,
6500000000,H,I,,,,M,000,J,A,Z,,,,,M,000,Z,A,,,,,,B,,,106010100,2017,01,6501300000
1000500000,H,I,,,,M,103,J,A,I,,,,,F,000,Z,A,,,,,,B,,,106010200,2017,01,
1000700000,H,C,,,,F,100,A,B,Z,X,,,,,000,,B,,,,,,,,,105123100,2017,01,1000711000
1000300000,H,C,,,,M,101,A,B,I,X,,,,M,068,D,A,,,,,,B,,,105123116,2017,01,1000301000
1000700000,H,C,,,,F,097,A,C,C,X,,,,M,000,,A,,,,,,B,,,105123121,2017,01,1000701000
6500000000,H,I,,,,F,090,J,C,F,,,,,M,000,Z,A,,,,,,B,,,106010212,2017,01,6500100000
6500000000,H,I,,,,F,094,J,C,C,,,,,M,000,Z,A,,,,,,B,,,106010212,2017,01,6500100000
6500000000,H,I,,,,M,000,J,C,C,,,,,F,000,Z,B,,,,,,B,,,106010200,2017,01,
1000700000,H,I,,,,F,092,J,C,D,,,,,F,000,Z,B,,,,,,B,,,105000000,2017,01,
6500000000,H,I,,,,M,103,J,,I,,,,,F,074,Z,B,,,,,,B,,,105010200,2017,01,
6400000000,C,C,,,,F,097,A,C,C,X,,,,M,061,,A,,,,,,,,,106010219,2017,01,6401700000
6400000000,H,I,,,,M,097,A,C,C,X,,,,F,000,Z,B,,X,,,,B,,,105110000,2017,01,
1001900000,H,I,,,,F,000,J,C,D,,,,,M,000,Z,A,,,,,,B,,,106010200,2017,01,
6400000000,H,I,,,,M,101,J,A,Z,X,,,,F,065,Z,B,,,,,,B,,,106010200,2017,01,6400800000
1000800000,H,I,,,,M,100,J,B,I,,,,,M,000,Z,A,,E,,,,B,A,,105123100,2017,01,1000801000
1001700000,H,I,,,,M,098,A,,Z,,,,,M,000,Z,A,,,,,,B,,,106010200,2017,01,1001703000
6500000000,H,I,,,,F,100,A,B,I,X,,,,M,000,Z,I,,X,,,,B,,,106010200,2017,01,
6500000000,H,I,,,,M,102,J,,Z,,,,,F,068,Z,B,,,,,,B,,,105010200,2017,01,6500100000
6500000000,H,I,,,,M,097,J,C,C,,,,,M,000,Z,A,,,,,,B,,,106010221,2017,01,
1002100000,H,I,,,,F,101,A,A,I,X,,,,F,070,Z,B,,X,,,,,A,,105000000,2017,01,
6500000000,H,I,,,,F,000,A,,Z,,,,,M,000,Z,G,,,,,,B,,,106010223,2017,01,
6400000000,H,I,,,,M,105,A,A,I,X,,,,M,071,Z,A,,X,,,,B,A,,106010223,2017,01,6400400000
1001000000,H,I,,,,F,105,J,A,I,,,,,F,072,Z,B,,,,,,B,,,105000000,2017,01,
1001900000,H,I,,,,F,101,J,B,I,,,,,F,072,Z,B,,,,,,B,,,105000000,2017,01,6600200000
6400000000,H,E,,,,M,099,A,B,I,X,,,,F,072,,B,,X,,,,N,,,106010200,2017,01,6400300000
6300000000,H,C,,,,M,091,A,C,D,X,,,,M,057,,A,,,,,,B,,,106010200,2017,01,6300200000
1000900000,F,F,,,,M,089,A,C,E,X,,,,M,000,E,A,,X,,,,,D,,105123120,2017,01,1000908000
6400000000,F,F,,,,M,097,A,C,Z,X,,,,F,067,,B,,X,,,,,,,105122900,2017,01,6401100000
1001900000,H,C,,,,M,101,A,B,I,X,,,,M,071,G,A,,X,,,,B,,,106010221,2017,01,6601100000
6300000000,F,F,,,,M,099,A,B,I,Y,,,,,000,,A,,X,,,,,,,106010209,2017,01,6301000000
1002100000,D,D,,,,M,091,A,C,D,X,,,,M,052,,A,,X,,,,Z,,,106010319,2017,01,6702300000
1002100000,D,D,,,,M,088,A,C,E,X,,,,M,053,F,A,,X,,,,Z,,,106010323,2017,01,6703200000
6400000000,D,D,,,,F,090,M,C,E,X,,,,F,064,,B,,X,,,,,,,106010400,2017,01,6400300000
6500000000,D,D,,,,F,093,J,C,C,X,,,,M,000,,A,,X,,,,Z,,,106010322,2017,01,6501000000
1000500000,D,D,,,,F,101,A,C,I,X,,,,M,058,D,A,,,,,,BF,,,106010409,2017,01,1000504000
6400000000,D,D,,,,Z,090,A,,Z,X,,,,M,065,,A,,X,,,,B,A,,106010319,2017,01,6402600000
1000300000,H,C,,,,M,101,A,B,I,X,,,,M,072,E,G,,X,,,,B,,,105080100,2017,01,1000302000
1000300000,H,I,,,,M,089,J,C,E,,,,,M,052,Z,A,,,,,,B,,,106010200,2017,01,
1000300000,H,C,,,,M,100,A,B,I,X,,,,M,071,E,G,,X,,,,B,,,105120000,2017,01,1000306000
1001500000,F,F,,,,M,098,Q,C,C,X,,,,M,059,Z,G,,X,,,,B,,,106010100,2017,01,1001505000
1000300000,F,F,,,,M,094,A,,C,X,,,,M,000,,A,,X,,,,B,,,106010200,2017,01,1000301000
1000300000,F,F,,,,F,097,A,C,C,X,,,,M,000,,A,,,,,,B,,,106010200,2017,01,1000301000
1000300000,C,C,,,,M,100,A,B,Z,X,,,,F,073,F,B,,X,,,,B,,,105123100,2017,01,1000302000
1002100000,H,C,,,,F,088,A,C,F,X,,,,M,069,,I,,X,,,,BZ,,,106010211,2017,01,6700100000
1002100000,H,C,,,,M,105,A,A,Z,X,,,,M,044,,A,,X,,,,,,,106010315,2017,01,6703400000
1002100000,H,E,,,,M,091,A,C,D,X,,,,F,058,Z,B,,X,,,,B,,,106010115,2017,01,
1001300000,H,H,,,,M,103,A,A,I,X,,,,F,073,,B,,E,,,,,D,,106010312,2017,01,1001322000
6500000000,F,F,,,,F,000,J,C,Z,X,,,,M,060,,A,,,,,,B,,,105123100,2017,01,6500600000
6400000000,H,C,,,,M,104,A,A,I,X,,,,F,040,,I,,,,,,,,,106010315,2017,01,6400900000
1000300000,H,H,,,,F,096,J,C,C,X,,,,F,061,Z,B,,X,,,,B,,,106010317,2017,01,1000305000
6400000000,H,I,,,,F,098,A,C,C,X,,,,M,066,Z,A,,,,,,B,,,106010317,2017,01,6403000000
1001900000,H,E,,,,M,104,J,A,Z,,,,,F,059,,B,,,,,,BO,,,106010200,2017,01,6600300000
1002100000,F,F,,,,F,099,A,C,C,X,,,,M,070,E,A,,X,,,,,D,,106010209,2017,01,6703100000
6400000000,H,C,,,,M,089,A,C,E,X,,,,F,067,,B,,,,,,Z,,,106010318,2017,01,6401900000
6400000000,H,I,,,,M,095,A,C,C,X,,,,F,038,Z,I,,X,,,,B,,,106010320,2017,01,6400200000
1001900000,H,I,,,,F,097,A,C,Z,X,,,,F,062,Z,B,,Y,,,,B,,,106010216,2017,01,6600300000
6500000000,H,I,,,,M,103,A,A,I,X,,,,M,000,Z,A,,,,,,B,,,106010100,2017,01,6501100000
1001900000,H,I,,,,M,097,J,C,C,,,,,M,066,Z,A,,,,,,B,,,106010321,2017,01,
1001800000,H,I,,,,F,096,J,C,C,,,,,M,000,Z,A,,,,,,B,,,106010300,2017,01,
1000700000,H,I,,,,M,090,J,,Z,Y,,,,M,000,Z,A,,,,,,B,,,000000000,2017,01,1000721000
1002100000,H,I,,,,F,090,A,C,E,X,,,,F,061,Z,B,,X,,,,B,,,106010322,2017,01,
6400000000,H,I,,,,F,094,A,C,C,X,,,,M,063,Z,A,,X,,,,B,,,105000000,2017,01,6401200000
1000300000,H,I,,,,M,093,A,C,C,X,,,,M,059,Z,A,,,,,,B,,,106010403,2017,01,
6500000000,H,I,,,,F,000,J,C,Z,,,,,M,061,Z,A,,,,,,B,,,105010403,2017,01,
6500000000,H,I,,,,M,096,J,C,Z,,,,,M,061,Z,A,,,,,,B,,,105010403,2017,01,
1000700000,F,F,,,,M,094,A,C,C,X,,,,M,055,,A,,,,,,B,,,000000000,2017,01,1000705000
6400000000,F,F,,,,F,097,A,C,Z,X,,,,F,070,H,B,,X,,,,B,,,106010100,2017,01,6401200000
1000700000,F,F,,,,M,091,A,C,D,X,,,,M,000,E,A,,X,,,,B,,,106010320,2017,01,1000702000
1000700000,F,F,,,,M,096,A,C,C,,,,,M,000,,A,,,,,,B,,,106010420,2017,01,1000710000
1002000000,H,C,,,,M,089,A,C,E,L,,,,F,068,,B,,,,,,B,,,106010407,2017,01,1002002000
6300000000,F,F,,,,F,091,A,C,D,X,,,,M,091,,A,,X,,,,,,,105121518,2017,01,6300200000
1000700000,H,E,,,,M,102,A,A,I,X,,,,,000,,B,,,,,,,,,105120000,2017,01,1000713000
6300000000,H,E,,,,M,105,A,A,I,X,,,,F,080,D,B,,HLM,,,,,,,105123100,2017,01,6300900000
1000300000,F,F,,,,F,095,J,C,C,Y,,,,F,000,,B,,,,,,Z,,,000000000,2017,01,1000302000
6400000000,F,F,,,,M,099,A,C,C,X,,,,F,072,,B,,X,,,,B,,,106010407,2017,01,6401600000
1000700000,F,F,,,,M,097,A,C,C,X,,,,M,000,,A,,,,,,B,,,106010400,2017,01,1000713000
1001900000,,E,,,,M,000,J,A,Z,,,,,F,073,Z,B,,,,,,O,,,106010316,2017,01,6600600000
6500000000,F,F,,,,M,098,A,C,C,X,,,,F,071,F,B,,X,,,,B,,,106010300,2017,01,6500600000
6500000000,F,F,,,,M,097,A,C,C,,,,,M,000,,A,,,,,,B,,,106010120,2017,01,6500300000
1001900000,F,F,,,,M,096,A,C,C,X,,,,M,000,Z,A,,,,,,,,,106010215,2017,01,6601300000
6500000000,F,F,,,,F,094,A,C,C,X,,,,F,000,,I,,X,,,,B,,,105010300,2017,01,6500500000
6300000000,F,F,,,,M,098,A,C,C,X,,,,,,,A,,,,,,Z,,B,106010320,2017,01,6300400000
6400000000,H,E,,,,F,096,A,C,C,L,,,,F,051,Z,I,,E,,,,,B,,106010416,2017,01,6400300000
6300000000,H,C,,,,F,091,A,C,D,X,,,,F,056,,B,,,,,,B,,,106010410,2017,01,6300300000
6300000000,Z,Z,,,,F,090,A,C,D,X,,,,F,061,,B,,X,,,,,,,106010600,2017,01,6300700000
6500000000,H,E,,,,M,101,A,A,I,X,,,,M,093,D,I,,,,,,I,,,106010216,2017,01,6501100000
6500000000,D,D,,,,M,105,A,A,I,X,,,,M,073,E,A,,X,,,,Z,,,106010319,2017,01,6501700000
1002100000,D,D,,,,M,099,A,C,C,X,,,,M,073,D,A,,X,,,,B,,,102112500,2017,01,6702700000
6400000000,D,D,,,,F,097,A,C,C,X,,,,M,038,C,I,,X,,,,B,,,105040111,2017,01,6400300000
1001900000,D,D,,,,M,091,A,C,D,X,,,,,,,B,,,,,,,,,105100402,2017,01,6602400000
1000300000,D,D,,,,M,096,A,C,C,X,,,,M,067,Z,A,,X,,,,Z,,,106010417,2017,01,1000310000
1000400000,D,D,,,,F,094,A,C,C,X,,,,M,041,Z,A,,X,,,,,,,105010413,2017,01,1000405000
6400000000,D,D,,,,F,088,A,C,Z,X,,,,F,058,H,B,,X,,,,,,,106010504,2017,01,6400700000
1001900000,D,D,,,,F,089,A,E,E,X,,,,M,065,F,A,,X,,,,A,,,106010420,2017,01,6601800000
1001500000,D,D,,,,M,099,A,B,I,X,,,,M,078,Z,A,,X,,,,,,,106010500,2017,01,1001505000
6300000000,D,D,,,,F,095,A,C,C,B,,,,F,051,Z,I,,X,,,,B,,,105123021,2017,01,6301000000
1000300000,H,I,,,,M,103,A,A,I,X,,,,F,000,Z,I,,,,,,B,,,105120000,2017,01,
1001300000,H,E,,,,F,101,A,C,I,X,,,,M,069,,A,,,,,,M,,,105120000,2017,01,1001325000
1002100000,H,C,,,,M,100,A,C,I,X,,,,M,048,,A,,X,,,,B,,,106010320,2017,01,6703100000
1001700000,H,I,,,,M,104,J,,Z,,,,,F,000,Z,I,,,,,,B,,,106010400,2017,01,
1000300000,H,I,,,,F,103,A,C,I,X,,,,F,074,Z,B,,X,,,,,,B,106010416,2017,01,
1002100000,F,F,,,,F,089,A,C,E,X,,,,F,065,,B,,X,,,,B,,,106010209,2017,01,
1001300000,H,I,,,,M,103,M,A,I,X,,,,M,082,Z,A,,X,,,,B,,,106010419,2017,01,1001324000
1000300000,H,E,,,,F,091,O,C,D,,,,,M,057,Z,G,,,,,,Z,,,000000000,2017,01,
1000700000,H,I,,,,M,099,J,C,C,,,,,M,000,Z,B,,,,,,B,,,106010417,2017,01,1000715000
1002000000,H,I,,,,F,092,J,C,D,,,,,F,000,Z,B,,,,,,B,,,106010000,2017,01,
6400000000,H,C,,,,M,090,A,C,E,X,,,,M,061,,A,,X,,,,Z,,,106010418,2017,01,6400500000
1001900000,H,I,,,,M,103,J,A,I,,,,,M,071,Z,A,,,,,,,,,106010419,2017,01,6600300000
1000700000,H,I,,,,F,100,J,,Z,,,,,M,070,Z,A,,,,,,B,,,106010420,2017,01,
6500000000,H,I,,,,F,000,J,C,C,X,,,,F,000,Z,I,,X,,,,B,,,105123100,2017,01,6500800000
6500000000,H,I,,,,F,092,J,C,D,,,,,F,073,Z,B,,,,,,B,,,106010421,2017,01,6501300000
6400000000,H,I,,,,F,104,A,C,Z,X,,,,M,081,Z,A,,,,,,Z,,,106010419,2017,01,6403500000
6500000000,H,I,,,,M,099,J,C,I,,,,,M,000,Z,A,,,,,,Z,,,000000000,2017,01,
6500000000,H,I,,,,M,101,J,C,I,,,,,M,000,Z,A,,,,,,Z,,,000000000,2017,01,
1001900000,H,C,,,,M,099,A,C,C,X,,,,F,000,Z,I,,X,,,,B,,,105010200,2017,01,6601700000
6500000000,E,F,,,,M,092,O,C,D,X,,,,,,,I,,,,,,B,,,106010319,2017,01,6500700000
