OWNERCITYCODE,RECEIVEYYYY,RECEIVEMM,GENDER,BDATE,RELATION,OTHERNOTFAMILYMEMBER,VIOLENCETYPE
1002100000,2022,01,F,040,B,,B
1000500000,2022,01,F,068,G,,
1002100000,2022,01,F,033,A,,
1001500000,2022,01,F,083,A,,
1000700000,2022,01,F,070,A,,BL
1000300000,2022,01,M,088,A,,
1001900000,2022,01,F,084,A,,A
1001900000,2022,01,F,066,A,,
1002100000,2022,01,M,032,I,,
6400000000,2022,01,F,072,A,,A
1001700000,2022,01,F,078,A,,A
1000300000,2022,01,F,051,A,,AB
6400000000,2022,01,F,058,A,,
1000300000,2022,01,F,074,F,,
6400000000,2022,01,F,066,A,,BEG
6400000000,2022,01,F,074,A,,A
1001500000,2022,01,F,092,G,,
6300000000,2022,01,F,025,G,,
6300000000,2022,01,F,037,A,,
1001000000,2022,01,M,068,A,,F
1001000000,2022,01,M,085,F,,
1001900000,2022,01,M,070,Z,,
1000900000,2022,01,F,065,A,,
1002100000,2022,01,M,074,G,,
6500000000,2022,01,F,071,D,,AE
1002000000,2022,01,F,045,A,,
6500000000,2022,01,F,071,A,,A
6300000000,2022,01,F,080,D,,A
6500000000,2022,01,F,071,C,,A
1001900000,2022,01,F,055,G,,
1000900000,2022,01,M,044,I,,
6400000000,2022,01,F,053,A,,B
1001000000,2022,01,F,037,Z,,
1001700000,2022,01,F,068,B,,
1001700000,2022,01,M,058,A,,
1001700000,2022,01,F,078,A,,
1001700000,2022,01,F,062,C,,
1001900000,2022,01,F,052,Z,,B
6300000000,2022,01,F,082,G,,A
6500000000,2022,01,F,074,A,,A
6300000000,2022,01,F,075,I,,AB
1001900000,2022,01,M,047,A,,A
6400000000,2022,01,F,076,A,,
1001600000,2022,01,F,082,C,,
6400000000,2022,01,M,061,I,,
6400000000,2022,01,F,061,I,,
1000200000,2022,01,M,064,A,,AB
1001600000,2022,01,F,089,C,,
6400000000,2022,01,F,044,I,,BEK
1002100000,2022,01,M,032,I,,HM
6500000000,2022,01,F,084,C,,
6400000000,2022,01,F,068,C,,A
1000900000,2022,01,F,058,Z,,
1001900000,2022,01,F,028,I,,
6400000000,2022,01,F,054,A,,BC
1001900000,2022,01,M,053,Z,,
1000900000,2022,01,F,075,Z,,
1000900000,2022,01,M,041,Z,,
1000900000,2022,01,M,053,Z,,
6500000000,2022,01,F,080,A,,
0900700000,2022,01,F,074,C,,A
6300000000,2022,01,F,073,I,,
6300000000,2022,01,F,052,I,,
6400000000,2022,01,M,047,Z,,
6400000000,2022,01,F,066,A,,
6400000000,2022,01,M,066,A,,
6400000000,2022,01,F,061,Z,,A
6400000000,2022,01,M,073,G,,
6400000000,2022,01,M,062,Z,,
6300000000,2022,01,F,073,A,,A
6400000000,2022,01,F,066,A,,
6400000000,2022,01,M,079,B,,
6400000000,2022,01,M,079,F,,
6400000000,2022,01,F,082,Z,,
6400000000,2022,01,F,042,I,,
6300000000,2022,01,M,057,I,,
6300000000,2022,01,M,047,I,,A
6300000000,2022,01,F,048,I,,
6300000000,2022,01,F,039,I,,ADE
6300000000,2022,01,F,061,D,,
6400000000,2022,01,M,056,A,,
6400000000,2022,01,F,052,I,,
6400000000,2022,01,F,083,A,,
6400000000,2022,01,F,068,Z,,
1000800000,2022,01,F,037,I,,
6400000000,2022,01,M,092,Z,,
6400000000,2022,01,M,068,A,,
6400000000,2022,01,F,024,I,,
6400000000,2022,01,M,057,G,,
1000800000,2022,01,F,077,A,,
1000800000,2022,01,F,036,I,,C
1000800000,2022,01,F,070,A,,
6400000000,2022,01,M,038,I,,Q
6400000000,2022,01,M,068,F,,
1000800000,2022,01,F,026,I,,C
6400000000,2022,01,F,082,A,,BC
6400000000,2022,01,F,057,I,,
1000800000,2022,01,F,065,A,,
6400000000,2022,01,M,064,A,,
6400000000,2022,01,M,078,G,,
6400000000,2022,01,F,064,A,,
6400000000,2022,01,M,055,B,,
6400000000,2022,01,F,038,I,,
6400000000,2022,01,M,080,G,,
6400000000,2022,01,F,077,C,,A
6400000000,2022,01,F,055,I,,
1000800000,2022,01,F,073,A,,AB
6400000000,2022,01,F,067,A,,AB
6400000000,2022,01,M,085,A,,
6400000000,2022,01,M,082,G,,
6400000000,2022,01,M,072,A,,
6400000000,2022,01,F,040,A,,
6400000000,2022,01,F,070,C,,
1000800000,2022,01,F,063,Z,,A
6400000000,2022,01,M,067,Z,,
6300000000,2022,01,F,057,Z,,
6400000000,2022,01,F,074,A,,
6400000000,2022,01,M,083,A,,
6400000000,2022,01,F,035,I,,A
6300000000,2022,01,F,066,A,,A
6400000000,2022,01,M,057,Z,,
6400000000,2022,01,F,076,F,,
6400000000,2022,01,M,060,I,,B
6400000000,2022,01,F,062,A,,A
6400000000,2022,01,M,057,A,,
6400000000,2022,01,M,077,A,,A
6400000000,2022,01,F,054,Z,,
6400000000,2022,01,F,092,F,,A
6400000000,2022,01,M,070,Z,,
6400000000,2022,01,M,061,C,,
6400000000,2022,01,F,075,A,,A
1000800000,2022,01,M,061,I,,
6400000000,2022,01,F,067,C,,
6300000000,2022,01,M,064,A,,
6400000000,2022,01,F,076,A,,A
6400000000,2022,01,M,049,I,,
6400000000,2022,01,M,071,Z,,
6400000000,2022,01,M,068,Z,,
6400000000,2022,01,F,061,I,,A
6400000000,2022,01,M,068,A,,A
6400000000,2022,01,F,033,A,,A
6400000000,2022,01,F,052,A,,A
6400000000,2022,01,M,061,F,,
6400000000,2022,01,M,032,I,,
6400000000,2022,01,F,073,D,,
6400000000,2022,01,F,046,Z,,
6400000000,2022,01,F,079,A,,A
6400000000,2022,01,M,067,Z,,
6400000000,2022,01,F,092,F,,A
6400000000,2022,01,M,075,Z,,
6400000000,2022,01,F,068,A,,A
6400000000,2022,01,M,060,B,,
6400000000,2022,01,M,057,Z,,
6400000000,2022,01,F,077,B,,A
6400000000,2022,01,F,029,G,,A
6400000000,2022,01,F,082,H,,AB
6400000000,2022,01,F,089,D,,
6400000000,2022,01,F,046,I,,
6400000000,2022,01,F,074,A,,
6400000000,2022,01,M,066,A,,A
6400000000,2022,01,M,079,D,,
6400000000,2022,01,F,070,A,,
6400000000,2022,01,F,075,C,,
6400000000,2022,01,M,080,D,,
6400000000,2022,01,F,085,C,,
6400000000,2022,01,M,053,I,,
6400000000,2022,01,F,062,A,,
6400000000,2022,01,F,056,A,,
6400000000,2022,01,F,070,B,,
6400000000,2022,01,M,049,I,,
6400000000,2022,01,M,022,I,,
6400000000,2022,01,F,089,A,,
6400000000,2022,01,F,066,I,,
6400000000,2022,01,F,074,G,,
6400000000,2022,01,M,041,Z,,
6400000000,2022,01,M,051,I,,
6400000000,2022,01,F,056,I,,
6400000000,2022,01,F,079,A,,
6400000000,2022,01,F,071,A,,
6400000000,2022,01,F,059,A,,
6400000000,2022,01,F,055,Z,,
6400000000,2022,01,F,088,C,,
6400000000,2022,01,M,055,C,,
6400000000,2022,01,F,065,I,,
6400000000,2022,01,F,060,A,,A
6400000000,2022,01,M,051,A,,A
6400000000,2022,01,F,085,C,,
6300000000,2022,01,F,046,I,,
6300000000,2022,01,F,057,Z,,
6300000000,2022,01,F,057,I,,
6300000000,2022,01,M,063,F,,
6400000000,2022,01,M,085,Z,,A
6400000000,2022,01,M,054,Z,,A
6300000000,2022,01,F,031,I,,
6300000000,2022,01,F,043,I,,
6300000000,2022,01,F,069,G,,
6300000000,2022,01,F,067,C,,
6300000000,2022,01,F,063,I,,
6300000000,2022,01,F,074,A,,A
6300000000,2022,01,M,052,A,,
6300000000,2022,01,F,065,A,,
6300000000,2022,01,F,083,A,,
6400000000,2022,01,F,036,I,,
6300000000,2022,01,M,052,Z,,
6300000000,2022,01,F,047,I,,
6300000000,2022,01,M,029,I,,
6300000000,2022,01,F,055,I,,
6300000000,2022,01,F,060,F,,
6300000000,2022,01,F,087,G,,
6300000000,2022,01,F,038,I,,
6300000000,2022,01,M,080,F,,
6300000000,2022,01,M,054,I,,
6300000000,2022,01,M,056,Z,,
6300000000,2022,01,F,073,A,,AB
6300000000,2022,01,M,082,F,,
6300000000,2022,01,F,056,Z,,
6300000000,2022,01,F,091,C,,
6300000000,2022,01,F,060,A,,
6300000000,2022,01,F,080,F,,
6300000000,2022,01,F,087,C,,
6300000000,2022,01,M,089,F,,
6300000000,2022,01,F,078,D,,
6300000000,2022,01,M,047,Z,,A
6300000000,2022,01,M,073,C,,
6300000000,2022,01,F,049,Z,,A
6300000000,2022,01,M,069,A,,
6300000000,2022,01,M,054,D,,
6300000000,2022,01,F,062,C,,
6300000000,2022,01,F,065,G,,A
6300000000,2022,01,F,065,Z,,
6300000000,2022,01,F,056,Z,,A
6300000000,2022,01,F,026,I,,E
1000700000,2022,01,F,053,D,,
6500000000,2022,01,F,065,A,,
1001000000,2022,01,F,025,G,,
6400000000,2022,01,F,088,A,,
6500000000,2022,01,F,051,I,,
1000800000,2022,01,F,067,A,,
6500000000,2022,01,M,043,I,,
6500000000,2022,01,F,056,A,,
6400000000,2022,01,M,021,I,,A
6300000000,2022,01,M,075,B,,
6400000000,2022,01,F,049,Z,,A
1001500000,2022,01,M,065,Z,,
6300000000,2022,01,F,038,I,,
1001900000,2022,01,F,085,C,,
1001900000,2022,01,M,087,C,,
1001900000,2022,01,M,086,F,,
6300000000,2022,01,F,050,I,,AB
1001900000,2022,01,F,083,C,,
1001900000,2022,01,F,052,A,,
1001900000,2022,01,F,064,C,,
1000700000,2022,01,F,084,A,,
6500000000,2022,01,F,083,A,,B
6500000000,2022,01,M,080,A,,B
6300000000,2022,01,F,060,Z,,B
6400000000,2022,01,F,041,I,,
6400000000,2022,01,M,041,I,,
6400000000,2022,01,M,065,F,,
1000700000,2022,01,F,068,A,,
1002100000,2022,01,F,072,D,,
1001700000,2022,01,F,023,I,,
1001300000,2022,01,F,066,A,,
1001300000,2022,01,F,080,A,,AB
1001300000,2022,01,F,071,A,,A
1000700000,2022,01,M,085,A,,
6300000000,2022,01,F,076,Z,,
1001300000,2022,01,F,058,Z,,
1001300000,2022,01,F,060,A,,
1001300000,2022,01,F,067,C,,
6400000000,2022,01,M,074,A,,
6400000000,2022,01,F,075,A,,
1000700000,2022,01,F,085,A,,
6500000000,2022,01,M,092,G,,AB
1001300000,2022,01,F,076,Z,,
1000700000,2022,01,F,077,B,,
1001400000,2022,01,M,076,Z,,C
6500000000,2022,01,M,062,A,,
6400000000,2022,01,F,065,Z,,
1002100000,2022,01,F,054,A,,
1002100000,2022,01,F,052,A,,A
1000900000,2022,01,M,038,I,,
6400000000,2022,01,M,037,A,,AFHQ
1002100000,2022,01,M,036,I,,A
6400000000,2022,01,F,071,A,,
1002100000,2022,01,M,041,A,,AB
1001900000,2022,01,F,069,D,,
1001900000,2022,01,F,078,D,,
1002100000,2022,01,F,073,A,,AB
1000800000,2022,01,M,090,F,,
1001900000,2022,01,F,062,B,,CE
1002100000,2022,01,F,060,C,,
6500000000,2022,01,M,043,I,,A
6300000000,2022,01,F,031,I,,AB
6400000000,2022,01,M,032,Z,,
6400000000,2022,01,F,090,F,,A
6500000000,2022,01,F,050,I,,
6500000000,2022,01,F,065,C,,
1000200000,2022,01,M,040,I,,A
6500000000,2022,01,F,087,F,,A
1001400000,2022,01,M,052,A,,
1000300000,2022,01,F,069,I,,
1000300000,2022,01,F,068,A,,A
1001900000,2022,01,F,081,D,,
6300000000,2022,01,M,055,A,,
1002100000,2022,01,F,048,Z,,A
6500000000,2022,01,M,030,Z,,
1000800000,2022,01,F,074,A,,A
1001500000,2022,01,F,044,G,,A
1001500000,2022,01,M,089,Z,,
6300000000,2022,01,M,046,A,,
1000900000,2022,01,M,055,Z,,A
1001900000,2022,01,F,039,Z,,A
1000300000,2022,01,F,042,I,,
1001900000,2022,01,F,077,A,,
1000300000,2022,01,F,092,F,,B
1000300000,2022,01,F,075,A,,
1000300000,2022,01,F,044,I,,
1000300000,2022,01,M,036,I,,
1000300000,2022,01,F,041,I,,H
1000400000,2022,01,F,079,Z,,
1001800000,2022,01,M,032,Z,,
1000700000,2022,01,F,042,A,,
1002100000,2022,01,M,068,A,,
1001400000,2022,01,F,090,A,,AB
1002100000,2022,01,F,048,A,,
6500000000,2022,01,F,067,I,,B
1000300000,2022,01,F,071,C,,ABKL
6500000000,2022,01,M,038,Z,,AB
6300000000,2022,01,F,059,F,,A
6400000000,2022,01,M,039,Z,,
6500000000,2022,01,F,,A,,BE
6500000000,2022,01,F,065,A,,
6500000000,2022,01,F,025,I,,
1000700000,2022,01,F,072,A,,AB
1001900000,2022,01,M,075,A,,
6300000000,2022,01,F,062,A,,
6300000000,2022,01,F,053,Z,,A
6300000000,2022,01,F,058,Z,,A
1000300000,2022,01,F,039,I,,A
1000300000,2022,01,M,068,G,,
1000300000,2022,01,M,042,B,,BC
1000300000,2022,01,F,069,A,,A
1000300000,2022,01,M,070,B,,
1000300000,2022,01,F,084,A,,
1000300000,2022,01,F,089,C,,A
1000700000,2022,01,F,041,A,,
1000700000,2022,01,M,045,A,,
1000800000,2022,01,F,064,A,,
6400000000,2022,01,F,063,A,,A
1000700000,2022,01,F,057,C,,
1000700000,2022,01,F,074,A,,
6400000000,2022,01,F,060,A,,A
6500000000,2022,01,F,070,A,,AB
1002100000,2022,01,M,042,I,,
1000900000,2022,01,M,086,Z,,A
