OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,OCCUPATION,OTHEROCCUPATION,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,SCHOOL,DID,DSEXID,DBDATE,NUMOFSUSPECT,RELATION,OTHERRELATION,OCCURCITY,OCCURPLACE,OCCURTOWN,OTHEROCCURPLACE,LASTOCCURTIME,INFOTIMEYEAR,INFOTIMEMONTH,TOWNCODE
6500000000,F,F,,,,F,098,A,G,,C,X,,,C,,,,,Y,,6500000000,A,6500700000,,000000000,2018,05,6500700000
6500000000,D,D,,,,Z,089,B,,,Z,X,,,,,M,066,,,,,,,,107050301,2018,05,6501400000
1002100000,H,E,,,,M,093,O,G,,D,X,,,C,,F,091,1,I,,,B,,,000000000,2018,06,6700200000
1000300000,H,C,,,,F,068,A,D,,E,X,,,,,M,000,1,Y,,,B,,,107052316,2018,06,1000309000
1001800000,H,H,,,,M,091,A,G,,D,,,,C,,F,092,1,I,,1001800000,B,1001802000,,000000000,2018,06,
1000300000,C,C,,,,F,084,A,D,,E,X,,,,,,000,1,R,,,D,,,000000000,2018,06,1000308000
6500000000,H,C,,,,F,092,A,G,,D,X,,,C,,M,085,1,H,,6500000000,C,6500400000,,107042721,2018,06,6500400000
1000300000,A,A,,,,M,093,A,G,,Z,X,,,,,F,094,1,H,,1000300000,P,1000308000,,107022500,2018,06,1000301000
1000300000,F,F,,,,M,094,A,G,,D,L,,,C,,M,093,1,L,,,A,,,000000000,2018,06,1000309000
6500000000,C,C,,,,F,091,J,G,,D,,,,E,,,,1,R,,,D,,,000000000,2018,06,
1001900000,F,F,,,,F,092,A,G,,D,X,,,D,,M,092,1,I,,6600000000,B,6601700000,,000000000,2018,06,6601700000
1001400000,F,F,,,,F,091,O,G,,D,X,,,C,,M,093,1,I,,1001400000,A,1001403000,,000000000,2018,06,1001405000
1000300000,F,F,,,,M,093,A,G,,D,X,,,C,,M,000,1,L,,1000300000,B,1000309000,,000000000,2018,06,1000309000
1000400000,H,H,,,,M,089,A,G,,E,L,,,,,M,000,1,J,,1001800000,B,,,000000000,2018,06,1000402000
1000300000,F,F,,,,M,094,Q,G,,D,X,,,C,,M,000,1,L,,1000300000,A,1000309000,,000000000,2018,06,1000309000
6500000000,H,H,,,,F,095,A,G,,C,X,,,B,,,,,,,6500000000,,6500800000,,000000000,2018,06,6500800000
1000300000,H,E,,,,Z,091,A,,,Z,,,,,,M,000,1,H,,1000300000,X,,,000000000,2018,06,1000306000
1001900000,D,D,,,,F,074,A,D,,G,X,,,,,M,000,1,J,,6600000000,D,,,107111000,2018,11,6600800000
1000400000,D,D,,,,F,092,A,G,,E,X,,,C,,M,043,1,C,,1000400000,B,1000410000,,106040000,2018,11,1000401000
6500000000,D,D,,,,F,091,A,H,,E,X,,,E,,M,000,1,H,,6500000000,A,6500200000,,107020000,2018,11,6500200000
1001900000,D,D,,,,F,069,A,P,,G,X,,,,,,,1,M,,6600000000,Z,6600400000,,107111223,2018,11,6600800000
1001800000,D,D,,,,F,094,A,G,,D,X,,,C,,M,093,,I,,1001800000,S,1001801000,,000000000,2018,11,1001801000
1002100000,D,D,,,,F,083,A,D,,G,X,,,E,,M,000,1,M,,6700000000,A,6703500000,,107111304,2018,11,6703500000
6300000000,D,D,,,,F,073,I,G,,H,X,,,,,M,082,1,J,,6300000000,A,6300200000,,000000000,2018,11,6300200000
1001500000,D,D,,,,F,055,C,B,,A,X,,,,,M,039,,O,,1001500000,A,1001509000,,106120005,2018,11,1001509000
1000300000,D,D,,,,F,085,A,P,,E,,,,,,,000,1,Y,,1000300000,E,1000301000,,107111022,2018,11,1000305000
6500000000,F,F,,,,M,092,A,,,Z,X,,,,,,,,,,,,,,000000000,2018,11,6500100000
6400000000,H,I,,,,F,061,A,Y,,Z,X,,,,,M,000,1,J,,6600000000,E,,,107110920,2018,11,6401700000
6400000000,F,F,,,,F,093,A,,,Z,L,,,,,M,066,1,D,,,,,,000000000,2018,11,6401100000
1000700000,F,F,,,,F,086,A,G,,G,X,,,C,,,000,1,J,,6300000000,B,,,000000000,2018,11,
1001900000,F,F,,,,F,092,J,G,,E,,,,C,,,,,,,,,,,000000000,2018,11,6601700000
1000900000,H,E,,,,F,093,A,G,,D,X,,,C,,M,073,1,Y,,1000900000,A,1000911000,,000000000,2018,11,1000911000
1000300000,F,F,,,,F,093,A,G,,D,X,,,C,,M,000,1,C,,1000300000,A,1000312000,,000000000,2018,11,1000312000
1002100000,F,F,,,,F,094,A,G,,D,X,,,C,,M,090,,I,,,B,,,000000000,2018,11,6703500000
6400000000,C,K,,,,F,091,A,Y,,Z,X,,,,,M,090,,,,,,,,000000000,2018,11,6400400000
1000700000,F,F,,,,F,093,A,G,,D,X,,,C,,M,094,1,H,,1000700000,Z,1000701000,,107000000,2018,11,1000701000
1000700000,F,F,,,,M,094,A,G,,D,X,,,C,,F,082,1,H,,1000700000,Z,1000701000,,000000000,2018,11,1000701000
6500000000,H,C,,,,F,085,A,X,,E,,,,,,M,000,,,,,D,,,000000000,2018,11,6501100000
1000300000,F,F,,,,F,093,A,G,,D,Y,,,C,,M,000,1,M,,6500000000,B,,,107102801,2018,11,1000306000
6300000000,H,C,,,,F,091,A,H,,D,X,,,F,,M,077,1,,,,,,,000000000,2018,11,6300800000
6500000000,H,E,,,,F,093,A,G,,D,X,,,C,,M,095,,C,,6500000000,Z,6500300000,,107111100,2018,11,6500100000
6500000000,F,F,,,,F,091,A,G,,E,X,,,C,,M,000,1,I,,6500000000,A,,,000000000,2018,11,6501500000
6500000000,H,E,,,,F,092,A,G,,D,,,,F,,,,1,H,,6500000000,B,6500600000,,000000000,2018,11,6501500000
1000800000,F,F,,,,F,097,J,G,,C,K,,,C,,M,000,1,Y,,1000800000,A,1000802000,,000000000,2018,11,1000802000
1000300000,X,R,,,,M,066,A,X,,Z,X,,,,,M,061,1,Y,,1000300000,1,1000307000,,107111300,2018,11,1000307000
1001700000,F,F,,,,F,098,O,G,,C,X,,,C,,M,000,1,C,,1001700000,A,1001707000,,000000000,2018,11,1001707000
6400000000,F,F,,,,M,091,A,G,,E,X,,,C,,F,094,1,H,,6400000000,G,6403100000,,000000000,2018,11,6403100000
1001900000,H,C,,,,F,089,A,H,,Z,,,,,,M,000,1,Y,,6600000000,Z,6600500000,,107101516,2018,11,6600800000
1000900000,H,C,,,,F,071,J,X,,Z,X,,,,,M,000,,Y,,1000900000,A,1000901000,,107110921,2018,11,1000901000
1000500000,H,C,,,,F,093,A,G,,D,X,,,C,,M,000,1,J,,1000500000,F,,,107092100,2018,11,1000502000
1001900000,D,D,,,,F,089,J,,,Z,,,,,,M,069,1,Y,,6600000000,B,6602500000,,107102616,2018,11,6600700000
1000300000,F,F,,,,F,091,A,G,,E,X,,,C,,M,091,,D,,,,,,000000000,2018,11,1000310000
1002100000,C,F,,,,F,085,A,G,,G,X,,,C,,M,000,,,,,,,,100000000,2018,11,6703100000
1000300000,F,F,,,,F,095,A,G,,D,X,,,C,,M,044,1,Y,,1000300000,B,1000310000,,107100108,2018,11,1000304000
1001700000,F,F,,,,F,094,A,,,D,X,,,C,,M,093,,,,,,,,107110000,2018,11,1001704000
6300000000,F,F,,,,F,093,A,,,D,X,,,C,,,000,,L,,,,,,000000000,2018,11,6301200000
1000800000,F,F,,,,F,097,A,G,,C,X,,,C,,M,070,1,C,,1000800000,A,1000802000,,107110804,2018,11,1000802000
6400000000,H,E,,,,M,093,A,G,,D,X,,,C,,M,093,1,L,,6400000000,S,6400300000,,107103100,2018,11,6400300000
1001300000,C,C,,,,F,092,A,G,,E,L,,,C,,M,000,1,Y,,1001300000,A,1001305000,,000000000,2018,11,1001305000
1000500000,F,F,,,,F,094,A,G,,D,X,,,C,,M,087,1,I,,1000500000,F,1000501000,,000000000,2018,11,1000512000
1000300000,F,F,,,,F,092,A,G,,D,X,,,C,,M,000,1,M,,,F,,,000000000,2018,11,1000311000
1002100000,F,F,,,,F,094,A,G,,Z,X,,,,,M,095,1,H,,6700000000,,6703100000,,107111400,2018,11,6703100000
1002100000,F,F,,,,M,095,A,G,,D,X,,,C,,F,094,1,H,,6700000000,A,6703100000,,107111400,2018,11,6703100000
6400000000,F,F,,,,F,093,O,G,,D,,,,C,,M,093,1,D,,6400000000,A,6402500000,,000000000,2018,11,6402500000
1001900000,F,F,,,,F,093,A,G,,E,X,,,C,,M,092,1,I,,6600000000,B,6602800000,,107050020,2018,11,6602800000
6500000000,H,C,,,,F,081,J,X,,Z,,,,,,M,000,4,R,,6500000000,F,6501300000,,000000000,2018,11,6500500000
6400000000,H,C,,,,F,089,A,G,,E,X,,,C,,M,063,1,Y,,6400000000,A,6400400000,,000000000,2018,11,6400400000
1001400000,F,F,,,,F,095,J,G,,D,X,,,C,,,000,1,F,,1001400000,N,1001413000,,107111220,2018,11,
6500000000,H,E,,,,F,072,A,F,,D,X,,,F,,M,040,,C,,1001700000,A,1001702000,,107111012,2018,11,6501200000
1001400000,F,F,,,,F,095,X,G,,D,X,,,C,,M,046,1,F,,1001400000,D,1001413000,,107000000,2018,11,1001413000
1001400000,F,F,,,,F,096,L,G,,C,X,,,C,,M,046,1,Q,,1001400000,A,1001413000,,000000000,2018,11,1001413000
1001300000,F,F,,,,F,094,M,G,,D,X,,,C,,,,1,Y,,1001300000,A,1001328000,,000000000,2018,11,1001328000
1001900000,F,F,,,,M,092,A,G,,D,X,,,C,,F,093,1,I,,6600000000,A,6602800000,,107050020,2018,11,6602800000
1000300000,F,F,,,,M,099,A,G,,C,X,,,C,,M,100,1,L,,1000300000,S,1000301000,,107111507,2018,11,
1001900000,F,F,,,,M,097,J,G,,D,,,,C,,M,093,1,J,,6600000000,Z,6602800000,,107111416,2018,11,
6500000000,H,E,,,,F,094,X,G,,C,,,,C,,M,068,1,,,1001500000,,,,000000000,2018,11,6500800000
6500000000,F,F,,,,Z,093,J,,,Z,,,,,,,092,1,,,6500000000,A,6500500000,,000000000,2018,11,6500500000
6500000000,F,F,,,,Z,092,J,,,Z,,,,,,,093,1,,,6500000000,B,6500500000,,000000000,2018,11,6500500000
6500000000,H,H,,,,M,092,K,G,,D,Y,,,C,,,000,1,D,,6500000000,A,6500300000,,000000000,2018,11,6500300000
1001900000,H,C,,,,F,078,A,X,,E,X,,,,,M,072,1,,,6600000000,B,6601500000,,107111419,2018,11,6601500000
1000800000,H,C,,,,F,051,A,H,,Z,X,,,,,M,055,1,Y,,1000800000,A,1000803000,,107111122,2018,11,1000803000
1001800000,F,F,,,,F,088,A,G,,G,X,,,C,,,,,D,,,X,,,000000000,2018,11,1001801000
1001300000,F,F,,,,F,094,M,G,,D,X,,,C,,M,094,1,Y,,1001300000,A,,,000000000,2018,11,1001301000
1001900000,D,D,,,,F,069,A,D,,D,X,,,F,,,000,1,Y,,6600000000,A,6600500000,,107111505,2018,11,6600800000
1001900000,D,D,,,,M,093,A,G,,D,n,,,,,M,087,1,H,,6600000000,E,6600500000,,107010613,2018,11,6602700000
1001900000,D,D,,,,F,094,A,G,,D,X,,,C,,M,052,1,C,,6600000000,A,6600900000,,107111302,2018,11,6602800000
1000900000,D,D,,,,F,089,A,G,,E,N,,,C,,M,085,1,Y,,1000900000,A,1000916000,,106070100,2018,11,1000916000
1001900000,D,D,,,,F,085,A,H,,F,X,,,F,,M,082,1,M,,6600000000,B,6600600000,,107072304,2018,11,6600300000
6400000000,F,F,,,,M,093,A,G,,D,X,,,C,,F,093,1,L,,6400000000,S,6400900000,,000000000,2018,04,6400900000
1001900000,H,E,,,,F,070,A,H,,F,H,,,F,,M,000,1,N,,6600000000,B,6601000000,,000000000,2018,04,6601100000
1001900000,F,F,,,,F,094,A,G,,D,L,,,C,,M,094,1,L,,6600000000,S,6602600000,,107041200,2018,04,6602600000
1001900000,H,C,,,,F,071,A,C,,Z,,,,,,M,000,1,I,,6600000000,A,6600800000,,000000000,2018,04,6600800000
1002100000,F,F,,,,F,091,A,G,,E,X,,,C,,M,089,1,I,,6700000000,B,6700800000,,106052800,2018,04,6700900000
1002100000,F,F,,,,F,095,A,G,,C,L,,,C,,M,093,1,F,,6700000000,A,6703300000,,000000000,2018,04,6703300000
1001000000,F,F,,,,M,091,A,G,,E,X,,,C,,M,091,1,I,,1001000000,A,1001014000,,000000000,2018,04,1001014000
6500000000,H,C,,,,F,103,A,,,Z,,,,,,,000,,C,,6500000000,A,6500100000,,000000000,2018,04,6500100000
1001000000,H,E,,,,F,100,A,G,,C,X,,,C,,M,090,1,D,,1001700000,A,,,000000000,2018,04,1001002000
1000500000,C,C,,,,F,094,A,G,,D,X,,,C,,M,094,1,H,,1000500000,T,1000501000,,107020000,2018,04,1000501000
1000700000,C,C,,,,F,091,A,G,,E,L,,,C,,M,000,1,Y,,1000700000,B,1000717000,,107041000,2018,04,1000719000
1001900000,D,D,,,,F,093,A,G,,D,X,,,C,,M,089,1,I,,6600000000,A,6600300000,,107032018,2018,04,6600300000
6300000000,D,D,,,,F,092,A,G,,D,X,,,C,,,,4,L,,6300000000,S,6300200000,,107032118,2018,04,6300200000
1002100000,D,D,,,,F,064,A,D,,E,X,,,,,M,065,1,O,,6700000000,B,6703600000,,107041610,2018,04,6703200000
1000800000,D,D,,,,F,092,9,G,,D,,,,C,,M,089,1,C,,1000800000,A,1000802000,,000000000,2018,04,1000802000
6300000000,F,F,,,,F,097,A,G,,C,X,,,C,,F,097,,L,,6300000000,S,6300800000,,107041815,2018,04,6300800000
6300000000,F,F,,,,F,098,A,G,,C,X,,,C,,,,,L,,6300000000,S,6300400000,,000000000,2018,04,6300400000
6300000000,F,F,,,,F,097,J,,,C,,,,C,,,,,,,,,,,107000000,2018,04,
1000300000,F,F,,,,F,091,J,,,Z,,,,,,M,091,,,,,,,,107041800,2018,04,1000301000
6300000000,F,F,,,,F,098,A,,,C,X,,,C,,,000,,P,,,,,,107041717,2018,04,6301200000
1001000000,H,H,,,,M,091,A,G,,E,X,,,C,,F,091,1,I,,,A,,,106100000,2018,04,1001010000
1000300000,C,K,,,,F,930,A,,,Z,X,,,,,,,,H,,,,,,000000000,2018,04,1000301000
1001000000,F,F,,,,F,091,J,G,,E,,,,C,,M,000,,M,,1001000000,B,1001003000,,107030000,2018,04,1001003000
6500000000,F,F,,,,F,091,A,G,,E,X,,,C,,M,000,1,Y,,6500000000,E,6502300000,,107032419,2018,04,6502300000
6400000000,F,F,,,,M,099,A,,,C,X,,,C,,M,100,1,L,,6400000000,S,6401300000,,107041812,2018,04,6401300000
1001900000,F,F,,,,F,092,A,G,,D,X,,,C,,,000,1,C,,6600000000,A,6602700000,,107040000,2018,04,6602700000
1001000000,E,F,,,,F,092,A,G,,D,X,,,C,,M,081,1,M,,1001000000,B,,,107000000,2018,04,1001016000
1000800000,F,F,,,,F,093,A,G,,D,,,,C,,M,000,1,Q,,1000800000,A,1000802000,,000000000,2018,04,1000802000
1001500000,F,F,,,,F,091,O,G,,E,X,,,C,,M,090,1,H,,1001500000,X,1001505000,,000000000,2018,04,1001504000
6400000000,F,F,,,,F,091,A,G,,D,X,,,C,,,,1,I,,,X,,,000000000,2018,04,6402400000
1000500000,H,C,,,,F,074,G,X,,G,X,,,,,,,1,,,,B,,,107041811,2018,04,1000501000
1000300000,F,F,,,,F,092,A,G,,D,X,,,C,,M,000,1,I,,,X,,,000000000,2018,04,
1000300000,H,E,,,,F,088,O,E,,Z,,,,F,,M,000,1,C,,,Y,,,000000000,2018,04,
6300000000,C,C,,,,F,074,A,X,,F,X,,,,,M,065,1,I,,6300000000,A,6301100000,,107041817,2018,04,6301100000
1000300000,H,I,,,,F,054,A,D,,Z,X,,,,,M,000,1,M,,1000300000,E,,,107041200,2018,04,1000302000
1000300000,C,C,,,,F,073,E,D,,Z,X,,,,,,000,,O,,1000300000,B,1000301000,,107041600,2018,04,1000301000
1002000000,F,F,,,,M,091,A,G,,E,,,,,,M,000,1,I,,,Y,,,107020000,2018,04,1002001000
1000300000,F,F,,,,F,091,A,G,,E,X,,,C,,M,000,1,M,,1000300000,E,1000302000,,107041400,2018,04,1000304000
6300000000,F,F,,,,F,092,A,G,,D,X,,,C,,,,,D,,6300000000,B,6300500000,,000000000,2018,04,6300500000
6500000000,H,C,,,,F,090,A,G,,E,,,,E,,M,000,1,H,,,X,,,000000000,2018,04,6500300000
6300000000,F,F,,,,F,096,J,G,,C,,,,C,,M,089,1,H,,6300000000,B,6300900000,,107000000,2018,04,
6300000000,D,D,,,,F,074,A,H,,F,Z,,,,,M,065,1,I,,6300000000,A,6301100000,,107041804,2018,04,6301100000
6400000000,D,D,,,,F,074,A,D,,E,Z,,,F,,M,069,1,J,,6400000000,A,6401600000,,107033023,2018,04,6401600000
6500000000,D,D,,,,F,095,A,G,,C,X,,,,,M,086,1,M,,6500000000,A,6500200000,,107041115,2018,04,6500200000
1000500000,D,D,,,,F,074,G,D,,D,X,,,,,M,025,1,O,,1000500000,A,1000501000,,107041811,2018,04,1000501000
1000300000,D,D,,,,F,073,E,,,Z,X,,,,,M,050,1,O,,1000300000,B,1000301000,,107041616,2018,04,1000305000
1000300000,D,D,,,,F,078,A,D,,D,X,,,,,,,,M,,1000300000,Q,1000303000,,107041717,2018,04,1000302000
6300000000,F,F,,,,F,092,A,,,Z,X,,,C,,,,,,,,,,,107041914,2018,04,6301000000
1000300000,F,F,,,,F,094,A,,,D,X,,,C,,M,000,,,,,,,,000000000,2018,04,
6400000000,H,E,,,,F,093,A,G,,D,X,,,C,,M,093,1,H,,6400000000,B,6400900000,,000000000,2018,04,6400900000
1001500000,H,C,,,,F,088,A,H,,Z,X,,,F,,,,1,M,,1001500000,B,1001506000,,107041911,2018,04,1001504000
1001700000,H,E,,,,F,091,A,G,,E,X,,,,,M,086,,H,,,,,,000000000,2018,04,1001702000
1001900000,F,F,,,,F,085,A,,,Z,,,,,,,,,Y,,,X,,,000000000,2018,04,6602500000
6300000000,H,E,,,,F,091,A,G,,E,X,,,C,,M,000,1,H,,,X,,,000000000,2018,04,6300700000
1001000000,F,F,,,,F,088,A,G,,E,L,,,C,,,,1,,,1001000000,X,,,106032300,2018,04,1001004000
1001900000,H,C,,,,F,091,A,G,,D,X,,,C,,M,089,1,H,,6600000000,B,6602600000,,107042011,2018,04,6602600000
1001900000,H,C,,,,F,093,A,G,,D,X,,,C,,M,000,1,M,,6600000000,A,6601800000,,107041822,2018,04,6601800000
1001900000,F,F,,,,F,094,Q,G,,D,X,,,C,,,000,1,D,,,A,,,000000000,2018,04,6602700000
6400000000,H,C,,,,F,090,M,G,,E,X,,,C,,,090,1,D,,1001300000,A,1001301000,,107041410,2018,04,6400800000
1000300000,C,C,,,,F,091,A,G,,E,X,,,C,,F,061,1,F,,1000300000,B,1000302000,,106081002,2018,04,1000310000
1001700000,F,F,,,,F,091,A,G,,D,,,,C,,,090,1,,,6500000000,Q,6501100000,,107041422,2018,04,1001702000
6500000000,F,F,,,,M,089,A,G,,E,La,,,C,,M,089,1,L,,6500000000,Z,6501000000,,107042011,2018,04,6501000000
6500000000,H,C,,,,F,090,A,H,,D,X,,,,,M,089,1,H,,6500000000,B,6500200000,,000000000,2018,04,6500200000
6500000000,F,F,,,,F,095,A,G,,C,X,,,C,,,,1,P,,6500000000,X,6501200000,,107041711,2018,04,6501200000
1000300000,F,F,,,,F,093,O,G,,D,,,,C,,M,091,1,L,,1000300000,P,1000304000,,107041717,2018,04,1000304000
1000300000,F,F,,,,F,093,A,G,,D,X,,,C,,M,000,1,R,,1000300000,Z,1000303000,,105090100,2018,04,1000303000
1002100000,H,C,,,,F,086,M,G,,G,X,,,C,,M,084,1,I,,6700000000,A,6703100000,,107041700,2018,04,6703100000
1001900000,H,E,,,,F,099,A,G,,C,X,,,C,,M,081,1,Y,,6600000000,A,6600700000,,000000000,2018,04,6600700000
6400000000,F,F,,,,F,093,A,G,,D,X,,,C,,M,093,1,L,,6400000000,S,6400900000,,000000000,2018,04,6400900000
6400000000,H,E,,,,F,104,A,,,I,X,,,B,,,,4,,,6400000000,Y,6401100000,,000000000,2018,04,6401100000
1000300000,F,F,,,,F,093,A,G,,D,X,,,C,,,000,4,M,,1000300000,B,1000307000,,107040814,2018,04,1000307000
1001500000,F,F,,,,F,092,X,G,,D,X,,,C,,M,087,1,M,,,,,,000000000,2018,06,1001511000
1000300000,C,C,,,,F,092,A,G,,D,X,,,C,,M,089,1,J,,1000300000,X,1000302000,,000000000,2018,06,1000302000
1000300000,F,F,,,,M,097,A,G,,C,,,,C,,M,097,,Y,,1000300000,A,1000309000,,000000000,2018,06,1000309000
1000300000,F,F,,,,M,097,A,G,,C,X,,,C,,M,097,,Y,,,A,,,000000000,2018,06,1000309000
0902000000,F,F,,,,F,093,A,G,,D,X,,,C,,,,1,Y,,0902000000,B,,,000000000,2018,06,0902003000
1002100000,C,F,,,,F,084,A,G,,G,X,,,C,,,,1,Y,,6700000000,A,,,107052400,2018,06,
6500000000,A,A,,,,F,000,J,,,Z,X,,,,,M,000,1,I,,,,,,000000000,2018,06,6500600000
1001900000,F,F,,,,F,087,A,G,,G,,,,C,,M,085,1,L,,6600000000,B,6600600000,,107053022,2018,06,6600600000
6300000000,H,I,,,,F,000,J,Y,,Z,,,,,,M,000,1,Y,,6300000000,Z,6300400000,,000000000,2018,06,
1001900000,H,C,,,,Z,084,A,G,,G,X,,,C,,,,1,,,6600000000,B,,,107053000,2018,06,6600300000
1001500000,D,D,,,,F,092,O,G,,D,X,,,C,,M,090,,H,,1001500000,O,1001501000,,107053117,2018,06,1001501000
1002100000,D,D,,,,F,084,A,D,,G,X,,,,,M,000,,Y,,6700000000,A,6703500000,,107053103,2018,06,6703500000
1002100000,D,D,,,,F,092,A,G,,D,L,,,C,,M,092,1,L,,6700000000,A,6702700000,,000000000,2018,06,6702700000
1002100000,D,D,,,,F,050,A,F,,Z,X,,,,,,000,,J,,1001800000,E,1001802000,,106060420,2018,06,6702200000
1001300000,D,D,,,,F,095,A,G,,C,X,,,C,,M,042,1,J,,1001300000,B,1001301000,,107051613,2018,06,1001301000
6400000000,D,D,,,,F,074,A,D,,G,X,,,,,M,053,1,P,,6500000000,E,6500500000,,091070000,2018,06,
1000700000,D,D,,,,F,092,A,G,,D,X,,,C,,M,077,1,J,,1000700000,O,1000717000,,107051506,2018,06,1000717000
6300000000,D,D,,,,F,081,A,X,,G,X,,,,,M,075,1,H,,6300000000,E,6300400000,,106111021,2018,06,6300300000
6300000000,F,F,,,,F,093,A,G,,C,X,,,D,,M,089,,,,,,,,106050000,2018,06,6300400000
6500000000,E,F,,,,F,093,K,,,D,X,,,C,,,,,,,,,,,107030100,2018,06,6502100000
6300000000,C,C,,,,F,061,A,D,,H,,,,,,,000,,,,,G,,,000000000,2018,06,
6500000000,C,C,,,,F,090,A,G,,E,X,,,E,,,,1,Y,,,E,,,000000000,2018,06,6500300000
1000300000,F,F,,,,F,093,A,G,,D,X,,,C,,,000,,,,,,,,107020000,2018,06,1000301000
1002100000,F,F,,,,F,085,A,G,,G,X,,,C,,M,000,1,Y,,1001000000,B,,,000000000,2018,06,6702800000
6500000000,H,I,,,,F,060,J,Y,,Z,X,,,,,M,000,1,J,,,A,,,000000000,2018,06,
1001500000,C,K,,,,F,093,X,G,,D,X,,,C,,M,000,,,,,,,,000000000,2018,06,1001501000
1000700000,H,C,,,,F,072,J,H,,E,,,,,,M,076,1,I,,1000700000,B,1000708000,,000000000,2018,06,1000701000
6500000000,C,C,,,,Z,071,J,,,Z,,,,,,,,,M,,,E,,,104090915,2018,06,6501500000
1000300000,H,I,,,,F,090,A,G,,E,X,,,C,,M,089,1,D,,1000300000,A,1000301000,,107060100,2018,06,1000301000
6500000000,D,D,,,,F,067,A,H,,Z,M,,,,,M,046,1,Y,,1000300000,E,1000307000,,000000000,2018,06,6500500000
6500000000,D,D,,,,F,085,A,D,,E,X,,,D,,M,082,1,R,,1000300000,E,1000301000,,107060205,2018,06,6500200000
6300000000,D,D,,,,F,087,A,G,,E,X,,,,,M,083,1,R,,6300000000,E,6300300000,,107060200,2018,06,6300800000
1000300000,D,D,,,,M,082,A,E,,F,X,,,,,M,081,1,J,,1000300000,B,1000304000,,107060205,2018,06,1000304000
6300000000,D,D,,,,F,087,A,,,G,X,,,,,M,094,1,,,,,,,107060211,2018,06,6301000000
6400000000,F,F,,,,F,076,I,G,,G,,,,C,,M,076,1,L,,6400000000,S,6402100000,,106010323,2018,06,6402100000
6400000000,F,F,,,,F,092,A,G,,D,X,,,C,,M,091,1,L,,,A,,,000000000,2018,06,6400500000
1001700000,F,F,,,,F,090,J,G,,F,X,,,C,,M,086,1,H,,1001700000,B,1001705000,,000000000,2018,06,1001701000
1001900000,F,F,,,,F,094,A,G,,D,X,,,,,,000,1,Y,,6600000000,B,6600800000,,107060204,2018,06,6600800000
6500000000,H,C,,,,F,046,A,I,,G,,,,,,,000,3,R,,6300000000,Z,6300900000,,107060303,2018,06,6501700000
1001500000,F,F,,,,F,089,O,G,,E,X,,,C,,M,088,1,L,,1001500000,C,1001501000,,000000000,2018,06,1001505000
1000900000,F,F,,,,F,089,A,,,Z,,,,,,M,089,1,L,,1000900000,B,1000903000,,000000000,2018,06,1000903000
1000700000,H,E,,,,F,091,A,G,,E,Z,,,D,,M,089,1,I,,1000700000,B,1000701000,,107020000,2018,06,1000707000
6500000000,F,F,,,,F,090,A,G,,E,E,,,C,,M,000,1,M,,6300000000,Z,6300700000,,107060211,2018,06,
6300000000,H,C,,,,F,089,J,G,,E,X,,,C,,M,000,1,J,,6500000000,B,6501300000,,107060401,2018,06,6301000000
1000800000,A,A,,,,M,088,9,,,Z,,,,,,,,,H,,,,,,000000000,2018,06,1000813000
1001900000,H,C,,,,F,088,B,G,,G,,,,C,,M,077,1,M,,6600000000,A,6602500000,,107060302,2018,06,
1000900000,F,F,,,,F,092,A,G,,D,X,,,C,,,000,1,H,,1000900000,B,,,000000000,2018,06,1000902000
6400000000,H,E,,,,F,092,A,,,Z,X,,,,,M,000,1,H,,,B,,,000000000,2018,06,6400500000
1001300000,H,C,,,,F,091,A,G,,D,,,,C,,M,000,,H,,6400000000,B,,,000000000,2018,06,1001330000
1001900000,H,F,,,,F,085,A,G,,G,,,,C,,M,086,1,L,,6600000000,A,6600700000,,000000000,2018,06,6600700000
6300000000,F,F,,,,F,094,A,G,,D,X,,,C,,M,000,1,H,,,B,,,107060200,2018,06,6301200000
1000800000,F,F,,,,M,093,A,G,,D,X,,,C,,M,000,,L,,1000800000,3,1000802000,,000000000,2018,06,1000802000
6500000000,H,C,,,,F,104,J,X,,Z,,,,,,,,,,,,,,,107060400,2018,06,6500200000
1001900000,D,D,,,,F,066,A,H,,E,X,,,,,M,076,1,R,,6600000000,O,6600600000,,107052402,2018,06,6600600000
6500000000,D,D,,,,F,083,A,,,Z,,,,,,M,078,1,R,,6500000000,Z,6500500000,,107060322,2018,06,6500500000
1000500000,D,D,,,,F,089,A,G,,E,X,,,C,,M,089,1,L,,6400000000,E,6400600000,,107051020,2018,06,1000518000
1000300000,D,D,,,,F,085,O,G,,G,X,,,C,,M,085,1,K,,1000300000,A,1000304000,,107052323,2018,06,1000304000
1001300000,D,D,,,,F,072,A,D,,E,X,,,,,,,1,I,,6400000000,F,6401500000,,106121020,2018,06,1001309000
6500000000,D,D,,,,F,086,A,H,,E,La,,,,,M,000,3,M,,6500000000,A,6500100000,,000000000,2018,06,6500100000
6300000000,D,D,,,,F,099,A,G,,C,X,,,C,,M,054,1,C,,6400000000,C,6400200000,,105090021,2018,06,6301000000
1001300000,D,D,,,,M,105,A,X,,I,X,,,A,,,000,,,,1001300000,G,1001311000,,107051100,2018,06,1001311000
