OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,OCCUPATION,OTHEROCCUPATION,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,SCHOOL,DID,DSEXID,DBDATE,NUMOFSUSPECT,RELATION,OTHERRELATION,OCCURCITY,OCCURPLACE,OCCURTOWN,OTHEROCCURPLACE,LASTOCCURTIME,INFOTIMEYEAR,INFOTIMEMONTH,TOWNCODE
1001900000,F,F,,,,F,090,A,G,,D,X,,,C,,,000,1,M,,6600000000,Z,6600300000,,104123124,2016,03,6600300000
1001500000,F,F,,,,F,093,L,G,,C,X,,,C,,,000,1,Y,,1001500000,A,1001503000,,000000000,2016,03,1001503000
1000300000,C,C,,,,F,083,C,G,,G,X,,,C,,M,000,,N,,1000300000,E,1000301000,,105031911,2016,03,1000302000
6400000000,F,F,,,,F,090,A,G,,D,X,,,C,,M,083,1,H,,6400000000,Y,,,105031822,2016,03,6400500000
6400000000,H,C,,,,F,073,A,D,,G,X,,,,,M,075,1,I,,6400000000,A,6400900000,,105031601,2016,03,6400900000
1000700000,H,C,,,,F,089,A,,,Z,,,,,,,,1,I,,,,,,000000000,2016,03,
1000300000,H,C,,,,F,080,A,H,,E,,,,,,,,1,D,,1000500000,C,1000510000,,105032000,2016,03,1000310000
6300000000,A,A,,,,F,046,J,,,Z,X,,,,,M,041,1,N,,6300000000,B,6300400000,,104070700,2016,03,
1000200000,F,F,,,,M,000,J,G,,D,X,,,C,,M,090,1,L,,1000200000,S,1000207000,,105012015,2016,03,
1000200000,F,F,,,,F,091,J,G,,D,X,,,C,,M,000,1,H,,1000200000,B,1000206000,,105030400,2016,03,1000207000
1000400000,F,F,,,,F,090,A,G,,D,X,,,C,,M,000,1,D,,1000400000,Y,,,100000000,2016,03,1000402000
1000300000,H,E,,,,F,090,A,G,,D,X,,,C,,M,000,2,I,,1000300000,T,1000309000,,104090000,2016,03,1000309000
1001700000,F,F,,,,F,090,O,G,,D,X,,,C,,,,1,H,,,G,,,000000000,2016,03,1001701000
1001900000,H,C,,,,F,053,A,F,,D,X,,,,,M,000,1,I,,6600000000,B,,,105031522,2016,03,6602700000
1002100000,F,F,,,,F,091,A,G,,D,X,,,C,,M,089,1,H,,6500000000,E,6500100000,,105031718,2016,03,6700100000
1001900000,F,F,,,,F,086,J,G,,G,,,,C,,M,000,1,R,,6600000000,S,6600300000,,000000000,2016,03,6600300000
1000300000,H,E,,,,M,098,A,G,,I,X,,,B,,F,091,1,Y,,1000300000,Z,1000307000,,105032016,2016,03,1000307000
6500000000,H,C,,,,F,090,A,G,,D,,,,C,,,000,1,M,,6500000000,E,6500200000,,105032000,2016,03,6500200000
1000300000,H,E,,,,F,091,A,G,,D,X,,,C,,M,098,1,Y,,1000300000,Z,1000307000,,105032016,2016,03,1000307000
1001800000,F,F,,,,F,091,A,G,,D,X,,,C,,M,000,1,Y,,1001800000,B,1001802000,,103000000,2016,03,1001802000
1001500000,F,F,,,,F,089,X,G,,D,X,,,C,,M,089,1,L,,1001500000,S,1001504000,,105032108,2016,03,1001511000
6500000000,F,F,,,,F,091,J,G,,D,,,,C,,M,000,1,H,,6500000000,B,6500900000,,105032100,2016,03,6500900000
6500000000,H,C,,,,F,088,A,G,,E,X,,,C,,,000,1,M,,6500000000,E,6500200000,,105031410,2016,03,6501100000
1002000000,F,F,,,,F,091,A,G,,D,X,,,C,,M,000,1,I,,1002000000,F,1002001000,,104122712,2016,03,1002001000
6400000000,F,F,,,,M,091,A,G,,D,X,,,C,,F,000,1,J,,6400000000,S,6400100000,,105012016,2016,03,6400200000
6400000000,F,F,,,,F,090,A,G,,D,X,,,C,,M,091,1,L,,6400000000,S,6400100000,,105022516,2016,03,6400200000
1002100000,H,H,,,,M,089,A,B,,Z,X,,,F,,F,089,1,H,,6400000000,A,6400800000,,105010000,2016,03,6703100000
6500000000,H,C,,,,F,092,J,,,Z,,,,,,M,000,,H,,6500000000,B,6500700000,,105031800,2016,03,6500500000
1000400000,H,E,,,,F,089,A,G,,D,X,,,C,,M,088,1,H,,,,,,000000000,2016,03,1000401000
1001500000,D,D,,,,F,081,A,G,,G,,,,C,,M,049,1,Q,,6700000000,Z,6701900000,,090000000,2016,03,
1001500000,D,D,,,,F,079,A,H,,E,X,,,F,,M,076,1,M,,1001500000,D,1001501000,,105031300,2016,03,1001501000
6500000000,D,D,,,,F,079,A,D,,E,X,,,,,,,1,Y,,6300000000,P,6300400000,,105031902,2016,03,
1000400000,D,D,,,,F,089,A,G,,D,X,,,C,,M,080,1,M,,1001800000,B,1001803000,,105030000,2016,03,1000401000
1001700000,D,D,,,,F,087,A,G,,F,X,,,C,,M,000,1,K,,1001700000,U,1001704000,,105031915,2016,03,1001705000
6500000000,D,D,,,,F,090,A,G,,D,X,,,C,,M,089,1,L,,6500000000,Z,6501000000,,104060117,2016,03,6501000000
1000300000,F,F,,,,F,089,J,,,E,X,,,C,,,,,,,,,,,105020000,2016,03,1000304000
1000300000,F,F,,,,F,090,A,,,D,X,,,C,,F,000,,,,,,,,105031903,2016,03,1000305000
1000900000,H,I,,,,F,000,J,,,I,,,,A,,M,000,1,Q,,1000900000,A,1000908000,,105032100,2016,03,
1000300000,F,F,,,,F,087,A,G,,E,X,,,C,,,,1,M,,6400000000,B,6401900000,,103060000,2016,03,1000302000
6400000000,H,F,,,,F,092,A,G,,D,X,,,C,,M,091,1,J,,6400000000,S,6400100000,,105012016,2016,03,6400100000
1000500000,F,F,,,,M,097,J,,,Z,X,,,C,,M,000,2,C,,1000700000,B,,,105032210,2016,03,1000501000
1000300000,H,E,,,,F,084,A,D,,E,,,,,,M,000,1,J,,1000300000,A,1000301000,,105031801,2016,03,1000301000
1000300000,C,H,,,,F,095,B,G,,Z,X,,,C,,,,1,Y,,1000300000,B,1000301000,,105020000,2016,03,
1002100000,F,F,,,,F,089,A,G,,E,X,,,C,,M,088,1,L,,,,,,000000000,2016,03,6703400000
1000200000,F,F,,,,M,090,A,G,,D,X,,,D,,F,091,1,H,,1000200000,A,1000206000,,105030420,2016,03,1000206000
1001500000,H,C,,,,F,097,O,G,,C,X,,,C,,M,000,1,D,,1001500000,A,1001508000,,105031800,2016,03,1001509000
1001000000,F,F,,,,F,089,A,G,,F,X,,,C,,M,000,1,H,,1001000000,B,1001001000,,105031900,2016,03,1001001000
6500000000,F,F,,,,F,091,A,G,,D,X,,,C,,,,2,Y,,6500000000,S,6502400000,,104120000,2016,03,6502400000
1000300000,F,F,,,,F,091,J,G,,D,,,,C,,M,000,,L,,,,,,000000000,2016,03,
1002100000,F,F,,,,M,091,A,G,,D,X,,,C,,M,051,1,Y,,6700000000,B,6703500000,,105020600,2016,03,6703500000
6400000000,H,E,,,,F,089,A,G,,E,X,,,C,,M,087,1,I,,6400000000,,,,104100000,2016,03,6402100000
1001300000,H,C,,,,F,076,A,H,,Z,f,,,,,,,1,J,,1001300000,Z,1001324000,,105032117,2016,03,1001324000
1000300000,F,F,,,,M,090,A,G,,D,,,,C,,,,,,,,,,,000000000,2016,03,1000308000
1000200000,A,A,,,,F,062,A,,,Z,,,,,,M,043,1,O,,1000200000,Z,1000205000,,105022201,2016,03,1000205000
1001800000,F,F,,,,Z,090,J,G,,D,,,,C,,,,1,H,,,,,,105021600,2016,03,
1000900000,F,F,,,,F,090,A,G,,D,X,,,C,,M,000,1,H,,1000900000,P,1000906000,,105030000,2016,03,1000906000
1001400000,F,F,,,,F,091,O,G,,D,X,,,C,,M,090,1,L,,1001400000,E,1001401000,,105031200,2016,03,1001408000
1000700000,H,C,,,,F,089,A,G,,D,X,,,C,,M,000,1,H,,1000700000,B,1000701000,,105020000,2016,03,1000701000
1000900000,F,F,,,,M,090,A,G,,D,X,,,C,,F,000,1,H,,1000900000,E,1000906000,,105030000,2016,03,1000906000
1000300000,F,F,,,,M,088,A,,,Z,,,,,,,000,,,,,,,,000000000,2016,03,
1001400000,F,F,,,,M,090,O,G,,D,,,,C,,F,091,1,L,,1001400000,E,1001401000,,105031200,2016,03,1001408000
1000200000,F,F,,,,F,000,J,G,,C,,,,C,,M,000,2,L,,1000200000,Z,1000202000,,105031800,2016,03,1000202000
1001900000,H,C,,,,F,082,A,D,,F,X,,,,,,000,1,Y,,,B,,,105032100,2016,03,6601100000
6300000000,D,D,,,,F,072,A,H,,G,X,,,,,M,064,1,B,,6300000000,E,6300100000,,105030802,2016,03,
6400000000,D,D,,,,F,085,A,D,,E,X,,,,,,000,1,Y,,6400000000,O,6400500000,,105030200,2016,03,6400500000
1001400000,D,D,,,,F,028,O,H,,C,d,,,,,M,030,1,Q,,1001400000,A,1001413000,,105031113,2016,03,1001413000
1001500000,D,D,,,,F,098,O,G,,C,X,,,C,,M,040,1,D,,1001500000,A,1001509000,,105031806,2016,03,1001509000
1000700000,D,D,,,,M,086,A,D,,D,X,,,F,,M,085,1,R,,1000700000,E,1000701000,,105032205,2016,03,1000706000
1000700000,D,D,,,,M,085,A,H,,E,X,,,F,,M,086,1,R,,1000700000,E,1000701000,,105032205,2016,03,
1001300000,D,D,,,,F,081,I,G,,G,X,,,C,,M,069,1,R,,1001300000,O,1001313000,,105032213,2016,03,1001313000
1000200000,D,D,,,,F,091,A,G,,D,X,,,C,,M,090,1,H,,1000200000,B,1000206000,,105030502,2016,03,1000207000
6300000000,F,F,,,,M,096,A,,,C,Z,,,C,,,,,,,,,,,104000000,2016,03,6300400000
1000700000,F,F,,,,F,091,J,,,D,,,,C,,M,091,,,,,,,,105031716,2016,03,1000701000
1001900000,H,C,,,,F,074,A,,,Z,H,,,,,,,1,C,,,,,,000000000,2016,03,
6500000000,F,F,,,,M,090,A,D,,D,X,,,C,,F,089,1,H,,6500000000,B,6500500000,,105030000,2016,03,6500500000
1001500000,H,E,,,,M,093,A,G,,C,X,,,C,,M,000,1,Y,,1001500000,8,1001507000,,105031219,2016,03,1001507000
1001900000,F,F,,,,F,091,A,G,,D,X,,,C,,M,091,1,I,,6600000000,S,6600800000,,104120000,2016,03,6600800000
6400000000,F,F,,,,F,092,A,G,,D,X,,,C,,M,090,1,J,,6400000000,A,,,105031300,2016,03,6400800000
1000900000,F,F,,,,F,090,A,G,,D,X,,,C,,M,090,1,H,,1000900000,A,1000906000,,105020000,2016,03,1000906000
1001800000,H,E,,,,F,089,A,G,,E,X,,,C,,M,088,1,L,,1001800000,A,,,105031924,2016,03,
1000800000,F,F,,,,F,096,A,G,,Z,L,,,C,,M,093,1,D,,,,,,000000000,2016,03,1000802000
1001400000,F,F,,,,F,091,J,G,,D,X,,,C,,M,090,1,H,,1001400000,A,1001403000,,105031000,2016,03,1001403000
1000800000,F,F,,,,F,098,A,,,Z,X,,,C,,M,093,,,,,,,,000000000,2016,03,1000802000
1001400000,F,F,,,,M,090,J,G,,D,X,,,C,,F,091,1,H,,,B,,,105031000,2016,03,1001403000
1000300000,F,F,,,,M,000,J,,,Z,,,,,,,,1,R,,1000300000,O,1000301000,,105032117,2016,03,1000301000
6300000000,H,C,,,,F,082,A,G,,E,E,,,C,,M,000,1,I,,6600000000,B,,,105032200,2016,03,
1001400000,H,Z,,,,F,095,S,G,,C,a,,,C,,M,082,1,Y,,,,,,000000000,2016,03,1001404000
6500000000,F,F,,,,F,090,A,G,,D,X,,,C,,M,000,1,H,,6500000000,B,6500300000,,105030900,2016,03,6500400000
1001400000,F,F,,,,Z,090,J,G,,D,,,,C,,M,085,1,H,,,,,,000000000,2016,03,1001401000
1001800000,F,F,,,,F,090,J,G,,D,,,,C,,M,000,2,Y,,,E,,,105000000,2016,03,
6500000000,H,C,,,,F,071,A,X,,F,M,,,C,,M,035,1,J,,1000800000,E,1000809000,,105022700,2016,03,6500700000
1001500000,H,Z,,,,F,090,Q,G,,D,X,,,C,,M,000,,I,,1001500000,V,1001501000,,105030806,2016,03,1001501000
1000700000,H,C,,,,F,092,J,G,,D,X,,,C,,M,000,1,C,,,Y,,,000000000,2016,03,1000702000
1000500000,D,D,,,,F,089,A,G,,E,X,,,C,,M,087,,I,,1000500000,A,1000504000,,104111500,2016,03,1000504000
1000700000,D,D,,,,F,085,A,G,,G,X,,,C,,M,082,1,D,,6400000000,A,6401700000,,105030524,2016,03,1000713000
6400000000,D,D,,,,F,098,A,G,,C,X,,,C,,M,095,1,J,,6400000000,Z,6401200000,,105030614,2016,03,6400500000
1000300000,D,D,,,,F,065,A,D,,Z,X,,,,,M,055,2,B,,1000300000,A,1000310000,,105032100,2016,03,1000310000
6500000000,H,E,,,,Z,078,A,E,,Z,X,,,,,M,000,1,K,,,E,,,105030500,2016,03,6500500000
1000700000,F,F,,,,F,092,A,G,,D,X,,,C,,M,000,1,H,,,Y,,,000000000,2016,03,1000717000
1000800000,C,C,,,,F,088,A,G,,F,X,,,C,,M,087,1,H,,1000800000,,1000806000,,000000000,2016,03,1000806000
1001800000,F,F,,,,F,090,A,G,,D,X,,,C,,M,000,1,C,,1001800000,A,,,105020000,2016,03,
1000200000,H,C,,,,F,053,A,I,,G,X,,,,,,000,,Y,,1000200000,C,1000201000,,105032300,2016,03,1000207000
1000800000,C,C,,,,F,088,L,G,,E,X,,,C,,M,085,1,H,,,B,,,000000000,2016,03,1000811000
6500000000,F,F,,,,F,081,J,G,,G,N,,,C,,M,000,1,H,,6500000000,A,6501800000,,104121820,2016,03,
1000800000,F,F,,,,M,096,K,G,,C,,,,C,,M,092,2,C,,1000800000,A,1000809000,,105030000,2016,03,1000809000
6400000000,F,F,,,,F,091,A,G,,D,X,,,C,,M,091,1,H,,6400000000,C,6401200000,,000000000,2016,03,6401200000
6400000000,F,F,,,,F,090,A,G,,Z,X,,,,,M,092,1,H,,6400000000,B,6401200000,,105022012,2016,03,6401100000
1001900000,H,C,,,,F,087,A,G,,E,X,,,C,,,,1,C,,6600000000,A,,,105032105,2016,03,6600600000
1001700000,F,F,,,,M,091,A,G,,D,X,,,C,,M,000,1,J,,,B,,,000000000,2016,03,1001704000
6300000000,F,F,,,,Z,092,A,G,,D,,,,C,,M,089,1,D,,6300000000,A,6301000000,,103000000,2016,03,6301000000
6400000000,F,F,,,,M,091,A,G,,D,X,,,C,,F,091,1,H,,6400000000,,6401200000,,000000000,2016,03,6401200000
6300000000,H,I,,,,F,000,J,G,,E,,,,,,M,000,1,H,,,,,,000000000,2016,03,
6300000000,F,F,,,,M,091,J,G,,D,,,,C,,F,090,1,H,,6300000000,A,6300700000,,105020000,2016,03,6300700000
6300000000,F,F,,,,F,090,J,G,,D,,,,C,,M,091,1,H,,6300000000,B,6300700000,,105020000,2016,03,
1000200000,H,C,,,,F,093,A,G,,C,X,,,C,,M,000,1,D,,1000200000,A,1000201000,,105032320,2016,03,1000201000
6300000000,H,I,,,,M,000,J,G,,E,,,,,,F,000,1,H,,,,,,000000000,2016,03,
1001300000,H,C,,,,F,089,A,G,,F,,,,C,,,000,1,H,,,,,,000000000,2016,03,1001302000
1000700000,H,C,,,,F,067,H,F,,Z,,,,,,M,063,1,A,,1000700000,B,1000703000,,105032319,2016,03,1000703000
6400000000,D,D,,,,F,084,A,D,,G,X,,,C,,M,000,1,J,,6400000000,B,6400200000,,105032212,2016,03,6400500000
1000900000,D,D,,,,M,090,A,G,,D,X,,,C,,F,089,1,H,,1000900000,E,1000906000,,105022800,2016,03,1000906000
1000400000,D,D,,,,M,099,A,G,,I,X,,,C,,M,062,1,C,,1000400000,A,1000406000,,104070000,2016,03,1000406000
1001800000,D,D,,,,M,090,A,G,,D,X,,,C,,M,058,1,C,,1001800000,A,1001803000,,105032323,2016,03,1001803000
1000300000,D,D,,,,M,091,A,,,D,X,,,C,,,,,,,1000300000,,1000301000,,105032117,2016,03,1000301000
6300000000,F,J,,,,F,089,A,,,Z,X,,,C,,,000,,,,,,,,105032200,2016,03,6301000000
1000300000,F,F,,,,M,092,A,,,C,Z,,,C,,M,063,,,,,,,,105032414,2016,03,1000307000
6500000000,F,F,,,,F,000,J,G,,C,X,,,C,,M,000,2,Y,,,B,,,000000000,2016,03,6500200000
6300000000,F,F,,,,F,089,A,G,,D,,,,D,,M,000,1,H,,,G,,,000000000,2016,03,6300800000
1000900000,H,F,,,,F,090,A,,,D,,,,C,,M,000,1,H,,1000900000,B,1000902000,,000000000,2016,03,1000902000
1001900000,F,F,,,,F,086,A,G,,E,X,,,C,,M,000,1,D,,6600000000,A,6602700000,,102070000,2016,03,6602700000
1001800000,F,F,,,,M,090,A,G,,D,,,,C,,F,090,1,H,,1001800000,A,1001803000,,105032300,2016,03,1001803000
1001800000,F,F,,,,F,090,A,G,,D,,,,C,,M,090,1,H,,1001800000,B,1001803000,,105032300,2016,03,1001802000
1000700000,F,F,,,,F,090,A,G,,D,,,,C,,M,000,1,H,,,G,,,000000000,2016,03,1000709000
1002100000,F,F,,,,F,099,A,G,,I,,,,B,,M,099,1,L,,6700000000,Z,6701400000,,105032313,2016,03,6701200000
1001300000,C,C,,,,F,089,A,G,,F,,,,C,,,,1,H,,,B,,,000000000,2016,03,1001314000
1000900000,F,F,,,,F,000,J,G,,D,X,,,C,,M,000,1,H,,,,,,000000000,2016,03,
1000400000,F,F,,,,F,090,J,G,,D,X,,,C,,M,000,1,I,,1000400000,G,1000402000,,104080000,2016,03,1000402000
1001900000,H,I,,,,F,087,A,G,,E,X,,,C,,M,000,1,D,,,C,,,105020000,2016,03,6600600000
1001300000,F,F,,,,F,091,A,,,Z,,,,,,,000,1,H,,1001300000,G,1001301000,,105032515,2016,03,1001301000
1001900000,H,C,,,,F,078,A,D,,E,X,,,,,M,000,1,Y,,6600000000,A,6601700000,,105032106,2016,03,6601700000
6500000000,F,F,,,,F,091,A,G,,D,J,,,C,,M,090,1,L,,6300000000,S,6300600000,,105032415,2016,03,6500300000
1001400000,F,F,,,,F,090,J,G,,D,X,,,C,,M,089,1,I,,1001400000,B,1001401000,,104090000,2016,03,1001401000
1000500000,D,D,,,,M,098,A,G,,C,X,,,C,,M,037,1,C,,1000700000,B,1000711000,,105020000,2016,03,1000501000
1001900000,D,D,,,,F,086,A,G,,F,X,,,C,,M,061,1,C,,6600000000,U,6600500000,,105012514,2016,03,6600500000
1001900000,D,D,,,,F,089,A,G,,D,X,,,C,,M,083,1,H,,1000300000,B,1000301000,,105031522,2016,03,6602800000
1000400000,D,D,,,,M,098,Q,G,,C,X,,,C,,F,086,1,D,,1000400000,A,1000402000,,104090000,2016,03,1000401000
1002100000,D,D,,,,F,066,A,E,,G,M,,,,,M,048,1,N,,6700000000,A,6700700000,,105011200,2016,03,6700700000
6400000000,D,D,,,,F,089,A,G,,E,X,,,C,,F,069,1,H,,6400000000,A,6400300000,,105020010,2016,03,6400300000
6500000000,D,D,,,,F,064,A,X,,E,X,,,,,M,064,1,Y,,1001300000,B,1001308000,,105032121,2016,03,6501000000
1001900000,C,C,,,,F,090,A,G,,D,X,,,C,,M,061,1,C,,6600000000,A,6600500000,,104100000,2016,03,6600500000
1001300000,F,F,,,,F,090,J,,,D,X,,,C,,,000,,,,,,,,105030000,2016,03,1001316000
6300000000,F,F,,,,F,091,A,,,D,X,,,C,,M,091,,,,,,,,105020000,2016,03,6300800000
1001700000,H,C,,,,F,089,A,G,,D,X,,,C,,M,084,1,H,,1001700000,A,1001701000,,105030600,2016,03,1001705000
1001900000,H,C,,,,F,090,A,G,,D,X,,,C,,M,086,1,H,,6600000000,B,6600600000,,105032612,2016,03,6601600000
1000300000,H,I,,,,M,000,J,G,,E,L,,,C,,F,000,1,L,,1000300000,S,,,105032100,2016,03,
1001900000,F,F,,,,F,090,A,G,,D,X,,,C,,,,1,,,6600000000,Z,6602000000,,105032300,2016,03,6601600000
6400000000,H,I,,,,F,100,A,G,,I,X,,,B,,F,000,1,P,,6400000000,S,6400500000,,105031700,2016,03,
1000700000,D,D,,,,F,000,H,F,,C,X,,,,,M,063,1,A,,1000700000,B,1000703000,,105032409,2016,03,1000703000
1001900000,D,D,,,,F,065,B,D,,E,X,,,,,,,1,R,,6600000000,B,6600600000,,105032012,2016,03,6600600000
6500000000,D,D,,,,M,089,A,G,,E,H,,,C,,F,042,1,C,,6500000000,A,6500300000,,103000000,2016,03,6500100000
6400000000,D,D,,,,F,090,A,G,,D,X,,,C,,M,056,1,Y,,6400000000,Z,6401600000,,105031922,2016,03,6401600000
1000300000,D,D,,,,F,085,A,G,,G,X,,,C,,M,081,1,J,,1000300000,A,1000301000,,105031903,2016,03,1000301000
1001900000,D,D,,,,F,088,A,G,,E,X,,,C,,M,000,1,K,,6600000000,Z,6600800000,,105030507,2016,03,6600800000
6400000000,D,D,,,,F,089,A,G,,D,X,,,C,,M,086,1,I,,6400000000,C,6400800000,,103123012,2016,03,6401700000
6500000000,D,D,,,,F,090,A,G,,D,X,,,C,,M,086,1,H,,1000300000,B,1000302000,,000000000,2016,03,6500900000
1001900000,D,D,,,,F,072,O,H,,E,E,,,F,,M,000,1,J,,6600000000,E,6600100000,,105032421,2016,03,
6500000000,C,C,,,,F,061,A,H,,Z,E,,,,,,,1,R,,,G,,,105032623,2016,03,6502200000
6500000000,C,C,,,,Z,085,J,,,Z,,,,,,,,,,,,,,,000000000,2016,03,6501400000
1000700000,H,C,,,,F,083,A,H,,Z,X,,,,,,,1,C,,1000700000,B,1000701000,,105030400,2016,03,1000714000
1001900000,H,C,,,,F,088,A,G,,E,X,,,C,,M,076,2,M,,6600000000,B,,,105032300,2016,03,6600100000
6500000000,D,D,,,,F,000,J,D,,E,X,,,F,,M,072,1,R,,6500000000,P,6500500000,,105032701,2016,03,
6400000000,D,D,,,,F,088,A,G,,E,X,,,C,,M,084,1,H,,6400000000,B,6400900000,,105020609,2016,03,6400800000
6500000000,D,D,,,,F,091,A,G,,D,L,,,C,,M,090,,L,,6500000000,B,6500500000,,105022900,2016,03,6500500000
6400000000,D,D,,,,F,060,A,D,,E,X,,,,,M,062,1,N,,6400000000,A,6401200000,,105032612,2016,03,6401200000
1000700000,D,D,,,,F,091,A,G,,D,X,,,C,,M,089,1,D,,1000700000,C,1000709000,,104070000,2016,03,1000709000
1000700000,D,D,,,,F,093,A,G,,C,X,,,C,,M,089,1,D,,1000700000,C,1000709000,,101090000,2016,03,1000709000
6400000000,D,D,,,,F,074,A,Y,,Z,M,,,,,,000,3,,,,X,,,105032600,2016,03,6400500000
1002100000,H,I,,,,F,077,A,H,,H,X,,,,,M,073,1,D,,6700000000,C,6702700000,,000000000,2016,03,
1000300000,F,F,,,,F,091,A,G,,D,,,,C,,M,000,1,H,,1000300000,G,1000304000,,105032807,2016,03,1000304000
6400000000,F,F,,,,F,097,A,G,,C,X,,,C,,M,098,1,L,,6400000000,S,6400800000,,105032200,2016,03,6400800000
1001900000,C,C,,,,F,090,A,G,,D,,,,C,,M,086,1,M,,6600000000,E,,,105030718,2016,03,6600600000
1000700000,F,F,,,,F,092,A,G,,D,X,,,C,,M,000,1,H,,1000700000,G,1000703000,,000000000,2016,03,1000703000
1000900000,F,F,,,,F,092,A,G,,D,,,,C,,,000,1,M,,6600000000,Y,,,105031818,2016,03,1000901000
1001400000,F,F,,,,F,091,J,,,D,,,,C,,,,,,,,Y,,,000000000,2016,03,1001408000
1000800000,H,C,,,,F,098,A,G,,C,,,,,,M,000,2,,,,,,,000000000,2016,03,1000802000
1000300000,C,C,,,,F,090,A,G,,D,X,,,C,,M,087,1,H,,1000300000,A,1000312000,,000000000,2016,03,1000312000
1000300000,H,Z,,,,F,084,A,H,,E,L,,,F,,M,057,1,L,,1000300000,8,1000302000,,105032510,2016,03,1000302000
1000700000,H,C,,,,F,067,A,H,,F,E,,,,,,,1,Q,,,B,,,098072200,2016,03,1000701000
1000800000,H,C,,,,F,096,A,G,,C,,,,C,,,000,2,,,,,,,000000000,2016,03,1000802000
1001900000,H,C,,,,F,063,A,C,,F,X,,,,,M,056,1,Y,,6600000000,A,6602600000,,105031723,2016,03,6602600000
1000700000,F,F,,,,M,090,A,G,,D,,,,C,,M,105,1,L,,1000700000,S,1000708000,,105032510,2016,03,1000708000
6500000000,F,F,,,,F,090,J,G,,D,,,,C,,M,083,2,H,,6500000000,E,6500700000,,104090000,2016,03,6500100000
1001700000,F,F,,,,F,091,A,G,,D,,,,C,,M,090,1,L,,,G,,,000000000,2016,03,1001701000
1001700000,F,F,,,,M,090,A,G,,D,X,,,C,,F,091,1,L,,,Y,,,000000000,2016,03,1001707000
1002100000,H,E,,,,M,099,A,G,,I,X,,,C,,M,017,1,D,,6700000000,B,6701400000,,104000000,2016,03,6701400000
6500000000,H,E,,,,F,000,J,G,,D,,,,,,,000,1,H,,,,,,000000000,2016,03,6501300000
1000900000,H,C,,,,F,072,A,H,,Z,X,,,,,M,000,2,Q,,1001000000,B,1001012000,,105032403,2016,03,1000902000
1002100000,C,K,,,,F,089,A,G,,E,X,,,C,,M,086,1,H,,,G,,,000000000,2016,03,6700900000
1000800000,H,E,,,,M,089,A,G,,E,X,,,C,,M,090,1,J,,1000800000,8,1000802000,,105020023,2016,03,1000802000
1000900000,,Z,,,,F,083,A,G,,G,X,,,E,,M,054,2,C,,1000900000,A,1000903000,,105032815,2016,03,1000903000
1000900000,H,I,,,,F,083,J,G,,G,,,,E,,M,056,1,C,,1000900000,A,1000903000,,105032818,2016,03,
1001000000,H,E,,,,M,090,A,G,,D,X,,,C,,,,,,,1001000000,G,,,105030000,2016,03,1001005000
1000300000,D,D,,,,F,075,A,D,,E,X,,,,,M,062,1,I,,1000300000,A,1000301000,,105032502,2016,03,1000301000
6400000000,D,D,,,,F,092,A,G,,D,X,,,C,,M,065,1,R,,6400000000,O,6401800000,,104100317,2016,03,6401800000
1000700000,D,D,,,,F,087,A,G,,E,,,,C,,,,1,R,,1000700000,O,1000703000,,105032713,2016,03,1000703000
1001500000,D,D,,,,F,091,O,G,,D,X,,,C,,M,053,1,Q,,1001500000,A,1001503000,,105032715,2016,03,1001503000
1001900000,D,D,,,,F,077,A,D,,E,X,,,,,M,075,1,I,,6600000000,E,6600800000,,105032004,2016,03,6601700000
6500000000,C,C,,,,F,083,A,H,,D,,,,,,,,1,J,,6500000000,B,6500200000,,105032200,2016,03,6500300000
1000900000,H,F,,,,F,087,J,G,,E,,,,C,,M,000,1,H,,,,,,000000000,2016,03,1000919000
1000900000,D,D,,,,F,000,J,,,Z,K,,,,,,000,,,,,,,,105032402,2016,03,
6300000000,H,E,,,,F,090,A,,,D,X,,,D,,,000,,,,,,,,104120000,2016,03,6300800000
1000300000,H,E,,,,F,060,A,H,,D,LM,,,,,M,000,1,D,,6300000000,B,,,065000000,2016,03,1000308000
1000400000,F,F,,,,F,095,A,,,C,X,,,C,,M,093,,,,,,,,000000000,2016,03,1000402000
1002100000,H,C,,,,F,083,A,G,,G,X,,,C,,M,084,1,Q,,,B,,,105021910,2016,03,6703100000
6400000000,H,C,,,,F,088,A,G,,F,X,,,C,,M,088,1,M,,6400000000,E,,,105032400,2016,03,6400300000
1000800000,F,F,,,,M,091,Q,G,,D,X,,,C,,M,091,1,L,,1000800000,W,1000813000,,104102211,2016,03,1000813000
6500000000,H,E,,,,F,089,A,,,E,,,,E,,M,000,1,H,,6500000000,B,6500500000,,105032723,2016,03,6500700000
1001300000,F,F,,,,Z,091,J,G,,D,,,,C,,M,090,1,I,,1001300000,B,1001301000,,104070000,2016,03,1001301000
1000300000,F,F,,,,Z,091,A,G,,D,,,,D,,,,1,H,,1000300000,B,1000307000,,105010000,2016,03,1000305000
1001700000,F,F,,,,F,092,A,G,,D,X,,,C,,M,000,,M,,,G,,,000000000,2016,03,1001705000
1000300000,H,C,,,,F,089,A,G,,F,X,,,C,,M,086,1,I,,1000300000,B,1000309000,,105031000,2016,03,1000309000
